game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds,home_games_played,home_win_pct,home_last5_win_pct,home_gf_per_game,home_ga_per_game,home_goal_diff_per_game,home_last5_gf_per_game,home_last5_ga_per_game,home_rest_days,away_games_played,away_win_pct,away_last5_win_pct,away_gf_per_game,away_ga_per_game,away_goal_diff_per_game,away_last5_gf_per_game,away_last5_ga_per_game,away_rest_days,home_is_favorite,home_form_edge,home_goal_diff_edge,home_rest_edge,home_market_edge_feature
2024-01-13,OTT,SJS,-255,204,5,4,1,20232024,Ottawa Senators lowest moneyline 2023-24,statmuse,0.7183098591549296,0.32894736842105265,0.6858963015395506,1.392156862745098,3.04,135.0,0.4740740740740741,0.0,3.2444444444444445,3.3703703703703702,-0.1259259259259259,2.2,4.8,2.0,136.0,0.2867647058823529,0.2,2.610294117647059,3.860294117647059,-1.25,1.8,4.0,2.0,1,-0.2,1.124074074074074,0.0,0.1858963015395506
2024-01-13,TBL,ANA,-272,219,5,1,1,20232024,Anaheim Ducks highest moneyline 2023-24,statmuse,0.7311827956989247,0.31347962382445144,0.6999225606608156,1.3676470588235294,3.19,143.0,0.5244755244755245,0.6,3.3286713286713288,3.230769230769231,0.0979020979020979,3.2,3.4,2.0,138.0,0.32608695652173914,0.2,2.608695652173913,3.818840579710145,-1.210144927536232,2.4,3.4,2.0,1,0.39999999999999997,1.3080470254383298,0.0,0.1999225606608156
2024-01-13,TOR,COL,-120,-100,3,5,0,20232024,Colorado Avalanche highest moneyline 2023-24,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0,147.0,0.5782312925170068,0.8,3.45578231292517,2.8503401360544216,0.6054421768707483,3.8,1.4,2.0,143.0,0.6013986013986014,0.8,3.3776223776223775,2.8811188811188813,0.4965034965034965,4.2,3.8,3.0,1,0.0,0.1089386803672518,-1.0,0.021739130434782594
2024-01-13,WPG,PHI,-212,175,0,2,0,20232024,Philadelphia Flyers highest moneyline 2023-24,statmuse,0.6794871794871795,0.36363636363636365,0.6513966480446928,1.4716981132075473,2.75,140.0,0.5785714285714286,1.0,3.107142857142857,2.642857142857143,0.4642857142857143,3.6,1.0,2.0,136.0,0.41911764705882354,0.6,2.713235294117647,3.1470588235294117,-0.4338235294117647,2.6,2.8,1.0,1,0.4,0.898109243697479,1.0,0.15139664804469277
2024-01-14,NYR,WSH,-246,200,2,1,1,20232024,New York Rangers lowest moneyline 2023-24,statmuse,0.7109826589595376,0.3333333333333333,0.6808118081180813,1.4065040650406504,3.0,142.0,0.5563380281690141,0.2,3.2183098591549295,2.7816901408450705,0.43661971830985913,2.8,3.8,1.0,134.0,0.4626865671641791,0.4,2.91044776119403,3.1492537313432836,-0.23880597014925373,2.6,4.2,1.0,1,-0.2,0.6754256884591129,0.0,0.18081180811808129
2024-01-14,TOR,DET,-207,171,2,4,0,20232024,Detroit Red Wings highest moneyline 2023-24,statmuse,0.6742671009771987,0.36900369003690037,0.6463011394403032,1.4830917874396135,2.71,148.0,0.5743243243243243,0.6,3.4527027027027026,2.864864864864865,0.5878378378378378,3.8,2.4,1.0,140.0,0.45714285714285713,0.8,3.142857142857143,3.3214285714285716,-0.17857142857142858,3.8,2.8,1.0,1,-0.20000000000000007,0.7664092664092664,0.0,0.1463011394403032
2024-01-15,BOS,NJD,-165,139,3,0,1,20232024,New Jersey Devils highest moneyline 2023-24,statmuse,0.6226415094339622,0.41841004184100417,0.5980890270721164,1.606060606060606,2.3899999999999997,143.0,0.6853146853146853,0.4,3.5244755244755246,2.4335664335664338,1.0909090909090908,3.6,3.2,2.0,148.0,0.6148648648648649,0.6,3.4662162162162162,2.939189189189189,0.527027027027027,4.2,3.2,2.0,1,-0.19999999999999996,0.5638820638820639,0.0,0.09808902707211642
2024-01-15,BUF,SJS,-278,224,3,0,1,20232024,Buffalo Sabres lowest moneyline 2023-24,statmuse,0.7354497354497355,0.30864197530864196,0.704391891891892,1.3597122302158273,3.24,138.0,0.4855072463768116,0.6,3.3333333333333335,3.536231884057971,-0.2028985507246377,3.2,2.2,2.0,137.0,0.2846715328467153,0.2,2.6204379562043796,3.8686131386861313,-1.2481751824817517,2.0,4.0,2.0,1,0.39999999999999997,1.045276631757114,0.0,0.204391891891892
2024-01-15,CAR,LAK,-147,123,2,5,0,20232024,Los Angeles Kings highest moneyline 2023-24,statmuse,0.5951417004048583,0.4484304932735426,0.5702927924009673,1.6802721088435373,2.23,150.0,0.6066666666666667,0.8,3.32,2.7066666666666666,0.6133333333333333,4.4,2.0,2.0,143.0,0.5454545454545454,0.0,3.3566433566433567,3.034965034965035,0.32167832167832167,2.6,3.8,2.0,1,0.8,0.2916550116550116,0.0,0.07029279240096731
2024-01-15,CBJ,VAN,179,-220,4,3,1,20232024,Vancouver Canucks lowest moneyline 2023-24,statmuse,0.35842293906810035,0.6875,0.34268579995716425,2.79,1.4545454545454546,141.0,0.3262411347517731,0.2,2.8156028368794326,3.8226950354609928,-1.0070921985815602,2.2,4.4,2.0,138.0,0.5144927536231884,1.0,3.391304347826087,3.289855072463768,0.10144927536231885,4.4,2.4,2.0,0,-0.8,-1.108541473943879,0.0,-0.15731420004283575
2024-01-15,FLA,ANA,-395,310,4,5,0,20232024,Anaheim Ducks highest moneyline 2023-24,statmuse,0.797979797979798,0.24390243902439024,0.7659021045164341,1.2531645569620253,4.1,159.0,0.5534591194968553,0.8,3.289308176100629,3.0943396226415096,0.1949685534591195,4.2,2.4,2.0,139.0,0.3237410071942446,0.2,2.597122302158273,3.827338129496403,-1.2302158273381294,2.4,4.0,2.0,1,0.6000000000000001,1.4251843807972489,0.0,0.26590210451643415
2024-01-15,MTL,COL,174,-211,4,3,1,20232024,Colorado Avalanche lowest moneyline 2023-24,statmuse,0.36496350364963503,0.6784565916398714,0.34977618822682593,2.74,1.4739336492890995,138.0,0.3695652173913043,0.2,2.789855072463768,3.6449275362318843,-0.855072463768116,2.0,3.4,2.0,144.0,0.6041666666666666,0.8,3.388888888888889,2.8819444444444446,0.5069444444444444,4.2,3.6,2.0,0,-0.6000000000000001,-1.3620169082125604,0.0,-0.15022381177317407
2024-01-15,PIT,SEA,-152,127,3,0,1,20232024,Pittsburgh Penguins lowest moneyline 2023-24,statmuse,0.6031746031746031,0.44052863436123346,0.5779177274554469,1.6578947368421053,2.27,136.0,0.4852941176470588,0.4,3.125,3.0588235294117645,0.0661764705882353,3.2,3.2,2.0,150.0,0.5266666666666666,1.0,3.2466666666666666,3.0,0.24666666666666667,4.6,1.6,2.0,1,-0.6,-0.18049019607843136,0.0,0.0779177274554469
2024-01-15,STL,PHI,-110,-109,2,4,0,20232024,St. Louis Blues lowest moneyline 2023-24,statmuse,0.5238095238095238,0.5215311004784688,0.5010897994768962,1.9090909090909092,1.9174311926605505,139.0,0.4892086330935252,0.6,3.115107913669065,3.4244604316546763,-0.30935251798561153,2.6,2.6,2.0,137.0,0.4233576642335766,0.8,2.708029197080292,3.124087591240876,-0.41605839416058393,2.6,2.2,2.0,1,-0.20000000000000007,0.1067058761749724,0.0,0.0010897994768962471
2024-01-16,CGY,ARI,-155,130,3,2,1,20232024,Calgary Flames lowest moneyline 2023-24,statmuse,0.6078431372549019,0.43478260869565216,0.5829926410466066,1.6451612903225805,2.3,141.0,0.46808510638297873,0.6,3.141843971631206,3.0638297872340425,0.07801418439716312,4.0,2.6,3.0,139.0,0.381294964028777,0.4,2.8633093525179856,3.4388489208633093,-0.5755395683453237,3.0,4.0,3.0,1,0.19999999999999996,0.6535537527424868,0.0,0.08299264104660664
2024-01-16,CHI,SJS,-149,125,2,1,1,20232024,Chicago Blackhawks lowest moneyline 2023-24,statmuse,0.5983935742971888,0.4444444444444444,0.5738125802310654,1.6711409395973154,2.25,137.0,0.29927007299270075,0.2,2.343065693430657,3.656934306569343,-1.313868613138686,1.8,2.8,3.0,138.0,0.2826086956521739,0.2,2.601449275362319,3.86231884057971,-1.2608695652173914,1.8,4.2,1.0,1,0.0,-0.05299904792129473,2.0,0.0738125802310654
2024-01-16,DAL,LAK,-132,111,5,1,1,20232024,Los Angeles Kings highest moneyline 2023-24,statmuse,0.5689655172413793,0.47393364928909953,0.5455613883883099,1.7575757575757576,2.1100000000000003,157.0,0.5605095541401274,0.6,3.4140127388535033,2.859872611464968,0.554140127388535,4.0,2.6,3.0,144.0,0.5486111111111112,0.2,3.3680555555555554,3.0277777777777777,0.3402777777777778,3.0,3.4,1.0,1,0.39999999999999997,0.21386234961075723,2.0,0.04556138838830992
2024-01-16,EDM,TOR,-162,137,4,2,1,20232024,Toronto Maple Leafs highest moneyline 2023-24,statmuse,0.6183206106870229,0.4219409282700422,0.5943895717868533,1.617283950617284,2.37,149.0,0.5973154362416108,1.0,3.7114093959731544,3.0671140939597317,0.6442953020134228,3.0,1.4,3.0,149.0,0.5704697986577181,0.4,3.442953020134228,2.87248322147651,0.5704697986577181,3.8,3.0,2.0,1,0.6,0.0738255033557047,1.0,0.09438957178685325
2024-01-16,NYR,SEA,-227,185,5,2,1,20232024,New York Rangers lowest moneyline 2023-24,statmuse,0.6941896024464832,0.3508771929824561,0.6642538117973201,1.4405286343612334,2.85,143.0,0.5594405594405595,0.2,3.2097902097902096,2.769230769230769,0.4405594405594406,2.4,3.8,2.0,151.0,0.5231788079470199,0.8,3.225165562913907,3.0,0.2251655629139073,4.0,2.2,1.0,1,-0.6000000000000001,0.21539387764553328,1.0,0.16425381179732013
2024-01-16,WPG,NYI,-193,159,4,2,1,20232024,New York Islanders highest moneyline 2023-24,statmuse,0.658703071672355,0.3861003861003861,0.6304564430486713,1.5181347150259068,2.59,141.0,0.574468085106383,0.8,3.0851063829787235,2.6382978723404253,0.44680851063829785,3.2,1.2,3.0,143.0,0.4825174825174825,0.2,2.923076923076923,2.944055944055944,-0.02097902097902098,1.8,4.2,1.0,1,0.6000000000000001,0.46778753161731884,2.0,0.13045644304867132
2024-01-16,WSH,ANA,-179,151,2,0,1,20232024,Washington Capitals lowest moneyline 2023-24,statmuse,0.6415770609318996,0.398406374501992,0.6169108459542216,1.558659217877095,2.51,135.0,0.45925925925925926,0.4,2.8962962962962964,3.140740740740741,-0.24444444444444444,2.2,3.4,2.0,140.0,0.32857142857142857,0.4,2.6142857142857143,3.8285714285714287,-1.2142857142857142,3.2,4.2,1.0,1,0.0,0.9698412698412697,1.0,0.11691084595422163
2024-01-17,FLA,DET,-207,171,2,3,0,20232024,Detroit Red Wings highest moneyline 2023-24,statmuse,0.6742671009771987,0.36900369003690037,0.6463011394403032,1.4830917874396135,2.71,160.0,0.55,0.6,3.29375,3.10625,0.1875,4.2,3.2,2.0,141.0,0.46099290780141844,0.8,3.148936170212766,3.3120567375886525,-0.16312056737588654,3.6,2.6,3.0,1,-0.20000000000000007,0.35062056737588654,-1.0,0.1463011394403032
2024-01-17,NJD,MTL,-192,160,2,3,0,20232024,New Jersey Devils lowest moneyline 2023-24,statmuse,0.6575342465753424,0.38461538461538464,0.6309403437815976,1.5208333333333335,2.6,149.0,0.610738255033557,0.4,3.442953020134228,2.9395973154362416,0.5033557046979866,3.0,3.2,2.0,139.0,0.37410071942446044,0.4,2.7985611510791366,3.6402877697841727,-0.841726618705036,2.6,2.8,2.0,1,0.0,1.3450823234030227,0.0,0.13094034378159758
2024-01-18,BOS,COL,-153,129,5,2,1,20232024,Colorado Avalanche highest moneyline 2023-24,statmuse,0.6047430830039525,0.4366812227074236,0.5806884664467905,1.65359477124183,2.29,144.0,0.6875,0.4,3.5208333333333335,2.4166666666666665,1.1041666666666667,2.8,2.6,3.0,146.0,0.6027397260273972,0.8,3.410958904109589,2.8972602739726026,0.5136986301369864,4.4,2.8,2.0,1,-0.4,0.5904680365296804,1.0,0.08068846644679051
2024-01-18,BUF,CHI,-279,224,3,0,1,20232024,Buffalo Sabres lowest moneyline 2023-24,statmuse,0.7361477572559367,0.30864197530864196,0.7045893870424643,1.3584229390681004,3.24,139.0,0.4892086330935252,0.6,3.3309352517985613,3.5107913669064748,-0.17985611510791366,2.6,2.0,3.0,138.0,0.30434782608695654,0.4,2.3405797101449277,3.63768115942029,-1.2971014492753623,1.8,2.2,2.0,1,0.19999999999999996,1.1172453341674486,1.0,0.20458938704246432
2024-01-18,EDM,SEA,-232,188,4,2,1,20232024,Edmonton Oilers lowest moneyline 2023-24,statmuse,0.6987951807228916,0.3472222222222222,0.6680531115021597,1.4310344827586206,2.88,150.0,0.6,1.0,3.7133333333333334,3.06,0.6533333333333333,2.8,1.4,2.0,152.0,0.5197368421052632,0.6,3.2171052631578947,3.013157894736842,0.20394736842105263,3.6,3.0,2.0,1,0.4,0.44938596491228067,0.0,0.16805311150215974
2024-01-18,LAK,NSH,-148,124,1,2,0,20232024,Nashville Predators highest moneyline 2023-24,statmuse,0.5967741935483871,0.44642857142857145,0.5720596355604638,1.6756756756756757,2.24,145.0,0.5448275862068965,0.2,3.3517241379310345,3.0413793103448277,0.3103448275862069,2.6,3.6,2.0,137.0,0.5182481751824818,0.6,2.927007299270073,2.9635036496350367,-0.0364963503649635,3.4,3.2,3.0,1,-0.39999999999999997,0.3468411779511704,-1.0,0.0720596355604638
2024-01-18,OTT,MTL,-185,153,6,2,1,20232024,Ottawa Senators lowest moneyline 2023-24,statmuse,0.6491228070175439,0.3952569169960474,0.6215390744306487,1.5405405405405406,2.5300000000000002,137.0,0.4744525547445255,0.2,3.2627737226277373,3.4014598540145986,-0.1386861313868613,3.2,5.0,2.0,140.0,0.37857142857142856,0.4,2.8,3.6285714285714286,-0.8285714285714286,2.4,2.6,1.0,1,-0.2,0.6898852971845673,1.0,0.12153907443064871
2024-01-18,TBL,MIN,-143,121,7,3,1,20232024,Minnesota Wild highest moneyline 2023-24,statmuse,0.588477366255144,0.45248868778280543,0.5653184981128025,1.6993006993006992,2.21,144.0,0.5277777777777778,0.8,3.3402777777777777,3.2152777777777777,0.125,3.8,2.8,5.0,144.0,0.5347222222222222,0.2,3.0,2.8958333333333335,0.10416666666666667,2.0,4.2,3.0,1,0.6000000000000001,0.02083333333333333,2.0,0.06531849811280255
2024-01-18,VAN,ARI,-218,178,2,1,1,20232024,Arizona Coyotes highest moneyline 2023-24,statmuse,0.6855345911949685,0.3597122302158273,0.655859053720618,1.4587155963302751,2.7800000000000002,139.0,0.5107913669064749,0.8,3.3884892086330933,3.2949640287769784,0.09352517985611511,3.8,2.4,3.0,140.0,0.37857142857142856,0.4,2.857142857142857,3.4357142857142855,-0.5785714285714286,3.2,3.6,2.0,1,0.4,0.6720966084275437,1.0,0.15585905372061803
2024-01-18,WSH,STL,-116,-104,5,2,1,20232024,Washington Capitals lowest moneyline 2023-24,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617,136.0,0.4632352941176471,0.6,2.889705882352941,3.1176470588235294,-0.22794117647058823,2.2,2.2,2.0,140.0,0.4857142857142857,0.4,3.107142857142857,3.4285714285714284,-0.32142857142857145,2.6,3.2,3.0,1,0.19999999999999996,0.09348739495798322,-1.0,0.013007284079084247
2024-01-19,CAR,DET,-222,181,4,2,1,20232024,Carolina Hurricanes lowest moneyline 2023-24,statmuse,0.6894409937888198,0.35587188612099646,0.6595546721363472,1.4504504504504505,2.81,151.0,0.6026490066225165,0.6,3.3112582781456954,2.7218543046357615,0.5894039735099338,3.6,2.8,4.0,142.0,0.4647887323943662,0.8,3.147887323943662,3.3028169014084505,-0.15492957746478872,3.4,2.4,2.0,1,-0.20000000000000007,0.7443335509747225,2.0,0.15955467213634722
2024-01-19,CBJ,NJD,131,-155,1,4,0,20232024,Columbus Blue Jackets lowest moneyline 2023-24,statmuse,0.4329004329004329,0.6078431372549019,0.41595302177636406,2.31,1.6451612903225805,142.0,0.33098591549295775,0.4,2.823943661971831,3.816901408450704,-0.9929577464788732,2.8,4.2,4.0,150.0,0.6066666666666667,0.2,3.433333333333333,2.94,0.49333333333333335,2.6,3.4,2.0,0,0.2,-1.4862910798122067,2.0,-0.08404697822363594
2024-01-19,CHI,NYI,218,-271,4,3,1,20232024,New York Islanders lowest moneyline 2023-24,statmuse,0.31446540880503143,0.7304582210242587,0.3009458297506449,3.18,1.3690036900369003,139.0,0.302158273381295,0.2,2.323741007194245,3.633093525179856,-1.3093525179856116,1.0,2.2,1.0,144.0,0.4791666666666667,0.2,2.9166666666666665,2.951388888888889,-0.034722222222222224,1.8,4.0,3.0,0,0.0,-1.2746302957633893,-2.0,-0.19905417024935512
2024-01-19,FLA,MIN,-217,179,4,6,0,20232024,Florida Panthers lowest moneyline 2023-24,statmuse,0.6845425867507886,0.35842293906810035,0.6563424866927571,1.4608294930875576,2.79,161.0,0.546583850931677,0.4,3.2857142857142856,3.1055900621118013,0.18012422360248448,3.0,3.0,2.0,145.0,0.5310344827586206,0.2,3.0,2.924137931034483,0.07586206896551724,2.6,4.8,1.0,1,0.2,0.10426215463696724,1.0,0.15634248669275708
2024-01-20,ARI,NSH,115,-138,3,2,1,20232024,Nashville Predators lowest moneyline 2023-24,statmuse,0.46511627906976744,0.5798319327731093,0.44510940714419295,2.15,1.7246376811594204,141.0,0.375886524822695,0.4,2.8439716312056738,3.425531914893617,-0.5815602836879432,3.0,2.8,2.0,138.0,0.5217391304347826,0.6,2.920289855072464,2.949275362318841,-0.028985507246376812,3.0,2.8,2.0,0,-0.19999999999999996,-0.5525747764415664,0.0,-0.05489059285580705
2024-01-20,BOS,MTL,-302,241,9,4,1,20232024,Boston Bruins lowest moneyline 2023-24,statmuse,0.7512437810945274,0.2932551319648094,0.7192384517606962,1.3311258278145695,3.41,145.0,0.6896551724137931,0.6,3.5310344827586206,2.413793103448276,1.1172413793103448,3.2,2.2,2.0,141.0,0.375886524822695,0.4,2.7943262411347516,3.645390070921986,-0.851063829787234,2.4,3.2,2.0,1,0.19999999999999996,1.9683052090975788,0.0,0.21923845176069623
2024-01-20,CGY,EDM,154,-186,1,3,0,20232024,Calgary Flames highest moneyline 2023-24,statmuse,0.3937007874015748,0.6503496503496503,0.37708981593797797,2.54,1.5376344086021505,143.0,0.46853146853146854,0.8,3.13986013986014,3.062937062937063,0.07692307692307693,4.2,2.4,2.0,151.0,0.6026490066225165,1.0,3.7152317880794703,3.052980132450331,0.6622516556291391,3.0,1.6,2.0,0,-0.19999999999999996,-0.5853285787060623,0.0,-0.12291018406202203
2024-01-20,LAK,NYR,-129,108,2,1,1,20232024,New York Rangers highest moneyline 2023-24,statmuse,0.5633187772925764,0.4807692307692308,0.5395318909354139,1.7751937984496124,2.08,146.0,0.541095890410959,0.2,3.335616438356164,3.0342465753424657,0.3013698630136986,2.4,3.4,2.0,145.0,0.5586206896551724,0.4,3.206896551724138,2.779310344827586,0.42758620689655175,2.4,3.2,2.0,1,-0.2,-0.12621634388285313,0.0,0.03953189093541387
2024-01-20,NJD,DAL,110,-131,2,6,0,20232024,New Jersey Devils highest moneyline 2023-24,statmuse,0.47619047619047616,0.5670995670995671,0.4564315352697095,2.1,1.7633587786259541,151.0,0.609271523178808,0.4,3.437086092715232,2.9271523178807946,0.5099337748344371,2.6,2.4,1.0,159.0,0.559748427672956,0.6,3.408805031446541,2.861635220125786,0.5471698113207547,3.8,3.0,2.0,0,-0.19999999999999996,-0.03723603648631757,-1.0,-0.043568464730290524
2024-01-20,OTT,WPG,125,-149,1,2,0,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.4444444444444444,0.5983935742971888,0.4261874197689345,2.25,1.6711409395973154,138.0,0.4782608695652174,0.4,3.282608695652174,3.391304347826087,-0.10869565217391304,4.2,4.8,2.0,142.0,0.5774647887323944,0.8,3.091549295774648,2.6338028169014085,0.45774647887323944,3.4,1.4,4.0,0,-0.4,-0.5664421310471525,-2.0,-0.07381258023106552
2024-01-20,PHI,COL,-104,-116,4,7,0,20232024,Colorado Avalanche highest moneyline 2023-24,statmuse,0.5098039215686274,0.5370370370370371,0.48699271592091564,1.9615384615384617,1.8620689655172413,139.0,0.4316546762589928,1.0,2.7338129496402876,3.1007194244604315,-0.3669064748201439,3.6,1.6,2.0,147.0,0.5986394557823129,0.6,3.401360544217687,2.9115646258503403,0.4897959183673469,4.0,3.2,2.0,0,0.4,-0.8567023931874909,0.0,-0.013007284079084358
2024-01-20,SJS,ANA,108,-129,5,3,1,20232024,Anaheim Ducks lowest moneyline 2023-24,statmuse,0.4807692307692308,0.5633187772925764,0.46046810906458624,2.08,1.7751937984496124,139.0,0.2805755395683453,0.2,2.5899280575539567,3.8489208633093526,-1.2589928057553956,1.8,3.8,4.0,141.0,0.3262411347517731,0.4,2.595744680851064,3.8156028368794326,-1.2198581560283688,2.8,4.0,4.0,0,-0.2,-0.03913464972702685,0.0,-0.03953189093541376
2024-01-20,STL,WSH,-124,104,3,0,1,20232024,St. Louis Blues lowest moneyline 2023-24,statmuse,0.5535714285714286,0.49019607843137253,0.5303589399530358,1.8064516129032258,2.04,141.0,0.48226950354609927,0.2,3.099290780141844,3.4397163120567376,-0.3404255319148936,2.6,4.0,2.0,137.0,0.46715328467153283,0.6,2.9051094890510947,3.1094890510948905,-0.20437956204379562,2.4,2.0,2.0,1,-0.39999999999999997,-0.136045969871098,0.0,0.030358939953035846
2024-01-20,VAN,TOR,-126,105,6,4,1,20232024,Toronto Maple Leafs highest moneyline 2023-24,statmuse,0.5575221238938053,0.4878048780487805,0.533347098905637,1.7936507936507935,2.05,140.0,0.5142857142857142,0.8,3.3785714285714286,3.2785714285714285,0.1,3.0,2.0,2.0,151.0,0.5695364238410596,0.2,3.437086092715232,2.880794701986755,0.5562913907284768,2.8,4.0,2.0,1,0.6000000000000001,-0.4562913907284768,0.0,0.03334709890563703
2024-01-21,ANA,NYR,185,-225,2,5,0,20232024,New York Rangers lowest moneyline 2023-24,statmuse,0.3508771929824561,0.6923076923076923,0.33635187580853815,2.85,1.4444444444444444,142.0,0.323943661971831,0.2,2.5985915492957745,3.823943661971831,-1.2253521126760563,2.4,4.4,1.0,146.0,0.5547945205479452,0.4,3.191780821917808,2.7739726027397262,0.4178082191780822,2.2,2.6,1.0,0,-0.2,-1.6431603318541383,0.0,-0.16364812419146185
2024-01-21,CAR,MIN,-184,153,2,5,0,20232024,Minnesota Wild highest moneyline 2023-24,statmuse,0.647887323943662,0.3952569169960474,0.6210908314654713,1.5434782608695652,2.5300000000000002,152.0,0.6052631578947368,0.6,3.3157894736842106,2.7171052631578947,0.5986842105263158,3.2,2.8,2.0,146.0,0.5342465753424658,0.4,3.0205479452054793,2.9315068493150687,0.08904109589041095,3.4,4.2,2.0,1,0.19999999999999996,0.5096431146359048,0.0,0.12109083146547128
2024-01-21,NYI,DAL,-117,-103,3,2,1,20232024,Dallas Stars highest moneyline 2023-24,statmuse,0.5391705069124424,0.5073891625615764,0.5151837230488916,1.8547008547008548,1.970873786407767,145.0,0.47586206896551725,0.2,2.9172413793103447,2.9586206896551723,-0.041379310344827586,2.0,3.8,2.0,160.0,0.5625,0.6,3.425,2.85625,0.56875,3.6,3.0,1.0,1,-0.39999999999999997,-0.6101293103448275,1.0,0.015183723048891595
2024-01-21,PHI,OTT,-151,127,3,5,0,20232024,Ottawa Senators highest moneyline 2023-24,statmuse,0.601593625498008,0.44052863436123346,0.5772773969718915,1.6622516556291391,2.27,140.0,0.42857142857142855,0.8,2.742857142857143,3.1285714285714286,-0.38571428571428573,3.8,2.6,1.0,139.0,0.4748201438848921,0.4,3.2661870503597124,3.381294964028777,-0.11510791366906475,3.8,4.0,1.0,1,0.4,-0.270606372045221,0.0,0.07727739697189151
2024-01-22,ARI,PIT,136,-161,5,2,1,20232024,Pittsburgh Penguins lowest moneyline 2023-24,statmuse,0.423728813559322,0.6168582375478927,0.40720169745381923,2.3600000000000003,1.62111801242236,142.0,0.38028169014084506,0.4,2.8450704225352115,3.415492957746479,-0.5704225352112676,2.8,2.6,2.0,138.0,0.4855072463768116,0.4,3.1159420289855073,3.036231884057971,0.07971014492753623,2.8,2.2,2.0,0,0.0,-0.6501326801388039,0.0,-0.09279830254618077
2024-01-22,BOS,WPG,-147,123,4,1,1,20232024,Winnipeg Jets highest moneyline 2023-24,statmuse,0.5951417004048583,0.4484304932735426,0.5702927924009673,1.6802721088435373,2.23,146.0,0.6917808219178082,0.8,3.5684931506849313,2.4246575342465753,1.143835616438356,4.4,2.2,2.0,143.0,0.5804195804195804,0.8,3.0839160839160837,2.6223776223776225,0.46153846153846156,2.6,1.2,2.0,1,0.0,0.6822971548998945,0.0,0.07029279240096731
2024-01-22,LAK,SJS,-387,302,3,4,0,20232024,Los Angeles Kings lowest moneyline 2023-24,statmuse,0.7946611909650924,0.24875621890547264,0.7615947208161586,1.2583979328165373,4.02,147.0,0.54421768707483,0.4,3.326530612244898,3.020408163265306,0.30612244897959184,2.4,3.0,2.0,140.0,0.2857142857142857,0.4,2.607142857142857,3.842857142857143,-1.2357142857142858,2.6,3.0,2.0,1,0.0,1.5418367346938777,0.0,0.26159472081615864
2024-01-22,VAN,CHI,-450,345,2,0,1,20232024,Chicago Blackhawks highest moneyline 2023-24,statmuse,0.8181818181818182,0.2247191011235955,0.7845249755142018,1.2222222222222223,4.45,141.0,0.5177304964539007,0.8,3.397163120567376,3.2836879432624113,0.11347517730496454,3.2,2.4,2.0,140.0,0.30714285714285716,0.4,2.335714285714286,3.6285714285714286,-1.292857142857143,1.6,2.4,3.0,1,0.4,1.4063323201621074,-1.0,0.28452497551420175
2024-01-23,ANA,BUF,141,-169,4,2,1,20232024,Anaheim Ducks lowest moneyline 2023-24,statmuse,0.4149377593360996,0.6282527881040892,0.3977583581008148,2.41,1.5917159763313609,143.0,0.32167832167832167,0.2,2.5944055944055946,3.832167832167832,-1.2377622377622377,2.2,4.2,2.0,141.0,0.48936170212765956,0.6,3.3120567375886525,3.482269503546099,-0.1702127659574468,2.4,1.4,3.0,0,-0.39999999999999997,-1.0675494718047909,-1.0,-0.10224164189918522
2024-01-23,CGY,STL,-167,140,3,4,0,20232024,Calgary Flames lowest moneyline 2023-24,statmuse,0.6254681647940075,0.4166666666666667,0.6001796945193171,1.5988023952095807,2.4,144.0,0.4652777777777778,0.6,3.125,3.0625,0.0625,3.2,2.4,3.0,142.0,0.4859154929577465,0.4,3.0985915492957745,3.415492957746479,-0.31690140845070425,3.0,3.0,3.0,1,0.19999999999999996,0.37940140845070425,0.0,0.10017969451931708
2024-01-23,EDM,CBJ,-374,293,4,1,1,20232024,Columbus Blue Jackets highest moneyline 2023-24,statmuse,0.7890295358649789,0.2544529262086514,0.7561502608266198,1.267379679144385,3.93,152.0,0.6052631578947368,1.0,3.710526315789474,3.039473684210526,0.6710526315789473,3.2,1.6,3.0,143.0,0.32867132867132864,0.2,2.8111888111888113,3.8181818181818183,-1.006993006993007,2.4,4.6,4.0,1,0.8,1.6780456385719544,-1.0,0.25615026082661985
2024-01-23,MIN,WSH,-164,138,5,3,1,20232024,Minnesota Wild lowest moneyline 2023-24,statmuse,0.6212121212121212,0.42016806722689076,0.5965276928719893,1.6097560975609757,2.38,147.0,0.5374149659863946,0.6,3.0340136054421767,2.925170068027211,0.10884353741496598,3.8,3.8,2.0,138.0,0.463768115942029,0.6,2.8840579710144927,3.108695652173913,-0.2246376811594203,2.2,1.8,3.0,1,0.0,0.3334812185743863,-1.0,0.09652769287198926
