game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-04-21,401869395,Minnesota Timberwolves at Denver Nuggets,119-114,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,34.43,28.2,29.41,5.02,6.23,240,3.4,7.11,1.78,35.47,85.14,2081.46
2026-04-21,401869396,Philadelphia 76ers at Boston Celtics,111-97,away,away,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,28.46,14.21,14.81,13.65,14.26,575,6.75,16.02,4.0,83.36,479.34,2560.8
2026-04-22,401869378,Portland Trail Blazers at San Antonio Spurs,106-103,away,away,Portland Trail Blazers,Portland Trail Blazers,Portland Trail Blazers,WIN,,26.38,16.84,17.54,8.84,9.55,470,5.7,10.72,2.68,68.64,322.62,2883.42
2026-04-22,401869397,Houston Rockets at Los Angeles Lakers,94-101,home,home,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,56.03,33.1,34.48,21.54,22.93,190,2.9,32.88,8.22,237.05,450.39,3333.81
2026-04-22,401869411,Orlando Magic at Detroit Pistons,83-98,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,28.06,25.59,26.67,1.39,2.47,275,3.75,1.9,0.48,15.84,-15.84,3317.97
2026-04-23,401869368,Phoenix Suns at Oklahoma City Thunder,107-120,away,away,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,21.81,8.76,9.09,12.72,13.06,1000,11.0,13.99,3.5,116.07,-116.07,3201.9
2026-04-23,401869389,New York Knicks at Atlanta Hawks,108-109,home,home,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,WIN,,56.39,49.57,51.92,4.47,6.82,-108,1.926,9.29,2.32,74.36,68.85,3270.75
2026-04-24,401869375,Cleveland Cavaliers at Toronto Raptors,104-126,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,55.98,42.79,44.64,11.34,13.18,124,2.24,20.48,5.12,167.44,207.63,3478.38
2026-04-24,401869398,Denver Nuggets at Minnesota Timberwolves,96-113,away,away,Denver Nuggets,Denver Nuggets,Minnesota Timberwolves,LOSS,,57.97,49.57,51.92,6.04,8.4,-108,1.926,12.57,3.14,109.34,-109.34,3369.05
2026-04-24,401869404,Boston Celtics at Philadelphia 76ers,108-100,home,home,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,LOSS,,34.74,25.22,26.32,8.43,9.52,280,3.8,11.44,2.86,96.31,-96.31,3272.73
2026-04-25,401869370,Oklahoma City Thunder at Phoenix Suns,121-109,home,home,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,27.98,24.28,25.32,2.66,3.7,295,3.95,3.57,0.89,29.19,-29.19,3243.54
2026-04-25,401869382,San Antonio Spurs at Portland Trail Blazers,120-108,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,62.8,52.61,54.95,7.84,10.19,-122,1.82,17.41,4.35,141.21,115.75,3359.29
2026-04-25,401869391,New York Knicks at Atlanta Hawks,114-98,home,home,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,54.76,45.73,47.62,7.14,9.04,110,2.1,13.64,3.41,114.55,-114.55,3244.74
2026-04-25,401869400,Los Angeles Lakers at Houston Rockets,112-108,away,away,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,44.25,31.46,32.79,11.47,12.79,205,3.05,17.06,4.26,138.38,283.67,3528.41
2026-04-25,401869414,Detroit Pistons at Orlando Magic,105-113,away,away,Detroit Pistons,Detroit Pistons,Orlando Magic,LOSS,,60.54,53.25,55.56,4.98,7.29,-125,1.8,11.21,2.8,98.84,-98.84,3429.56
2026-04-26,401869377,Cleveland Cavaliers at Toronto Raptors,89-93,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,61.41,37.75,39.37,22.04,23.66,154,2.54,36.36,9.09,311.73,480.07,3909.63
2026-04-26,401869385,San Antonio Spurs at Portland Trail Blazers,114-93,home,home,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,35.11,33.64,35.09,0.02,1.48,185,2.85,0.04,0.01,0.37,-0.37,3909.26
2026-04-26,401869399,Denver Nuggets at Minnesota Timberwolves,96-112,home,home,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,51.12,48.26,50.5,0.62,2.85,-102,1.98,1.25,0.31,12.25,12.01,3921.26
2026-04-26,401869406,Boston Celtics at Philadelphia 76ers,128-96,skip,home,Philadelphia 76ers,,Boston Celtics,SKIP,no_positive_kelly,33.5,33.1,34.48,-0.98,0.4,190,2.9,0.0,0.0,0.0,0.0,3921.26
2026-04-27,401869405,Los Angeles Lakers at Houston Rockets,96-115,away,away,Los Angeles Lakers,Los Angeles Lakers,Houston Rockets,LOSS,,43.86,40.66,42.37,1.49,3.2,136,2.36,2.58,0.65,25.3,-25.3,3895.96
2026-04-28,401869373,Oklahoma City Thunder at Phoenix Suns,131-122,home,home,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,26.92,19.18,20.0,6.92,7.74,400,5.0,8.65,2.16,84.3,-84.3,3811.66
2026-04-28,401869401,Minnesota Timberwolves at Denver Nuggets,113-125,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets,LOSS,,41.38,19.57,20.41,20.97,21.8,390,4.9,26.34,6.59,251.03,-251.03,3560.64
2026-04-28,401869408,Philadelphia 76ers at Boston Celtics,113-97,away,away,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,28.39,21.81,22.73,5.66,6.58,340,4.4,7.32,1.83,65.2,221.67,3782.3
2026-04-28,401869415,Detroit Pistons at Orlando Magic,88-94,home,home,Orlando Magic,Orlando Magic,Orlando Magic,WIN,,45.38,40.04,41.67,3.71,5.34,140,2.4,6.36,1.59,60.12,84.16,3866.47
2026-04-29,401869380,Toronto Raptors at Cleveland Cavaliers,120-125,away,away,Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,LOSS,,48.37,23.41,24.39,23.98,24.96,310,4.1,31.72,7.93,306.58,-306.58,3559.88
2026-04-29,401869386,Portland Trail Blazers at San Antonio Spurs,95-114,away,away,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,23.77,18.27,19.05,4.72,5.49,425,5.25,5.83,1.46,51.87,-51.87,3508.01
2026-04-29,401869392,Atlanta Hawks at New York Knicks,97-126,away,away,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,36.6,31.46,32.79,3.81,5.14,205,3.05,5.67,1.42,49.76,-49.76,3458.24
2026-04-29,401869416,Orlando Magic at Detroit Pistons,109-116,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,30.64,21.33,22.22,8.42,9.31,350,4.5,10.82,2.71,93.56,-93.56,3364.68
2026-04-30,401869393,New York Knicks at Atlanta Hawks,140-89,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,61.37,56.35,58.68,2.69,5.02,-142,1.704,6.52,1.63,54.84,38.62,3403.3
2026-04-30,401869407,Houston Rockets at Los Angeles Lakers,99-93,away,away,Houston Rockets,Houston Rockets,Houston Rockets,WIN,,46.73,41.7,43.48,3.26,5.03,130,2.3,5.76,1.44,49.0,63.7,3467.0
