game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-05-06,401871326,Los Angeles Lakers at Oklahoma City Thunder,90-108,skip,away,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,44.28,13.7,14.29,29.99,30.58,600,7.0,34.99,0.0,0.0,0.0,2010.95
2026-05-07,401871153,Minnesota Timberwolves at San Antonio Spurs,95-133,skip,away,Minnesota Timberwolves,,San Antonio Spurs,SKIP,market_disagreement,51.46,22.32,23.26,28.21,29.15,330,4.3,36.75,0.0,0.0,0.0,2010.95
2026-05-07,401871334,Cleveland Cavaliers at Detroit Pistons,97-107,home,home,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,64.46,59.34,61.83,2.63,5.12,-162,1.617,6.89,1.72,34.62,21.37,2032.32
2026-05-08,401871161,New York Knicks at Philadelphia 76ers,108-94,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,57.1,41.7,43.48,13.62,15.4,130,2.3,24.1,6.03,122.46,159.2,2191.51
2026-05-08,401871327,Los Angeles Lakers at Oklahoma City Thunder,107-125,skip,away,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,41.82,13.7,14.29,27.54,28.12,600,7.0,32.12,0.0,0.0,0.0,2191.51
2026-05-09,401871154,San Antonio Spurs at Minnesota Timberwolves,115-108,home,home,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,43.67,34.25,35.71,7.95,9.42,180,2.8,12.37,3.09,67.8,-67.8,2123.72
2026-05-09,401871335,Detroit Pistons at Cleveland Cavaliers,109-116,away,away,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,56.99,36.91,38.46,18.53,20.09,160,2.6,30.12,7.53,159.89,-159.89,1963.82
2026-05-10,401871155,San Antonio Spurs at Minnesota Timberwolves,109-114,home,home,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,43.0,36.31,37.88,5.12,6.69,164,2.64,8.24,2.06,40.47,66.36,2030.19
2026-05-10,401871162,New York Knicks at Philadelphia 76ers,144-114,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,57.04,53.25,55.56,1.49,3.8,-125,1.8,3.35,0.84,16.98,13.59,2043.77
2026-05-10,401871328,Oklahoma City Thunder at Los Angeles Lakers,131-108,skip,home,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,67.17,24.0,25.0,42.17,43.17,300,4.0,56.23,0.0,0.0,0.0,2043.77
2026-05-12,401871329,Oklahoma City Thunder at Los Angeles Lakers,115-110,skip,home,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,66.29,18.27,19.05,47.25,48.02,425,5.25,58.36,0.0,0.0,0.0,2043.77
2026-05-12,401871336,Detroit Pistons at Cleveland Cavaliers,103-112,away,away,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,56.67,40.04,41.67,15.0,16.63,140,2.4,25.72,6.43,131.39,-131.39,1912.38
2026-05-13,401871156,Minnesota Timberwolves at San Antonio Spurs,97-126,away,away,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,33.75,22.85,23.81,9.94,10.9,320,4.2,13.05,3.26,62.37,-62.37,1850.01
2026-05-14,401871337,Cleveland Cavaliers at Detroit Pistons,117-113,home,home,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,65.2,60.38,62.96,2.23,4.82,-170,1.588,6.03,1.51,27.91,-27.91,1822.1
2026-05-15,401871338,Detroit Pistons at Cleveland Cavaliers,115-94,away,away,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,53.3,39.08,40.82,12.48,14.22,145,2.45,21.09,5.27,96.08,139.31,1961.42
2026-05-16,401871157,San Antonio Spurs at Minnesota Timberwolves,139-109,home,home,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,42.89,33.64,35.09,7.8,9.25,185,2.85,12.02,3.0,58.94,-58.94,1902.48
2026-05-18,401871339,Cleveland Cavaliers at Detroit Pistons,125-94,skip,home,Detroit Pistons,,Cleveland Cavaliers,SKIP,no_positive_kelly,65.07,63.09,65.75,-0.68,1.98,-192,1.521,0.0,0.0,0.0,0.0,1902.48
2026-05-19,401873197,San Antonio Spurs at Oklahoma City Thunder,122-115,skip,away,San Antonio Spurs,,San Antonio Spurs,SKIP,market_disagreement,56.96,30.42,31.75,25.22,26.54,215,3.15,36.95,0.0,0.0,0.0,1902.48
2026-05-20,401873341,Cleveland Cavaliers at New York Knicks,104-115,away,away,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,LOSS,,41.94,31.94,33.33,8.61,10.0,200,3.0,12.91,3.23,61.41,-61.41,1841.07
2026-05-21,401873198,San Antonio Spurs at Oklahoma City Thunder,113-122,skip,away,San Antonio Spurs,,Oklahoma City Thunder,SKIP,market_disagreement,57.19,30.92,32.26,24.93,26.27,210,3.1,36.8,0.0,0.0,0.0,1841.07
2026-05-22,401873342,Cleveland Cavaliers at New York Knicks,93-109,away,away,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,LOSS,,38.36,36.31,37.88,0.48,2.05,164,2.64,0.77,0.19,3.56,-3.56,1837.51
2026-05-23,401873199,Oklahoma City Thunder at San Antonio Spurs,123-108,home,home,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,67.62,57.21,59.68,7.95,10.42,-148,1.676,19.7,4.93,90.51,-90.51,1746.99
2026-05-24,401873343,New York Knicks at Cleveland Cavaliers,121-108,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,56.19,43.65,45.45,10.74,12.54,120,2.2,19.69,4.92,85.98,103.18,1850.17
2026-05-25,401873200,Oklahoma City Thunder at San Antonio Spurs,82-103,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,67.6,57.21,59.68,7.93,10.4,-148,1.676,19.66,4.91,90.93,61.44,1911.61
2026-05-26,401873344,New York Knicks at Cleveland Cavaliers,130-93,skip,away,New York Knicks,,New York Knicks,SKIP,no_positive_kelly,56.9,55.14,57.45,-0.54,1.76,-135,1.741,0.0,0.0,0.0,0.0,1911.61
2026-05-27,401873201,San Antonio Spurs at Oklahoma City Thunder,114-127,away,away,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,57.19,40.66,42.37,14.82,16.53,136,2.36,25.71,6.43,122.86,-122.86,1788.75
2026-05-29,401873202,Oklahoma City Thunder at San Antonio Spurs,91-118,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,67.61,59.96,62.41,5.2,7.65,-166,1.602,13.84,3.46,61.9,37.29,1826.03
2026-05-31,401873203,San Antonio Spurs at Oklahoma City Thunder,111-103,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,57.19,43.65,45.45,11.73,13.54,120,2.2,21.51,5.38,98.2,117.84,1943.87
