game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-04-21,401869395,Minnesota Timberwolves at Denver Nuggets,119-114,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,30.7,28.2,29.41,1.29,2.49,240,3.4,1.82,0.46,6.28,15.08,1394.49
2026-04-21,401869396,Philadelphia 76ers at Boston Celtics,111-97,away,away,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,30.15,14.21,14.81,15.33,15.94,575,6.75,18.0,4.5,62.75,360.84,1755.33
2026-04-22,401869378,Portland Trail Blazers at San Antonio Spurs,106-103,away,away,Portland Trail Blazers,Portland Trail Blazers,Portland Trail Blazers,WIN,,30.31,16.84,17.54,12.76,13.47,470,5.7,15.48,3.87,67.92,319.21,2074.54
2026-04-22,401869397,Houston Rockets at Los Angeles Lakers,94-101,home,home,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,57.64,33.1,34.48,23.16,24.54,190,2.9,35.35,8.84,183.34,348.35,2422.89
2026-04-22,401869411,Orlando Magic at Detroit Pistons,83-98,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,30.88,25.59,26.67,4.21,5.29,275,3.75,5.75,1.44,34.81,-34.81,2388.08
2026-04-23,401869368,Phoenix Suns at Oklahoma City Thunder,107-120,away,away,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,29.41,8.76,9.09,20.32,20.65,1000,11.0,22.35,5.59,133.41,-133.41,2254.66
2026-04-23,401869389,New York Knicks at Atlanta Hawks,108-109,home,home,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,WIN,,59.28,49.57,51.92,7.36,9.72,-108,1.926,15.31,3.83,86.28,79.89,2334.55
2026-04-24,401869375,Cleveland Cavaliers at Toronto Raptors,104-126,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,48.94,42.79,44.64,4.3,6.15,124,2.24,7.77,1.94,45.35,56.23,2390.79
2026-04-24,401869398,Denver Nuggets at Minnesota Timberwolves,96-113,home,home,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,53.87,50.43,52.83,1.04,3.44,-112,1.893,2.21,0.55,13.18,11.77,2402.56
2026-04-24,401869404,Boston Celtics at Philadelphia 76ers,108-100,skip,home,Philadelphia 76ers,,Boston Celtics,SKIP,market_disagreement,52.4,25.22,26.32,26.08,27.18,280,3.8,35.4,0.0,0.0,0.0,2402.56
2026-04-25,401869370,Oklahoma City Thunder at Phoenix Suns,121-109,home,home,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,39.32,24.28,25.32,14.0,15.04,295,3.95,18.75,4.69,112.6,-112.6,2289.96
2026-04-25,401869382,San Antonio Spurs at Portland Trail Blazers,120-108,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,58.56,52.61,54.95,3.6,5.95,-122,1.82,8.0,2.0,45.8,37.54,2327.5
2026-04-25,401869391,New York Knicks at Atlanta Hawks,114-98,home,home,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,61.76,45.73,47.62,14.15,16.04,110,2.1,27.0,6.75,157.13,-157.13,2170.37
2026-04-25,401869400,Los Angeles Lakers at Houston Rockets,112-108,away,away,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,49.38,31.46,32.79,16.59,17.92,205,3.05,24.68,6.17,133.92,274.54,2444.91
2026-04-25,401869414,Detroit Pistons at Orlando Magic,105-113,away,away,Detroit Pistons,Detroit Pistons,Orlando Magic,LOSS,,60.16,53.25,55.56,4.6,6.91,-125,1.8,10.35,2.59,63.28,-63.28,2381.63
2026-04-26,401869377,Cleveland Cavaliers at Toronto Raptors,89-93,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,49.96,37.75,39.37,10.59,12.2,154,2.54,17.46,4.37,103.97,160.12,2541.75
2026-04-26,401869385,San Antonio Spurs at Portland Trail Blazers,114-93,home,home,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,41.11,33.64,35.09,6.02,7.48,185,2.85,9.28,2.32,58.98,-58.98,2482.77
