game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-04-26,401869377,Cleveland Cavaliers at Toronto Raptors,89-93,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,49.18,37.75,39.37,9.81,11.43,154,2.54,16.18,4.05,78.19,120.42,2053.2
2026-04-26,401869385,San Antonio Spurs at Portland Trail Blazers,114-93,home,home,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,42.84,33.64,35.09,7.75,9.2,185,2.85,11.94,2.98,61.29,-61.29,1991.92
2026-04-26,401869399,Denver Nuggets at Minnesota Timberwolves,96-112,home,home,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,60.81,48.26,50.5,10.31,12.54,-102,1.98,20.83,5.21,103.73,101.7,2093.61
2026-04-26,401869406,Boston Celtics at Philadelphia 76ers,128-96,home,home,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,LOSS,,43.56,33.1,34.48,9.08,10.46,190,2.9,13.85,3.46,72.51,-72.51,2021.1
2026-04-27,401869405,Los Angeles Lakers at Houston Rockets,96-115,away,away,Los Angeles Lakers,Los Angeles Lakers,Houston Rockets,LOSS,,44.84,40.66,42.37,2.47,4.17,136,2.36,4.28,1.07,21.61,-21.61,1999.49
2026-04-28,401869373,Oklahoma City Thunder at Phoenix Suns,131-122,home,home,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,42.85,19.18,20.0,22.85,23.66,400,5.0,28.56,7.14,142.76,-142.76,1856.73
2026-04-28,401869401,Minnesota Timberwolves at Denver Nuggets,113-125,skip,away,Minnesota Timberwolves,,Denver Nuggets,SKIP,market_disagreement,55.51,19.57,20.41,35.1,35.94,390,4.9,44.1,0.0,0.0,0.0,1856.73
2026-04-28,401869408,Philadelphia 76ers at Boston Celtics,113-97,away,away,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,32.87,21.81,22.73,10.15,11.06,340,4.4,13.13,3.28,60.95,207.23,2063.95
2026-04-28,401869415,Detroit Pistons at Orlando Magic,88-94,home,home,Orlando Magic,Orlando Magic,Orlando Magic,WIN,,42.83,40.04,41.67,1.17,2.8,140,2.4,2.0,0.5,10.32,14.45,2078.4
2026-04-29,401869380,Toronto Raptors at Cleveland Cavaliers,120-125,away,away,Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,LOSS,,46.91,23.41,24.39,22.52,23.5,310,4.1,29.79,7.45,154.77,-154.77,1923.62
2026-04-29,401869386,Portland Trail Blazers at San Antonio Spurs,95-114,away,away,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,32.31,18.27,19.05,13.27,14.04,425,5.25,16.39,4.1,78.8,-78.8,1844.82
2026-04-29,401869392,Atlanta Hawks at New York Knicks,97-126,skip,away,Atlanta Hawks,,New York Knicks,SKIP,no_positive_kelly,32.45,31.46,32.79,-0.34,0.99,205,3.05,0.0,0.0,0.0,0.0,1844.82
2026-04-29,401869416,Orlando Magic at Detroit Pistons,109-116,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,32.89,21.33,22.22,10.67,11.56,350,4.5,13.71,3.43,63.24,-63.24,1781.58
2026-04-30,401869393,New York Knicks at Atlanta Hawks,140-89,skip,away,New York Knicks,,New York Knicks,SKIP,no_positive_kelly,57.09,56.35,58.68,-1.59,0.74,-142,1.704,0.0,0.0,0.0,0.0,1781.58
2026-04-30,401869407,Houston Rockets at Los Angeles Lakers,99-93,away,away,Houston Rockets,Houston Rockets,Houston Rockets,WIN,,50.85,41.7,43.48,7.37,9.15,130,2.3,13.04,3.26,58.09,75.52,1857.1
2026-05-01,401869381,Cleveland Cavaliers at Toronto Raptors,110-112,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,47.31,36.31,37.88,9.43,11.0,164,2.64,15.19,3.8,70.51,115.63,1972.73
2026-05-01,401869402,Denver Nuggets at Minnesota Timberwolves,98-110,skip,home,Minnesota Timberwolves,,Minnesota Timberwolves,SKIP,market_disagreement,61.18,27.42,28.57,32.61,33.75,250,3.5,45.65,0.0,0.0,0.0,1972.73
2026-05-01,401869410,Boston Celtics at Philadelphia 76ers,93-106,home,home,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,42.96,33.1,34.48,8.48,9.87,190,2.9,12.95,3.24,63.85,121.31,2094.04
2026-05-01,401869417,Detroit Pistons at Orlando Magic,93-79,home,home,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,42.82,40.66,42.37,0.45,2.16,136,2.36,0.78,0.19,4.07,-4.07,2089.97
2026-05-02,401869409,Los Angeles Lakers at Houston Rockets,98-78,skip,home,Houston Rockets,,Los Angeles Lakers,SKIP,no_positive_kelly,65.42,63.09,65.75,-0.33,2.33,-192,1.521,0.0,0.0,0.0,0.0,2089.97
2026-05-02,401869412,Philadelphia 76ers at Boston Celtics,109-100,home,home,Boston Celtics,Boston Celtics,Philadelphia 76ers,LOSS,,63.46,59.34,61.83,1.63,4.13,-162,1.617,4.27,1.07,22.32,-22.32,2067.65
2026-05-03,401869384,Toronto Raptors at Cleveland Cavaliers,102-114,away,away,Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,LOSS,,40.99,25.91,27.03,13.97,15.08,270,3.7,19.14,4.78,98.93,-98.93,1968.72
2026-05-03,401869418,Orlando Magic at Detroit Pistons,94-116,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,32.56,26.65,27.78,4.78,5.91,260,3.6,6.62,1.65,32.56,-32.56,1936.16
2026-05-05,401871152,Minnesota Timberwolves at San Antonio Spurs,104-102,skip,away,Minnesota Timberwolves,,Minnesota Timberwolves,SKIP,market_disagreement,48.52,23.41,24.39,24.13,25.11,310,4.1,31.91,0.0,0.0,0.0,1936.16
2026-05-05,401871159,Philadelphia 76ers at New York Knicks,98-137,away,away,Philadelphia 76ers,Philadelphia 76ers,New York Knicks,LOSS,,32.75,28.64,29.85,2.9,4.1,235,3.35,4.13,1.03,19.99,-19.99,1916.17
2026-05-05,401871333,Cleveland Cavaliers at Detroit Pistons,101-111,home,home,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,63.66,59.34,61.83,1.82,4.32,-162,1.617,4.78,1.19,22.89,14.13,1930.3
2026-05-06,401871160,Philadelphia 76ers at New York Knicks,102-108,away,away,Philadelphia 76ers,Philadelphia 76ers,New York Knicks,LOSS,,32.38,21.33,22.22,10.16,11.06,350,4.5,13.06,3.27,63.04,-63.04,1867.26
2026-05-06,401871326,Los Angeles Lakers at Oklahoma City Thunder,90-108,skip,away,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,44.28,13.7,14.29,29.99,30.58,600,7.0,34.99,0.0,0.0,0.0,1867.26
2026-05-07,401871153,Minnesota Timberwolves at San Antonio Spurs,95-133,skip,away,Minnesota Timberwolves,,San Antonio Spurs,SKIP,market_disagreement,51.46,22.32,23.26,28.21,29.15,330,4.3,36.75,0.0,0.0,0.0,1867.26
2026-05-07,401871334,Cleveland Cavaliers at Detroit Pistons,97-107,home,home,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,64.46,59.34,61.83,2.63,5.12,-162,1.617,6.89,1.72,32.14,19.84,1887.1
2026-05-08,401871161,New York Knicks at Philadelphia 76ers,108-94,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,57.1,41.7,43.48,13.62,15.4,130,2.3,24.1,6.03,113.71,147.82,2034.93
2026-05-08,401871327,Los Angeles Lakers at Oklahoma City Thunder,107-125,skip,away,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,41.82,13.7,14.29,27.54,28.12,600,7.0,32.12,0.0,0.0,0.0,2034.93
2026-05-09,401871154,San Antonio Spurs at Minnesota Timberwolves,115-108,home,home,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,43.67,34.25,35.71,7.95,9.42,180,2.8,12.37,3.09,62.95,-62.95,1971.97
2026-05-09,401871335,Detroit Pistons at Cleveland Cavaliers,109-116,away,away,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,56.99,36.91,38.46,18.53,20.09,160,2.6,30.12,7.53,148.47,-148.47,1823.51
2026-05-10,401871155,San Antonio Spurs at Minnesota Timberwolves,109-114,home,home,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,43.0,36.31,37.88,5.12,6.69,164,2.64,8.24,2.06,37.57,61.62,1885.13
2026-05-10,401871162,New York Knicks at Philadelphia 76ers,144-114,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,57.04,53.25,55.56,1.49,3.8,-125,1.8,3.35,0.84,15.77,12.61,1897.74
2026-05-10,401871328,Oklahoma City Thunder at Los Angeles Lakers,131-108,skip,home,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,67.17,24.0,25.0,42.17,43.17,300,4.0,56.23,0.0,0.0,0.0,1897.74
2026-05-12,401871329,Oklahoma City Thunder at Los Angeles Lakers,115-110,skip,home,Los Angeles Lakers,,Oklahoma City Thunder,SKIP,market_disagreement,66.29,18.27,19.05,47.25,48.02,425,5.25,58.36,0.0,0.0,0.0,1897.74
2026-05-12,401871336,Detroit Pistons at Cleveland Cavaliers,103-112,away,away,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,56.67,40.04,41.67,15.0,16.63,140,2.4,25.72,6.43,122.0,-122.0,1775.74
2026-05-13,401871156,Minnesota Timberwolves at San Antonio Spurs,97-126,away,away,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,33.75,22.85,23.81,9.94,10.9,320,4.2,13.05,3.26,57.92,-57.92,1717.82
2026-05-14,401871337,Cleveland Cavaliers at Detroit Pistons,117-113,home,home,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,LOSS,,65.2,60.38,62.96,2.23,4.82,-170,1.588,6.03,1.51,25.91,-25.91,1691.91
2026-05-15,401871338,Detroit Pistons at Cleveland Cavaliers,115-94,away,away,Detroit Pistons,Detroit Pistons,Detroit Pistons,WIN,,53.3,39.08,40.82,12.48,14.22,145,2.45,21.09,5.27,89.21,129.36,1821.27
2026-05-16,401871157,San Antonio Spurs at Minnesota Timberwolves,139-109,home,home,Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,LOSS,,42.89,33.64,35.09,7.8,9.25,185,2.85,12.02,3.0,54.73,-54.73,1766.54
2026-05-18,401871339,Cleveland Cavaliers at Detroit Pistons,125-94,skip,home,Detroit Pistons,,Cleveland Cavaliers,SKIP,no_positive_kelly,65.07,63.09,65.75,-0.68,1.98,-192,1.521,0.0,0.0,0.0,0.0,1766.54
2026-05-19,401873197,San Antonio Spurs at Oklahoma City Thunder,122-115,skip,away,San Antonio Spurs,,San Antonio Spurs,SKIP,market_disagreement,56.96,30.42,31.75,25.22,26.54,215,3.15,36.95,0.0,0.0,0.0,1766.54
2026-05-20,401873341,Cleveland Cavaliers at New York Knicks,104-115,away,away,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,LOSS,,41.94,31.94,33.33,8.61,10.0,200,3.0,12.91,3.23,57.02,-57.02,1709.52
2026-05-21,401873198,San Antonio Spurs at Oklahoma City Thunder,113-122,skip,away,San Antonio Spurs,,Oklahoma City Thunder,SKIP,market_disagreement,57.19,30.92,32.26,24.93,26.27,210,3.1,36.8,0.0,0.0,0.0,1709.52
2026-05-22,401873342,Cleveland Cavaliers at New York Knicks,93-109,away,away,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,LOSS,,38.36,36.31,37.88,0.48,2.05,164,2.64,0.77,0.19,3.31,-3.31,1706.22
2026-05-23,401873199,Oklahoma City Thunder at San Antonio Spurs,123-108,home,home,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,67.62,57.21,59.68,7.95,10.42,-148,1.676,19.7,4.93,84.05,-84.05,1622.17
2026-05-24,401873343,New York Knicks at Cleveland Cavaliers,121-108,away,away,New York Knicks,New York Knicks,New York Knicks,WIN,,56.19,43.65,45.45,10.74,12.54,120,2.2,19.69,4.92,79.84,95.8,1717.97
2026-05-25,401873200,Oklahoma City Thunder at San Antonio Spurs,82-103,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,67.6,57.21,59.68,7.93,10.4,-148,1.676,19.66,4.91,84.44,57.05,1775.02
2026-05-26,401873344,New York Knicks at Cleveland Cavaliers,130-93,skip,away,New York Knicks,,New York Knicks,SKIP,no_positive_kelly,56.9,55.14,57.45,-0.54,1.76,-135,1.741,0.0,0.0,0.0,0.0,1775.02
2026-05-27,401873201,San Antonio Spurs at Oklahoma City Thunder,114-127,away,away,San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,LOSS,,57.19,40.66,42.37,14.82,16.53,136,2.36,25.71,6.43,114.09,-114.09,1660.94
2026-05-29,401873202,Oklahoma City Thunder at San Antonio Spurs,91-118,home,home,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,67.61,59.96,62.41,5.2,7.65,-166,1.602,13.84,3.46,57.47,34.62,1695.56
2026-05-31,401873203,San Antonio Spurs at Oklahoma City Thunder,111-103,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,57.19,43.65,45.45,11.73,13.54,120,2.2,21.51,5.38,91.18,109.42,1804.98
