game_id,play_id,period,period_type,time_in_period,time_remaining,event_type,team,x_coord,y_coord,shot_type,zone,details
2025020155,514,3,REG,01:34,18:26,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,868,3,REG,01:34,18:26,faceoff,CAR,69.0,-22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8478427, ""xCoord"": 69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,874,3,REG,01:48,18:12,shot-on-goal,CAR,-71.0,35.0,wrist,O,"{""awaySOG"": 22, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 14, ""shootingPlayerId"": 8473533, ""shotType"": ""wrist"", ""xCoord"": -71, ""yCoord"": 35, ""zoneCode"": ""O""}"
2025020155,515,3,REG,01:50,18:10,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,875,3,REG,01:50,18:10,faceoff,CAR,-69.0,22.0,,O,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8479353, ""winningPlayerId"": 8482702, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,516,3,REG,02:02,17:58,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,879,3,REG,02:02,17:58,faceoff,VGK,-69.0,22.0,,D,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8482702, ""winningPlayerId"": 8479353, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,887,3,REG,02:19,17:41,hit,VGK,96.0,22.0,,O,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8478970, ""hittingPlayerId"": 8479353, ""xCoord"": 96, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,897,3,REG,02:25,17:35,hit,VGK,15.0,-39.0,,N,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8482809, ""hittingPlayerId"": 8481133, ""xCoord"": 15, ""yCoord"": -39, ""zoneCode"": ""N""}"
2025020155,881,3,REG,02:31,17:29,goal,CAR,-64.0,10.0,snap,O,"{""assist1PlayerId"": 8478970, ""assist1PlayerTotal"": 3, ""assist2PlayerId"": 8482809, ""assist2PlayerTotal"": 5, ""awayScore"": 2, ""discreteClip"": 6384214018112, ""discreteClipFr"": 6384214812112, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""highlightClip"": 6384216673112, ""highlightClipFr"": 6384214815112, ""highlightClipSharingUrl"": ""https://nhl.com/video/vgk-car-stankoven-scores-goal-against-akira-schmid-6384216673112"", ""highlightClipSharingUrlFr"": ""https://nhl.com/fr/video/vgk-car-stankoven-marque-un-but-contre-akira-schmid-6384214815112"", ""homeScore"": 3, ""scoringPlayerId"": 8482702, ""scoringPlayerTotal"": 3, ""shotType"": ""snap"", ""xCoord"": -64, ""yCoord"": 10, ""zoneCode"": ""O""}"
2025020155,882,3,REG,02:31,17:29,faceoff,VGK,0.0,0.0,,N,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8478427, ""winningPlayerId"": 8476881, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,935,3,REG,02:39,17:21,takeaway,VGK,95.0,13.0,,O,"{""eventOwnerTeamId"": 54, ""playerId"": 8481604, ""xCoord"": 95, ""yCoord"": 13, ""zoneCode"": ""O""}"
2025020155,886,3,REG,02:46,17:14,blocked-shot,VGK,83.0,-4.0,,D,"{""blockingPlayerId"": 8481562, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8481604, ""xCoord"": 83, ""yCoord"": -4, ""zoneCode"": ""D""}"
2025020155,939,3,REG,02:54,17:06,giveaway,CAR,77.0,-16.0,,D,"{""eventOwnerTeamId"": 12, ""playerId"": 8477940, ""xCoord"": 77, ""yCoord"": -16, ""zoneCode"": ""D""}"
2025020155,949,3,REG,03:05,16:55,giveaway,CAR,-44.0,24.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8477940, ""xCoord"": -44, ""yCoord"": 24, ""zoneCode"": ""O""}"
2025020155,954,3,REG,03:27,16:33,takeaway,CAR,-48.0,-12.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8480830, ""xCoord"": -48, ""yCoord"": -12, ""zoneCode"": ""O""}"
2025020155,896,3,REG,03:29,16:31,shot-on-goal,CAR,-64.0,7.0,wrist,O,"{""awaySOG"": 22, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 15, ""shootingPlayerId"": 8480830, ""shotType"": ""wrist"", ""xCoord"": -64, ""yCoord"": 7, ""zoneCode"": ""O""}"
2025020155,707,3,REG,03:31,16:29,blocked-shot,CAR,-73.0,7.0,,D,"{""blockingPlayerId"": 8476438, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8476921, ""xCoord"": -73, ""yCoord"": 7, ""zoneCode"": ""D""}"
2025020155,899,3,REG,03:36,16:24,shot-on-goal,VGK,-10.0,-31.0,backhand,N,"{""awaySOG"": 23, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 15, ""shootingPlayerId"": 8476448, ""shotType"": ""backhand"", ""xCoord"": -10, ""yCoord"": -31, ""zoneCode"": ""N""}"
2025020155,903,3,REG,04:05,15:55,shot-on-goal,VGK,80.0,2.0,tip-in,O,"{""awaySOG"": 24, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 15, ""shootingPlayerId"": 8476438, ""shotType"": ""tip-in"", ""xCoord"": 80, ""yCoord"": 2, ""zoneCode"": ""O""}"
2025020155,929,3,REG,04:20,15:40,hit,VGK,-91.0,33.0,,D,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8484203, ""hittingPlayerId"": 8478468, ""xCoord"": -91, ""yCoord"": 33, ""zoneCode"": ""D""}"
2025020155,960,3,REG,04:42,15:18,giveaway,VGK,-82.0,-12.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8478468, ""xCoord"": -82, ""yCoord"": -12, ""zoneCode"": ""D""}"
2025020155,911,3,REG,04:42,15:18,missed-shot,CAR,-45.0,-27.0,wrist,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-right"", ""shootingPlayerId"": 8481562, ""shotType"": ""wrist"", ""xCoord"": -45, ""yCoord"": -27, ""zoneCode"": ""O""}"
2025020155,517,3,REG,04:44,15:16,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,912,3,REG,04:44,15:16,faceoff,CAR,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8477940, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,919,3,REG,05:19,14:41,shot-on-goal,CAR,-84.0,-10.0,backhand,O,"{""awaySOG"": 24, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 16, ""shootingPlayerId"": 8482093, ""shotType"": ""backhand"", ""xCoord"": -84, ""yCoord"": -10, ""zoneCode"": ""O""}"
2025020155,210,3,REG,06:10,13:50,goal,VGK,84.0,3.0,wrist,O,"{""assist1PlayerId"": 8481133, ""assist1PlayerTotal"": 1, ""assist2PlayerId"": 8478434, ""assist2PlayerTotal"": 2, ""awayScore"": 3, ""discreteClip"": 6384222270112, ""discreteClipFr"": 6384214209112, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""highlightClip"": 6384216779112, ""highlightClipFr"": 6384215823112, ""highlightClipSharingUrl"": ""https://nhl.com/video/vgk-car-howden-scores-goal-against-frederik-andersen-6384216779112"", ""highlightClipSharingUrlFr"": ""https://nhl.com/fr/video/vgk-car-howden-marque-un-but-contre-frederik-andersen-6384215823112"", ""homeScore"": 3, ""scoringPlayerId"": 8479353, ""scoringPlayerTotal"": 2, ""shotType"": ""wrist"", ""xCoord"": 84, ""yCoord"": 3, ""zoneCode"": ""O""}"
2025020155,932,3,REG,06:10,13:50,faceoff,CAR,0.0,0.0,,N,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476881, ""winningPlayerId"": 8473533, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,980,3,REG,06:25,13:35,giveaway,VGK,-99.0,-6.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8478483, ""xCoord"": -99, ""yCoord"": -6, ""zoneCode"": ""D""}"
2025020155,940,3,REG,06:30,13:30,blocked-shot,CAR,-54.0,23.0,,D,"{""blockingPlayerId"": 8476881, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8478970, ""xCoord"": -54, ""yCoord"": 23, ""zoneCode"": ""D""}"
2025020155,992,3,REG,06:52,13:08,giveaway,VGK,-56.0,-38.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8478483, ""xCoord"": -56, ""yCoord"": -38, ""zoneCode"": ""D""}"
2025020155,1000,3,REG,07:03,12:57,giveaway,VGK,5.0,-34.0,,N,"{""eventOwnerTeamId"": 54, ""playerId"": 8476438, ""xCoord"": 5, ""yCoord"": -34, ""zoneCode"": ""N""}"
2025020155,1001,3,REG,07:09,12:51,giveaway,VGK,4.0,-37.0,,N,"{""eventOwnerTeamId"": 54, ""playerId"": 8478483, ""xCoord"": 4, ""yCoord"": -37, ""zoneCode"": ""N""}"
2025020155,518,3,REG,07:29,12:31,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,951,3,REG,07:29,12:31,faceoff,CAR,69.0,-22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8482702, ""xCoord"": 69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,966,3,REG,08:00,12:00,hit,CAR,-96.0,11.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8475188, ""hittingPlayerId"": 8482702, ""xCoord"": -96, ""yCoord"": 11, ""zoneCode"": ""O""}"
2025020155,973,3,REG,08:09,11:51,hit,VGK,73.0,38.0,,O,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8478970, ""hittingPlayerId"": 8477964, ""xCoord"": 73, ""yCoord"": 38, ""zoneCode"": ""O""}"
2025020155,962,3,REG,08:16,11:44,missed-shot,CAR,-62.0,-25.0,snap,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""high-and-wide-right"", ""shootingPlayerId"": 8477940, ""shotType"": ""snap"", ""xCoord"": -62, ""yCoord"": -25, ""zoneCode"": ""O""}"
2025020155,978,3,REG,08:17,11:43,hit,VGK,-56.0,-39.0,,D,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8482093, ""hittingPlayerId"": 8482125, ""xCoord"": -56, ""yCoord"": -39, ""zoneCode"": ""D""}"
2025020155,970,3,REG,08:39,11:21,penalty,VGK,14.0,39.0,,N,"{""committedByPlayerId"": 8479353, ""descKey"": ""roughing"", ""drawnByPlayerId"": 8477940, ""duration"": 2, ""eventOwnerTeamId"": 54, ""typeCode"": ""MIN"", ""xCoord"": 14, ""yCoord"": 39, ""zoneCode"": ""N""}"
2025020155,975,3,REG,08:39,11:21,penalty,CAR,12.0,39.0,,N,"{""committedByPlayerId"": 8477940, ""descKey"": ""roughing"", ""drawnByPlayerId"": 8479353, ""duration"": 2, ""eventOwnerTeamId"": 12, ""typeCode"": ""MIN"", ""xCoord"": 12, ""yCoord"": 39, ""zoneCode"": ""N""}"
2025020155,519,3,REG,08:39,11:21,stoppage,,,,,,"{""reason"": ""referee-or-linesman"", ""secondaryReason"": ""tv-timeout""}"
2025020155,968,3,REG,08:39,11:21,faceoff,VGK,-69.0,-22.0,,D,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8478427, ""winningPlayerId"": 8478403, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""D""}"
2025020155,1023,3,REG,08:41,11:19,giveaway,VGK,-77.0,-37.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8477447, ""xCoord"": -77, ""yCoord"": -37, ""zoneCode"": ""D""}"
2025020155,979,3,REG,08:45,11:15,shot-on-goal,CAR,-48.0,5.0,slap,O,"{""awaySOG"": 24, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 17, ""shootingPlayerId"": 8480336, ""shotType"": ""slap"", ""xCoord"": -48, ""yCoord"": 5, ""zoneCode"": ""O""}"
2025020155,990,3,REG,08:55,11:05,hit,CAR,-30.0,-39.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8476448, ""hittingPlayerId"": 8480336, ""xCoord"": -30, ""yCoord"": -39, ""zoneCode"": ""O""}"
2025020155,981,3,REG,09:17,10:43,shot-on-goal,VGK,55.0,-1.0,snap,O,"{""awaySOG"": 25, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 17, ""shootingPlayerId"": 8478403, ""shotType"": ""snap"", ""xCoord"": 55, ""yCoord"": -1, ""zoneCode"": ""O""}"
2025020155,991,3,REG,09:57,10:03,blocked-shot,CAR,-85.0,24.0,,D,"{""blockingPlayerId"": 8482809, ""eventOwnerTeamId"": 12, ""reason"": ""teammate-blocked"", ""shootingPlayerId"": 8478970, ""xCoord"": -85, ""yCoord"": 24, ""zoneCode"": ""D""}"
2025020155,995,3,REG,10:25,09:35,shot-on-goal,CAR,-34.0,-22.0,slap,O,"{""awaySOG"": 25, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 18, ""shootingPlayerId"": 8482911, ""shotType"": ""slap"", ""xCoord"": -34, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,520,3,REG,10:27,09:33,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog"", ""secondaryReason"": ""tv-timeout""}"
2025020155,996,3,REG,10:27,09:33,faceoff,CAR,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8478427, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,1002,3,REG,10:37,09:23,missed-shot,CAR,-58.0,-8.0,snap,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""hit-right-post"", ""shootingPlayerId"": 8478427, ""shotType"": ""snap"", ""xCoord"": -58, ""yCoord"": -8, ""zoneCode"": ""O""}"
2025020155,1042,3,REG,10:41,09:19,giveaway,VGK,-72.0,40.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8476448, ""xCoord"": -72, ""yCoord"": 40, ""zoneCode"": ""D""}"
2025020155,1005,3,REG,10:45,09:15,blocked-shot,CAR,-56.0,15.0,,D,"{""blockingPlayerId"": 8478403, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8482093, ""xCoord"": -56, ""yCoord"": 15, ""zoneCode"": ""D""}"
2025020155,1006,3,REG,10:52,09:08,shot-on-goal,CAR,-59.0,-31.0,wrist,O,"{""awaySOG"": 25, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 19, ""shootingPlayerId"": 8482100, ""shotType"": ""wrist"", ""xCoord"": -59, ""yCoord"": -31, ""zoneCode"": ""O""}"
2025020155,521,3,REG,10:53,09:07,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,1007,3,REG,10:53,09:07,faceoff,CAR,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8479353, ""winningPlayerId"": 8482702, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,1015,3,REG,11:34,08:26,hit,VGK,-93.0,28.0,,D,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8482809, ""hittingPlayerId"": 8478468, ""xCoord"": -93, ""yCoord"": 28, ""zoneCode"": ""D""}"
2025020155,1112,3,REG,11:44,08:16,giveaway,VGK,-91.0,23.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8481527, ""xCoord"": -91, ""yCoord"": 23, ""zoneCode"": ""D""}"
2025020155,710,3,REG,11:47,08:13,missed-shot,CAR,-46.0,-14.0,slap,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-left"", ""shootingPlayerId"": 8480336, ""shotType"": ""slap"", ""xCoord"": -46, ""yCoord"": -14, ""zoneCode"": ""O""}"
2025020155,1117,3,REG,11:50,08:10,giveaway,VGK,-93.0,-21.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8478468, ""xCoord"": -93, ""yCoord"": -21, ""zoneCode"": ""D""}"
2025020155,1014,3,REG,12:09,07:51,missed-shot,CAR,-71.0,9.0,tip-in,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-left"", ""shootingPlayerId"": 8482809, ""shotType"": ""tip-in"", ""xCoord"": -71, ""yCoord"": 9, ""zoneCode"": ""O""}"
2025020155,1025,3,REG,12:14,07:46,hit,VGK,-73.0,-39.0,,D,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8475791, ""hittingPlayerId"": 8479353, ""xCoord"": -73, ""yCoord"": -39, ""zoneCode"": ""D""}"
2025020155,1017,3,REG,12:31,07:29,missed-shot,CAR,-62.0,-21.0,wrist,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-left"", ""shootingPlayerId"": 8482809, ""shotType"": ""wrist"", ""xCoord"": -62, ""yCoord"": -21, ""zoneCode"": ""O""}"
2025020155,1040,3,REG,12:50,07:10,hit,CAR,-85.0,-35.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8477447, ""hittingPlayerId"": 8473533, ""xCoord"": -85, ""yCoord"": -35, ""zoneCode"": ""O""}"
2025020155,1150,3,REG,13:18,06:42,takeaway,CAR,-37.0,-39.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8477940, ""xCoord"": -37, ""yCoord"": -39, ""zoneCode"": ""O""}"
2025020155,523,3,REG,13:33,06:27,stoppage,,,,,,"{""reason"": ""high-stick""}"
2025020155,1034,3,REG,13:33,06:27,faceoff,VGK,69.0,-22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8478427, ""winningPlayerId"": 8478403, ""xCoord"": 69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,1036,3,REG,13:45,06:15,shot-on-goal,VGK,84.0,4.0,deflected,O,"{""awaySOG"": 26, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 19, ""shootingPlayerId"": 8482125, ""shotType"": ""deflected"", ""xCoord"": 84, ""yCoord"": 4, ""zoneCode"": ""O""}"
2025020155,708,3,REG,13:46,06:14,shot-on-goal,VGK,84.0,3.0,snap,O,"{""awaySOG"": 27, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 19, ""shootingPlayerId"": 8482125, ""shotType"": ""snap"", ""xCoord"": 84, ""yCoord"": 3, ""zoneCode"": ""O""}"
2025020155,709,3,REG,13:47,06:13,shot-on-goal,VGK,84.0,3.0,snap,O,"{""awaySOG"": 28, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 19, ""shootingPlayerId"": 8482125, ""shotType"": ""snap"", ""xCoord"": 84, ""yCoord"": 3, ""zoneCode"": ""O""}"
2025020155,524,3,REG,13:51,06:09,stoppage,,,,,,"{""reason"": ""puck-frozen""}"
2025020155,1038,3,REG,13:51,06:09,faceoff,CAR,69.0,22.0,,D,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8478403, ""winningPlayerId"": 8473533, ""xCoord"": 69, ""yCoord"": 22, ""zoneCode"": ""D""}"
2025020155,525,3,REG,13:58,06:02,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,1043,3,REG,13:58,06:02,faceoff,VGK,69.0,22.0,,O,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8473533, ""winningPlayerId"": 8476881, ""xCoord"": 69, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,1109,3,REG,14:12,05:48,hit,CAR,-81.0,-37.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8481527, ""hittingPlayerId"": 8473533, ""xCoord"": -81, ""yCoord"": -37, ""zoneCode"": ""O""}"
2025020155,1106,3,REG,15:01,04:59,goal,VGK,63.0,-2.0,snap,O,"{""assist1PlayerId"": 8477964, ""assist1PlayerTotal"": 6, ""awayScore"": 4, ""discreteClip"": 6384216704112, ""discreteClipFr"": 6384215449112, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""highlightClip"": 6384215032112, ""highlightClipFr"": 6384215225112, ""highlightClipSharingUrl"": ""https://nhl.com/video/vgk-car-eichel-scores-goal-against-frederik-andersen-6384215032112"", ""highlightClipSharingUrlFr"": ""https://nhl.com/fr/video/vgk-car-eichel-marque-un-but-contre-frederik-andersen-6384215225112"", ""homeScore"": 3, ""scoringPlayerId"": 8478403, ""scoringPlayerTotal"": 7, ""shotType"": ""snap"", ""xCoord"": 63, ""yCoord"": -2, ""zoneCode"": ""O""}"
2025020155,1107,3,REG,15:01,04:59,faceoff,CAR,0.0,0.0,,N,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476448, ""winningPlayerId"": 8482702, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,1126,3,REG,15:13,04:47,hit,VGK,-22.0,40.0,,N,"{""eventOwnerTeamId"": 54, ""hitteePlayerId"": 8475791, ""hittingPlayerId"": 8475188, ""xCoord"": -22, ""yCoord"": 40, ""zoneCode"": ""N""}"
2025020155,1174,3,REG,16:14,03:46,takeaway,VGK,-63.0,-30.0,,D,"{""eventOwnerTeamId"": 54, ""playerId"": 8478468, ""xCoord"": -63, ""yCoord"": -30, ""zoneCode"": ""D""}"
2025020155,1137,3,REG,17:03,02:57,shot-on-goal,VGK,71.0,31.0,snap,O,"{""awaySOG"": 29, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""homeSOG"": 19, ""shootingPlayerId"": 8481604, ""shotType"": ""snap"", ""xCoord"": 71, ""yCoord"": 31, ""zoneCode"": ""O""}"
2025020155,1154,3,REG,17:19,02:41,hit,CAR,-83.0,-36.0,,O,"{""eventOwnerTeamId"": 12, ""hitteePlayerId"": 8475188, ""hittingPlayerId"": 8473533, ""xCoord"": -83, ""yCoord"": -36, ""zoneCode"": ""O""}"
2025020155,1177,3,REG,17:25,02:35,takeaway,VGK,1.0,-39.0,,N,"{""eventOwnerTeamId"": 54, ""playerId"": 8478483, ""xCoord"": 1, ""yCoord"": -39, ""zoneCode"": ""N""}"
2025020155,1147,3,REG,17:36,02:24,goal,VGK,73.0,-8.0,snap,O,"{""assist1PlayerId"": 8477964, ""assist1PlayerTotal"": 7, ""assist2PlayerId"": 8478483, ""assist2PlayerTotal"": 10, ""awayScore"": 5, ""discreteClip"": 6384217581112, ""discreteClipFr"": 6384216131112, ""eventOwnerTeamId"": 54, ""goalieInNetId"": 8475883, ""highlightClip"": 6384216726112, ""highlightClipFr"": 6384216803112, ""highlightClipSharingUrl"": ""https://nhl.com/video/vgk-car-eichel-scores-goal-against-frederik-andersen-6384216726112"", ""highlightClipSharingUrlFr"": ""https://nhl.com/fr/video/vgk-car-eichel-marque-un-but-contre-frederik-andersen-6384216803112"", ""homeScore"": 3, ""scoringPlayerId"": 8478403, ""scoringPlayerTotal"": 8, ""shotType"": ""snap"", ""xCoord"": 73, ""yCoord"": -8, ""zoneCode"": ""O""}"
2025020155,1148,3,REG,17:36,02:24,faceoff,VGK,0.0,0.0,,N,"{""eventOwnerTeamId"": 54, ""losingPlayerId"": 8478427, ""winningPlayerId"": 8478403, ""xCoord"": 0, ""yCoord"": 0, ""zoneCode"": ""N""}"
2025020155,1178,3,REG,17:43,02:17,giveaway,CAR,24.0,39.0,,N,"{""eventOwnerTeamId"": 12, ""playerId"": 8482093, ""xCoord"": 24, ""yCoord"": 39, ""zoneCode"": ""N""}"
2025020155,1153,3,REG,18:01,01:59,blocked-shot,VGK,75.0,-16.0,,D,"{""blockingPlayerId"": 8481562, ""eventOwnerTeamId"": 54, ""reason"": ""blocked"", ""shootingPlayerId"": 8478403, ""xCoord"": 75, ""yCoord"": -16, ""zoneCode"": ""D""}"
2025020155,711,3,REG,18:27,01:33,blocked-shot,CAR,-73.0,8.0,,D,"{""blockingPlayerId"": 8475188, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8478427, ""xCoord"": -73, ""yCoord"": 8, ""zoneCode"": ""D""}"
2025020155,1159,3,REG,18:41,01:19,shot-on-goal,CAR,-63.0,-33.0,slap,O,"{""awaySOG"": 29, ""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""homeSOG"": 20, ""shootingPlayerId"": 8482100, ""shotType"": ""slap"", ""xCoord"": -63, ""yCoord"": -33, ""zoneCode"": ""O""}"
2025020155,526,3,REG,18:42,01:18,stoppage,,,,,,"{""reason"": ""goalie-stopped-after-sog""}"
2025020155,527,3,REG,18:42,01:18,stoppage,,,,,,"{""reason"": ""referee-or-linesman"", ""secondaryReason"": ""home-timeout""}"
2025020155,1160,3,REG,18:42,01:18,faceoff,CAR,-69.0,-22.0,,O,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476881, ""winningPlayerId"": 8478427, ""xCoord"": -69, ""yCoord"": -22, ""zoneCode"": ""O""}"
2025020155,1163,3,REG,18:43,01:17,blocked-shot,CAR,-56.0,-10.0,,D,"{""blockingPlayerId"": 8476448, ""eventOwnerTeamId"": 12, ""reason"": ""blocked"", ""shootingPlayerId"": 8482100, ""xCoord"": -56, ""yCoord"": -10, ""zoneCode"": ""D""}"
2025020155,1164,3,REG,18:49,01:11,missed-shot,VGK,68.0,27.0,wrist,O,"{""eventOwnerTeamId"": 54, ""reason"": ""hit-left-post"", ""shootingPlayerId"": 8476448, ""shotType"": ""wrist"", ""xCoord"": 68, ""yCoord"": 27, ""zoneCode"": ""O""}"
2025020155,712,3,REG,19:03,00:57,missed-shot,CAR,-38.0,16.0,slap,O,"{""eventOwnerTeamId"": 12, ""goalieInNetId"": 8481033, ""reason"": ""wide-right"", ""shootingPlayerId"": 8482100, ""shotType"": ""slap"", ""xCoord"": -38, ""yCoord"": 16, ""zoneCode"": ""O""}"
2025020155,528,3,REG,19:25,00:35,stoppage,,,,,,"{""reason"": ""icing""}"
2025020155,1166,3,REG,19:25,00:35,faceoff,CAR,-69.0,22.0,,O,"{""eventOwnerTeamId"": 12, ""losingPlayerId"": 8476881, ""winningPlayerId"": 8482702, ""xCoord"": -69, ""yCoord"": 22, ""zoneCode"": ""O""}"
2025020155,1179,3,REG,19:33,00:27,giveaway,CAR,-34.0,9.0,,O,"{""eventOwnerTeamId"": 12, ""playerId"": 8482100, ""xCoord"": -34, ""yCoord"": 9, ""zoneCode"": ""O""}"
