game_id,season,game_date,game_type,away_team,home_team,away_score,home_score,home_win
2023021076,20232024,2024-03-17,2,SJS,CHI,2,5,1
2023021077,20232024,2024-03-17,2,CAR,OTT,7,2,0
2023021078,20232024,2024-03-17,2,DET,PIT,3,6,1
2023021079,20232024,2024-03-17,2,ANA,STL,2,4,1
2023021080,20232024,2024-03-18,2,WSH,CGY,5,2,0
2023021081,20232024,2024-03-18,2,BUF,SEA,6,2,0
2023021082,20232024,2024-03-19,2,OTT,BOS,2,6,1
2023021083,20232024,2024-03-19,2,CBJ,DET,3,4,1
2023021084,20232024,2024-03-19,2,PIT,NJD,2,5,1
2023021085,20232024,2024-03-19,2,WPG,NYR,4,2,0
2023021086,20232024,2024-03-19,2,TOR,PHI,3,4,1
2023021087,20232024,2024-03-19,2,CAR,NYI,4,1,0
2023021088,20232024,2024-03-19,2,SJS,NSH,2,8,1
2023021089,20232024,2024-03-19,2,COL,STL,4,3,0
2023021090,20232024,2024-03-19,2,MTL,EDM,2,3,1
2023021091,20232024,2024-03-19,2,MIN,ANA,4,0,0
2023021092,20232024,2024-03-19,2,CHI,LAK,2,6,1
2023021093,20232024,2024-03-19,2,BUF,VAN,2,3,1
2023021094,20232024,2024-03-19,2,TBL,VGK,5,3,0
2023021095,20232024,2024-03-20,2,TOR,WSH,7,3,0
2023021096,20232024,2024-03-20,2,ARI,DAL,2,5,1
2023021097,20232024,2024-03-20,2,MIN,LAK,0,6,1
2023021098,20232024,2024-03-21,2,NYR,BOS,5,2,0
2023021099,20232024,2024-03-21,2,PHI,CAR,2,3,1
2023021100,20232024,2024-03-21,2,NYI,DET,3,6,1
2023021101,20232024,2024-03-21,2,NSH,FLA,3,0,0
2023021102,20232024,2024-03-21,2,WPG,NJD,1,4,1
2023021103,20232024,2024-03-21,2,STL,OTT,5,2,0
2023021104,20232024,2024-03-21,2,BUF,EDM,3,8,1
2023021105,20232024,2024-03-21,2,CHI,ANA,0,4,1
2023021106,20232024,2024-03-21,2,MTL,VAN,1,4,1
2023021107,20232024,2024-03-21,2,SEA,VGK,1,3,1
2023021108,20232024,2024-03-21,2,TBL,SJS,4,1,0
2023021109,20232024,2024-03-22,2,CAR,WSH,6,7,1
2023021110,20232024,2024-03-22,2,PIT,DAL,2,4,1
2023021111,20232024,2024-03-22,2,CBJ,COL,1,6,1
2023021112,20232024,2024-03-22,2,SEA,ARI,1,2,1
2023021113,20232024,2024-03-23,2,WPG,NYI,3,6,1
2023021114,20232024,2024-03-23,2,BOS,PHI,2,3,1
2023021115,20232024,2024-03-23,2,STL,MIN,5,4,0
2023021116,20232024,2024-03-23,2,DET,NSH,0,1,1
2023021117,20232024,2024-03-23,2,OTT,NJD,5,2,0
2023021118,20232024,2024-03-23,2,EDM,TOR,3,6,1
2023021119,20232024,2024-03-23,2,FLA,NYR,3,4,1
2023021120,20232024,2024-03-23,2,CGY,VAN,2,4,1
2023021121,20232024,2024-03-23,2,TBL,LAK,3,4,1
2023021122,20232024,2024-03-23,2,CHI,SJS,5,4,0
2023021123,20232024,2024-03-23,2,CBJ,VGK,2,4,1
2023021124,20232024,2024-03-24,2,WPG,WSH,0,3,1
2023021125,20232024,2024-03-24,2,PIT,COL,4,5,1
2023021126,20232024,2024-03-24,2,NJD,NYI,4,0,0
2023021127,20232024,2024-03-24,2,TOR,CAR,1,2,1
2023021128,20232024,2024-03-24,2,EDM,OTT,3,5,1
2023021129,20232024,2024-03-24,2,FLA,PHI,4,1,0
2023021130,20232024,2024-03-24,2,DAL,ARI,4,2,0
2023021131,20232024,2024-03-24,2,TBL,ANA,3,2,0
2023021132,20232024,2024-03-24,2,BUF,CGY,4,1,0
2023021133,20232024,2024-03-24,2,MTL,SEA,5,1,0
2023021134,20232024,2024-03-25,2,VGK,STL,2,1,0
2023021135,20232024,2024-03-25,2,LAK,VAN,3,2,0
2023021136,20232024,2024-03-26,2,BOS,FLA,4,3,0
2023021137,20232024,2024-03-26,2,PHI,NYR,5,6,1
2023021138,20232024,2024-03-26,2,CAR,PIT,1,4,1
2023021139,20232024,2024-03-26,2,NJD,TOR,6,3,0
2023021140,20232024,2024-03-26,2,DET,WSH,3,4,1
2023021141,20232024,2024-03-26,2,VGK,NSH,4,5,1
2023021142,20232024,2024-03-26,2,EDM,WPG,4,3,0
2023021143,20232024,2024-03-26,2,CGY,CHI,1,3,1
2023021144,20232024,2024-03-26,2,MTL,COL,2,1,0
2023021145,20232024,2024-03-26,2,CBJ,ARI,2,6,1
2023021146,20232024,2024-03-26,2,ANA,SEA,0,4,1
2023021147,20232024,2024-03-26,2,DAL,SJS,6,3,0
2023021148,20232024,2024-03-27,2,OTT,BUF,6,2,0
2023021149,20232024,2024-03-27,2,BOS,TBL,1,3,1
2023021150,20232024,2024-03-28,2,DET,CAR,0,4,1
2023021151,20232024,2024-03-28,2,NYI,FLA,3,2,0
2023021152,20232024,2024-03-28,2,PHI,MTL,1,4,1
2023021153,20232024,2024-03-28,2,CHI,OTT,0,2,1
2023021154,20232024,2024-03-28,2,CBJ,PIT,2,3,1
2023021155,20232024,2024-03-28,2,WSH,TOR,1,5,1
2023021156,20232024,2024-03-28,2,SJS,MIN,1,3,1
2023021157,20232024,2024-03-28,2,CGY,STL,3,5,1
2023021158,20232024,2024-03-28,2,VGK,WPG,4,1,0
2023021159,20232024,2024-03-28,2,NYR,COL,3,2,0
2023021160,20232024,2024-03-28,2,LAK,EDM,1,4,1
2023021161,20232024,2024-03-28,2,NSH,ARI,4,8,1
2023021162,20232024,2024-03-28,2,ANA,SEA,2,4,1
2023021163,20232024,2024-03-28,2,DAL,VAN,3,1,0
2023021164,20232024,2024-03-29,2,NJD,BUF,2,5,1
2023021165,20232024,2024-03-30,2,DET,FLA,2,3,1
2023021166,20232024,2024-03-30,2,VGK,MIN,2,1,0
2023021167,20232024,2024-03-30,2,ANA,EDM,1,6,1
2023021168,20232024,2024-03-30,2,NYR,ARI,8,5,0
2023021169,20232024,2024-03-30,2,NSH,COL,4,7,1
2023021170,20232024,2024-03-30,2,TOR,BUF,3,0,0
2023021171,20232024,2024-03-30,2,PIT,CBJ,3,4,1
2023021172,20232024,2024-03-30,2,CAR,MTL,3,0,0
2023021173,20232024,2024-03-30,2,CHI,PHI,5,1,0
2023021174,20232024,2024-03-30,2,NYI,TBL,1,4,1
2023021175,20232024,2024-03-30,2,OTT,WPG,3,2,0
2023021176,20232024,2024-03-30,2,BOS,WSH,3,2,0
2023021177,20232024,2024-03-30,2,SJS,STL,4,0,0
2023021178,20232024,2024-03-30,2,LAK,CGY,2,4,1
2023021179,20232024,2024-03-30,2,DAL,SEA,3,0,0
2023021180,20232024,2024-03-31,2,ANA,VAN,2,3,1
2023021181,20232024,2024-04-01,2,COL,CBJ,1,4,1
2023021182,20232024,2024-04-01,2,PIT,NYR,5,2,0
2023021183,20232024,2024-04-01,2,NYI,PHI,4,3,0
2023021184,20232024,2024-04-01,2,DET,TBL,4,2,0
2023021185,20232024,2024-04-01,2,FLA,TOR,4,6,1
2023021186,20232024,2024-04-01,2,EDM,STL,2,3,1
2023021187,20232024,2024-04-01,2,LAK,WPG,3,4,1
2023021188,20232024,2024-04-01,2,SEA,SJS,4,2,0
2023021189,20232024,2024-04-02,2,WSH,BUF,2,6,1
2023021190,20232024,2024-04-02,2,FLA,MTL,3,5,1
2023021191,20232024,2024-04-02,2,PIT,NJD,6,3,0
2023021192,20232024,2024-04-02,2,CHI,NYI,1,2,1
2023021193,20232024,2024-04-02,2,OTT,MIN,2,3,1
2023021194,20232024,2024-04-02,2,BOS,NSH,3,0,0
2023021195,20232024,2024-04-02,2,ANA,CGY,5,3,0
2023021196,20232024,2024-04-02,2,VAN,VGK,3,6,1
2023021197,20232024,2024-04-03,2,TBL,TOR,4,1,0
2023021198,20232024,2024-04-03,2,NJD,NYR,3,4,1
2023021199,20232024,2024-04-03,2,EDM,DAL,0,5,1
2023021200,20232024,2024-04-03,2,VAN,ARI,2,1,0
2023021201,20232024,2024-04-03,2,SEA,LAK,2,5,1
2023021202,20232024,2024-04-04,2,BOS,CAR,4,1,0
2023021203,20232024,2024-04-04,2,NYI,CBJ,4,2,0
2023021204,20232024,2024-04-04,2,TBL,MTL,7,4,0
2023021205,20232024,2024-04-04,2,FLA,OTT,6,0,0
2023021206,20232024,2024-04-04,2,PIT,WSH,4,1,0
2023021207,20232024,2024-04-04,2,COL,MIN,5,2,0
2023021208,20232024,2024-04-04,2,STL,NSH,3,6,1
2023021209,20232024,2024-04-04,2,CGY,WPG,2,5,1
2023021210,20232024,2024-04-04,2,LAK,SJS,2,1,0
2023021211,20232024,2024-04-05,2,PHI,BUF,2,4,1
2023021212,20232024,2024-04-05,2,WSH,CAR,2,4,1
2023021213,20232024,2024-04-05,2,NYR,DET,4,3,0
2023021214,20232024,2024-04-05,2,COL,EDM,2,6,1
2023021215,20232024,2024-04-05,2,SEA,ANA,3,1,0
2023021216,20232024,2024-04-05,2,VGK,ARI,4,7,1
2023021217,20232024,2024-04-06,2,TBL,PIT,4,5,1
2023021218,20232024,2024-04-06,2,FLA,BOS,2,3,1
2023021219,20232024,2024-04-06,2,WPG,MIN,4,2,0
2023021220,20232024,2024-04-06,2,DAL,CHI,2,3,1
2023021221,20232024,2024-04-06,2,STL,SJS,2,3,1
2023021222,20232024,2024-04-06,2,PHI,CBJ,2,6,1
2023021223,20232024,2024-04-06,2,TOR,MTL,4,2,0
2023021224,20232024,2024-04-06,2,NJD,OTT,4,3,0
2023021225,20232024,2024-04-06,2,NSH,NYI,0,2,1
2023021226,20232024,2024-04-06,2,EDM,CGY,4,2,0
2023021227,20232024,2024-04-06,2,VAN,LAK,3,6,1
2023021228,20232024,2024-04-07,2,BUF,DET,1,3,1
2023021229,20232024,2024-04-07,2,MIN,CHI,4,0,0
2023021230,20232024,2024-04-07,2,CBJ,CAR,0,3,1
2023021231,20232024,2024-04-07,2,ARI,SJS,5,2,0
2023021232,20232024,2024-04-07,2,OTT,WSH,3,2,0
2023021233,20232024,2024-04-07,2,NSH,NJD,3,2,0
2023021234,20232024,2024-04-07,2,MTL,NYR,2,5,1
2023021235,20232024,2024-04-07,2,STL,ANA,6,5,0
2023021236,20232024,2024-04-07,2,DAL,COL,7,4,0
2023021237,20232024,2024-04-08,2,PIT,TOR,2,3,1
2023021238,20232024,2024-04-08,2,VGK,VAN,3,4,1
2023021239,20232024,2024-04-09,2,CAR,BOS,4,1,0
2023021240,20232024,2024-04-09,2,WSH,DET,2,1,0
2023021241,20232024,2024-04-09,2,OTT,FLA,0,2,1
2023021242,20232024,2024-04-09,2,PHI,MTL,3,9,1
2023021243,20232024,2024-04-09,2,TOR,NJD,5,2,0
2023021244,20232024,2024-04-09,2,NYR,NYI,2,4,1
2023021245,20232024,2024-04-09,2,CBJ,TBL,2,5,1
2023021246,20232024,2024-04-09,2,BUF,DAL,2,3,1
2023021247,20232024,2024-04-09,2,WPG,NSH,4,3,0
2023021248,20232024,2024-04-09,2,MIN,COL,2,5,1
2023021249,20232024,2024-04-09,2,LAK,ANA,1,3,1
2023021250,20232024,2024-04-09,2,ARI,SEA,0,5,1
2023021251,20232024,2024-04-09,2,CGY,SJS,3,2,0
2023021252,20232024,2024-04-10,2,CHI,STL,2,5,1
2023021253,20232024,2024-04-10,2,VGK,EDM,1,5,1
2023021254,20232024,2024-04-10,2,ARI,VAN,4,3,0
2023021255,20232024,2024-04-11,2,WSH,BUF,2,4,1
2023021256,20232024,2024-04-11,2,CBJ,FLA,0,4,1
2023021257,20232024,2024-04-11,2,PHI,NYR,4,1,0
2023021258,20232024,2024-04-11,2,DET,PIT,5,6,1
2023021259,20232024,2024-04-11,2,OTT,TBL,3,2,0
2023021260,20232024,2024-04-11,2,NJD,TOR,6,5,0
2023021261,20232024,2024-04-11,2,MTL,NYI,2,3,1
2023021262,20232024,2024-04-11,2,WPG,DAL,3,0,0
2023021263,20232024,2024-04-11,2,SJS,SEA,3,1,0
2023021264,20232024,2024-04-11,2,CGY,LAK,1,4,1
2023021265,20232024,2024-04-12,2,CAR,STL,5,2,0
2023021266,20232024,2024-04-12,2,NSH,CHI,5,1,0
2023021267,20232024,2024-04-12,2,ARI,EDM,3,2,0
2023021268,20232024,2024-04-12,2,CGY,ANA,6,3,0
2023021269,20232024,2024-04-12,2,MIN,VGK,2,7,1
2023021270,20232024,2024-04-13,2,NYI,NYR,2,3,1
2023021271,20232024,2024-04-13,2,SEA,DAL,1,3,1
2023021272,20232024,2024-04-13,2,WPG,COL,7,0,0
2023021273,20232024,2024-04-13,2,BUF,FLA,2,3,1
2023021274,20232024,2024-04-13,2,NJD,PHI,0,1,1
2023021275,20232024,2024-04-13,2,TBL,WSH,2,4,1
2023021276,20232024,2024-04-13,2,MTL,OTT,4,5,1
2023021277,20232024,2024-04-13,2,DET,TOR,5,4,0
2023021278,20232024,2024-04-13,2,CBJ,NSH,4,6,1
2023021279,20232024,2024-04-13,2,BOS,PIT,6,4,0
2023021280,20232024,2024-04-13,2,VAN,EDM,3,1,0
2023021281,20232024,2024-04-13,2,ANA,LAK,1,3,1
2023021282,20232024,2024-04-13,2,MIN,SJS,6,2,0
2023021283,20232024,2024-04-14,2,SEA,STL,1,4,1
2023021284,20232024,2024-04-14,2,COL,VGK,3,4,1
2023021285,20232024,2024-04-14,2,CAR,CHI,4,2,0
2023021286,20232024,2024-04-14,2,ARI,CGY,5,6,1
2023021287,20232024,2024-04-15,2,MTL,DET,4,5,1
2023021288,20232024,2024-04-15,2,NYI,NJD,4,1,0
2023021289,20232024,2024-04-15,2,NSH,PIT,2,4,1
2023021290,20232024,2024-04-15,2,BUF,TBL,4,2,0
2023021291,20232024,2024-04-15,2,BOS,WSH,0,2,1
2023021292,20232024,2024-04-15,2,OTT,NYR,0,4,1
2023021293,20232024,2024-04-15,2,SJS,EDM,2,9,1
2023021294,20232024,2024-04-15,2,MIN,LAK,3,1,0
2023021295,20232024,2024-04-16,2,OTT,BOS,3,1,0
2023021296,20232024,2024-04-16,2,CAR,CBJ,3,6,1
2023021297,20232024,2024-04-16,2,TOR,FLA,2,5,1
2023021298,20232024,2024-04-16,2,DET,MTL,5,4,0
2023021299,20232024,2024-04-16,2,WSH,PHI,2,1,0
2023021300,20232024,2024-04-16,2,SEA,WPG,3,4,1
2023021301,20232024,2024-04-16,2,CHI,VGK,1,3,1
2023021302,20232024,2024-04-16,2,CGY,VAN,1,4,1
2023021303,20232024,2024-04-17,2,PIT,NYI,4,5,1
2023021304,20232024,2024-04-17,2,TOR,TBL,4,6,1
2023021305,20232024,2024-04-17,2,STL,DAL,1,2,1
2023021306,20232024,2024-04-17,2,EDM,ARI,2,5,1
2023021307,20232024,2024-04-18,2,SEA,MIN,4,3,0
2023021308,20232024,2024-04-18,2,VAN,WPG,2,4,1
2023021309,20232024,2024-04-18,2,SJS,CGY,1,5,1
2023021310,20232024,2024-04-18,2,EDM,COL,1,5,1
2023021311,20232024,2024-04-18,2,ANA,VGK,4,1,0
2023021312,20232024,2024-04-18,2,CHI,LAK,4,5,1
2023030121,20232024,2024-04-20,3,TOR,BOS,1,5,1
2023030141,20232024,2024-04-20,3,NYI,CAR,1,3,1
2023030111,20232024,2024-04-21,3,TBL,FLA,2,3,1
2023030131,20232024,2024-04-21,3,WSH,NYR,1,4,1
2023030161,20232024,2024-04-21,3,COL,WPG,6,7,1
2023030171,20232024,2024-04-21,3,NSH,VAN,2,4,1
2023030122,20232024,2024-04-22,3,TOR,BOS,3,2,0
2023030142,20232024,2024-04-22,3,NYI,CAR,3,5,1
2023030151,20232024,2024-04-22,3,VGK,DAL,4,3,0
2023030181,20232024,2024-04-22,3,LAK,EDM,4,7,1
2023030112,20232024,2024-04-23,3,TBL,FLA,2,3,1
2023030132,20232024,2024-04-23,3,WSH,NYR,3,4,1
2023030162,20232024,2024-04-23,3,COL,WPG,5,2,0
2023030172,20232024,2024-04-23,3,NSH,VAN,4,1,0
2023030123,20232024,2024-04-24,3,BOS,TOR,4,2,0
2023030152,20232024,2024-04-24,3,VGK,DAL,3,1,0
2023030182,20232024,2024-04-24,3,LAK,EDM,5,4,0
2023030113,20232024,2024-04-25,3,FLA,TBL,5,3,0
2023030143,20232024,2024-04-25,3,CAR,NYI,3,2,0
2023030133,20232024,2024-04-26,3,NYR,WSH,3,1,0
2023030163,20232024,2024-04-26,3,WPG,COL,2,6,1
2023030173,20232024,2024-04-26,3,VAN,NSH,2,1,0
2023030183,20232024,2024-04-26,3,EDM,LAK,6,1,0
2023030114,20232024,2024-04-27,3,FLA,TBL,3,6,1
2023030124,20232024,2024-04-27,3,BOS,TOR,3,1,0
2023030144,20232024,2024-04-27,3,CAR,NYI,2,3,1
2023030153,20232024,2024-04-27,3,DAL,VGK,3,2,0
2023030134,20232024,2024-04-28,3,NYR,WSH,4,2,0
2023030164,20232024,2024-04-28,3,WPG,COL,1,5,1
2023030174,20232024,2024-04-28,3,VAN,NSH,4,3,0
2023030184,20232024,2024-04-28,3,EDM,LAK,1,0,0
2023030115,20232024,2024-04-29,3,TBL,FLA,1,6,1
2023030154,20232024,2024-04-29,3,DAL,VGK,4,2,0
2023030125,20232024,2024-04-30,3,TOR,BOS,2,1,0
2023030145,20232024,2024-04-30,3,NYI,CAR,3,6,1
2023030165,20232024,2024-04-30,3,COL,WPG,6,3,0
2023030175,20232024,2024-04-30,3,NSH,VAN,2,1,0
2023030155,20232024,2024-05-01,3,VGK,DAL,2,3,1
2023030185,20232024,2024-05-01,3,LAK,EDM,3,4,1
2023030126,20232024,2024-05-02,3,BOS,TOR,1,2,1
2023030156,20232024,2024-05-03,3,DAL,VGK,0,2,1
2023030176,20232024,2024-05-03,3,VAN,NSH,1,0,0
2023030127,20232024,2024-05-04,3,TOR,BOS,1,2,1
2023030157,20232024,2024-05-05,3,VGK,DAL,1,2,1
2023030221,20232024,2024-05-05,3,CAR,NYR,3,4,1
2023030211,20232024,2024-05-06,3,BOS,FLA,5,1,0
2023030222,20232024,2024-05-07,3,CAR,NYR,3,4,1
2023030231,20232024,2024-05-07,3,COL,DAL,4,3,0
2023030212,20232024,2024-05-08,3,BOS,FLA,1,6,1
2023030241,20232024,2024-05-08,3,EDM,VAN,4,5,1
2023030223,20232024,2024-05-09,3,NYR,CAR,3,2,0
2023030232,20232024,2024-05-09,3,COL,DAL,3,5,1
2023030213,20232024,2024-05-10,3,FLA,BOS,6,2,0
2023030242,20232024,2024-05-10,3,EDM,VAN,4,3,0
2023030224,20232024,2024-05-11,3,NYR,CAR,3,4,1
2023030233,20232024,2024-05-11,3,DAL,COL,4,1,0
2023030214,20232024,2024-05-12,3,FLA,BOS,3,2,0
2023030243,20232024,2024-05-12,3,VAN,EDM,4,3,0
2023030225,20232024,2024-05-13,3,CAR,NYR,4,1,0
2023030234,20232024,2024-05-13,3,DAL,COL,5,1,0
2023030215,20232024,2024-05-14,3,BOS,FLA,2,1,0
2023030244,20232024,2024-05-14,3,VAN,EDM,2,3,1
2023030235,20232024,2024-05-15,3,COL,DAL,5,3,0
2023030226,20232024,2024-05-16,3,NYR,CAR,5,3,0
2023030245,20232024,2024-05-16,3,EDM,VAN,2,3,1
2023030216,20232024,2024-05-17,3,FLA,BOS,2,1,0
2023030236,20232024,2024-05-17,3,DAL,COL,2,1,0
2023030246,20232024,2024-05-18,3,VAN,EDM,1,5,1
2023030247,20232024,2024-05-20,3,EDM,VAN,3,2,0
2023030311,20232024,2024-05-22,3,FLA,NYR,3,0,0
2023030321,20232024,2024-05-23,3,EDM,DAL,3,2,0
2023030312,20232024,2024-05-24,3,FLA,NYR,1,2,1
2023030322,20232024,2024-05-25,3,EDM,DAL,1,3,1
2023030313,20232024,2024-05-26,3,NYR,FLA,5,4,0
2023030323,20232024,2024-05-27,3,DAL,EDM,5,3,0
2023030314,20232024,2024-05-28,3,NYR,FLA,2,3,1
2023030324,20232024,2024-05-29,3,DAL,EDM,2,5,1
2023030315,20232024,2024-05-30,3,FLA,NYR,3,2,0
2023030325,20232024,2024-05-31,3,EDM,DAL,3,1,0
2023030316,20232024,2024-06-01,3,NYR,FLA,1,2,1
2023030326,20232024,2024-06-02,3,DAL,EDM,1,2,1
2023030411,20232024,2024-06-08,3,EDM,FLA,0,3,1
2023030412,20232024,2024-06-10,3,EDM,FLA,1,4,1
2023030413,20232024,2024-06-13,3,FLA,EDM,4,3,0
2023030414,20232024,2024-06-15,3,FLA,EDM,1,8,1
2023030415,20232024,2024-06-18,3,EDM,FLA,5,3,0
2023030416,20232024,2024-06-21,3,FLA,EDM,1,5,1
2023030417,20232024,2024-06-24,3,EDM,FLA,1,2,1
2024010001,20242025,2024-09-21,1,PIT,BUF,3,7,1
2024010002,20242025,2024-09-21,1,STL,DAL,1,2,1
2024010003,20242025,2024-09-21,1,MIN,WPG,5,2,0
2024010004,20242025,2024-09-22,1,NSH,FLA,2,3,1
2024010005,20242025,2024-09-22,1,PHI,WSH,6,2,0
2024010006,20242025,2024-09-22,1,NYR,BOS,3,2,0
2024010007,20242025,2024-09-22,1,NSH,FLA,2,6,1
2024010008,20242025,2024-09-22,1,WPG,EDM,2,3,1
2024010009,20242025,2024-09-22,1,NYI,NJD,4,2,0
2024010010,20242025,2024-09-22,1,OTT,TOR,6,5,0
2024010011,20242025,2024-09-22,1,STL,UTA,3,5,1
2024010012,20242025,2024-09-22,1,VGK,SJS,4,2,0
2024010013,20242025,2024-09-22,1,CGY,SEA,6,1,0
2024010014,20242025,2024-09-23,1,CBJ,BUF,1,6,1
2024010015,20242025,2024-09-23,1,PHI,MTL,0,5,1
2024010016,20242025,2024-09-23,1,CGY,EDM,6,3,0
2024010017,20242025,2024-09-23,1,DAL,COL,3,2,0
2024010018,20242025,2024-09-23,1,EDM,CGY,1,6,1
2024010019,20242025,2024-09-23,1,LAK,UTA,2,3,1
2024010020,20242025,2024-09-24,1,BUF,PIT,3,2,0
2024010021,20242025,2024-09-24,1,CAR,TBL,2,1,0
2024010022,20242025,2024-09-24,1,NJD,MTL,0,3,1
2024010023,20242025,2024-09-24,1,NYI,NYR,4,6,1
2024010024,20242025,2024-09-24,1,TOR,OTT,1,2,1
2024010025,20242025,2024-09-24,1,WSH,BOS,2,4,1
2024010026,20242025,2024-09-24,1,ANA,SJS,4,3,0
2024010027,20242025,2024-09-24,1,SEA,VAN,1,3,1
2024010028,20242025,2024-09-25,1,STL,CBJ,0,3,1
2024010029,20242025,2024-09-25,1,FLA,TBL,7,8,1
2024010030,20242025,2024-09-25,1,WSH,NJD,5,3,0
2024010031,20242025,2024-09-25,1,DET,CHI,4,2,0
2024010032,20242025,2024-09-25,1,EDM,WPG,1,6,1
2024010033,20242025,2024-09-25,1,MIN,DAL,2,5,1
2024010034,20242025,2024-09-25,1,CGY,VAN,3,4,1
2024010035,20242025,2024-09-25,1,LAK,VGK,3,2,0
2024010036,20242025,2024-09-26,1,BOS,NYR,2,5,1
2024010037,20242025,2024-09-26,1,BUF,OTT,3,2,0
2024010038,20242025,2024-09-26,1,MTL,TOR,1,2,1
2024010039,20242025,2024-09-26,1,NYI,PHI,0,2,1
2024010040,20242025,2024-09-26,1,SJS,ANA,3,2,0
2024010041,20242025,2024-09-27,1,CHI,DET,0,2,1
2024010042,20242025,2024-09-27,1,CBJ,WSH,8,4,0
2024010043,20242025,2024-09-27,1,FLA,CAR,2,8,1
2024010045,20242025,2024-09-27,1,NJD,NYI,1,5,1
2024010046,20242025,2024-09-27,1,COL,DAL,2,4,1
2024010047,20242025,2024-09-27,1,WPG,MIN,5,8,1
2024010048,20242025,2024-09-27,1,UTA,VGK,2,5,1
2024010049,20242025,2024-09-27,1,VAN,SEA,1,3,1
2024010106,20242025,2024-09-27,1,BUF,MUN,5,0,0
2024010050,20242025,2024-09-28,1,ANA,LAK,2,3,1
2024010051,20242025,2024-09-28,1,BOS,PHI,2,3,1
2024010052,20242025,2024-09-28,1,BUF,CBJ,3,6,1
2024010053,20242025,2024-09-28,1,CAR,FLA,4,5,1
2024010055,20242025,2024-09-28,1,TOR,MTL,2,1,0
2024010056,20242025,2024-09-28,1,CHI,STL,2,3,1
2024010057,20242025,2024-09-28,1,TBL,NSH,0,6,1
2024010058,20242025,2024-09-28,1,SEA,EDM,4,5,1
2024010059,20242025,2024-09-28,1,VAN,CGY,2,4,1
2024010060,20242025,2024-09-29,1,DAL,MIN,4,2,0
2024010061,20242025,2024-09-29,1,PIT,OTT,5,2,0
2024010062,20242025,2024-09-29,1,UTA,COL,6,3,0
2024010054,20242025,2024-09-30,1,PIT,DET,5,1,0
2024010063,20242025,2024-09-30,1,DET,BUF,3,4,1
2024010064,20242025,2024-09-30,1,NYR,NJD,1,3,1
2024010065,20242025,2024-09-30,1,PHI,NYI,3,4,1
2024010066,20242025,2024-09-30,1,TBL,FLA,3,1,0
2024010067,20242025,2024-09-30,1,WSH,CBJ,3,2,0
2024010068,20242025,2024-09-30,1,SEA,CGY,3,4,1
2024010069,20242025,2024-09-30,1,VAN,EDM,2,3,1
2024010070,20242025,2024-09-30,1,LAK,ANA,4,0,0
2024010071,20242025,2024-10-01,1,DET,PIT,2,1,0
2024010072,20242025,2024-10-01,1,NJD,NYR,4,5,1
2024010073,20242025,2024-10-01,1,OTT,MTL,4,3,0
2024010074,20242025,2024-10-01,1,PHI,BOS,1,4,1
2024010075,20242025,2024-10-01,1,CHI,MIN,2,7,1
2024010076,20242025,2024-10-01,1,CBJ,STL,3,1,0
2024010077,20242025,2024-10-01,1,VGK,COL,6,1,0
2024010078,20242025,2024-10-01,1,UTA,SJS,3,1,0
2024010079,20242025,2024-10-02,1,FLA,TBL,2,1,0
2024010080,20242025,2024-10-02,1,NSH,CAR,6,4,0
2024010081,20242025,2024-10-02,1,CGY,WPG,2,5,1
2024010082,20242025,2024-10-02,1,EDM,SEA,2,6,1
2024010083,20242025,2024-10-02,1,UTA,ANA,2,5,1
2024010084,20242025,2024-10-03,1,NJD,PHI,4,5,1
2024010085,20242025,2024-10-03,1,PIT,CBJ,3,1,0
2024010086,20242025,2024-10-03,1,TOR,DET,2,0,0
2024010087,20242025,2024-10-03,1,BOS,LAK,1,4,1
2024010088,20242025,2024-10-03,1,DAL,STL,3,4,1
2024010089,20242025,2024-10-03,1,COL,VGK,3,1,0
2024010090,20242025,2024-10-04,1,CBJ,PIT,3,7,1
2024010091,20242025,2024-10-04,1,NYR,NYI,2,5,1
2024010092,20242025,2024-10-04,1,OTT,DET,4,3,0
2024010093,20242025,2024-10-04,1,TBL,CAR,1,2,1
2024010094,20242025,2024-10-04,1,MIN,CHI,6,1,0
2024010095,20242025,2024-10-04,1,WPG,CGY,3,2,0
2024010096,20242025,2024-10-04,1,ANA,SJS,3,2,0
2024010097,20242025,2024-10-04,1,EDM,VAN,1,4,1
2024020001,20242025,2024-10-04,2,NJD,BUF,4,1,0
2024010098,20242025,2024-10-05,1,BOS,WSH,0,2,1
2024010099,20242025,2024-10-05,1,CAR,NSH,5,3,0
2024010100,20242025,2024-10-05,1,DET,TOR,2,3,1
2024010101,20242025,2024-10-05,1,MTL,OTT,2,4,1
2024010102,20242025,2024-10-05,1,COL,UTA,1,2,1
2024010103,20242025,2024-10-05,1,FLA,LAK,4,2,0
2024010104,20242025,2024-10-05,1,STL,CHI,2,6,1
2024010105,20242025,2024-10-05,1,SJS,VGK,6,5,0
2024020002,20242025,2024-10-05,2,BUF,NJD,1,3,1
2024020003,20242025,2024-10-08,2,STL,SEA,3,2,0
2024020004,20242025,2024-10-08,2,BOS,FLA,4,6,1
2024020005,20242025,2024-10-08,2,CHI,UTA,2,5,1
2024020006,20242025,2024-10-09,2,TOR,MTL,0,1,1
2024020007,20242025,2024-10-09,2,NYR,PIT,6,0,0
2024020008,20242025,2024-10-09,2,WPG,EDM,6,0,0
