game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds,home_games_played,home_win_pct,home_last5_win_pct,home_gf_per_game,home_ga_per_game,home_goal_diff_per_game,home_last5_gf_per_game,home_last5_ga_per_game,home_rest_days,away_games_played,away_win_pct,away_last5_win_pct,away_gf_per_game,away_ga_per_game,away_goal_diff_per_game,away_last5_gf_per_game,away_last5_ga_per_game,away_rest_days,home_is_favorite,home_form_edge,home_goal_diff_edge,home_rest_edge,home_market_edge_feature
2025-11-15,DAL,PHI,-204,169,5,1,1,Dallas Stars lowest moneyline this season,statmuse,0.6710526315789473,0.37174721189591076,0.643510483606173,1.4901960784313726,2.69,24.0,0.6666666666666666,0.8,3.25,2.7916666666666665,0.4583333333333333,4.4,2.8,2.0,24.0,0.5,0.6,2.875,2.9166666666666665,-0.041666666666666664,3.4,3.0,1.0,1,0.20000000000000007,0.5,1.0,0.14351048360617302
2025-11-15,DET,BUF,-167,139,4,5,0,Buffalo Sabres highest moneyline this season,statmuse,0.6254681647940075,0.41841004184100417,0.5991773377568943,1.5988023952095807,2.3899999999999997,25.0,0.6,0.4,3.08,3.0,0.08,2.2,3.0,2.0,23.0,0.34782608695652173,0.0,2.869565217391304,3.391304347826087,-0.5217391304347826,1.8,4.4,2.0,1,0.4,0.6017391304347826,0.0,0.0991773377568943
2025-11-15,FLA,TBL,-150,125,1,3,0,Tampa Bay Lightning highest moneyline this season,statmuse,0.6,0.4444444444444444,0.574468085106383,1.6666666666666665,2.25,24.0,0.5,0.6,2.9583333333333335,3.0833333333333335,-0.125,3.6,3.4,2.0,23.0,0.6086956521739131,0.6,3.130434782608696,2.9565217391304346,0.17391304347826086,3.6,3.4,3.0,1,0.0,-0.29891304347826086,-1.0,0.07446808510638303
2025-11-15,MTL,BOS,-161,134,2,3,0,Montreal Canadiens lowest moneyline this season,statmuse,0.6168582375478927,0.42735042735042733,0.5907423087778719,1.62111801242236,2.34,23.0,0.6086956521739131,0.2,3.3043478260869565,3.217391304347826,0.08695652173913043,2.8,4.6,2.0,25.0,0.6,0.8,3.4,3.24,0.16,4.0,3.2,2.0,1,-0.6000000000000001,-0.07304347826086957,0.0,0.09074230877787193
2025-11-15,SEA,SJS,-146,122,4,1,1,Seattle Kraken lowest moneyline this season,statmuse,0.5934959349593496,0.45045045045045046,0.5685118922332141,1.6849315068493151,2.2199999999999998,23.0,0.4782608695652174,0.4,2.6956521739130435,2.8260869565217392,-0.13043478260869565,2.4,3.2,2.0,24.0,0.4166666666666667,0.8,2.9583333333333335,3.1666666666666665,-0.20833333333333334,2.6,1.2,2.0,1,-0.4,0.0778985507246377,0.0,0.06851189223321408
2025-11-15,STL,VGK,137,-163,1,4,0,St. Louis Blues highest moneyline this season,statmuse,0.4219409282700422,0.6197718631178707,0.40504535583927553,2.37,1.6134969325153374,24.0,0.3333333333333333,0.4,2.9166666666666665,3.625,-0.7083333333333334,3.0,3.6,1.0,23.0,0.43478260869565216,0.2,2.6956521739130435,2.9130434782608696,-0.21739130434782608,2.4,3.4,2.0,0,0.2,-0.4909420289855073,-1.0,-0.09495464416072447
2025-11-15,WSH,NJD,-147,124,2,3,0,New Jersey Devils highest moneyline this season,statmuse,0.5951417004048583,0.44642857142857145,0.5713889081696397,1.6802721088435373,2.24,23.0,0.5652173913043478,0.4,3.0,2.4782608695652173,0.5217391304347826,3.6,3.2,2.0,24.0,0.625,0.6,3.2916666666666665,2.875,0.4166666666666667,2.6,2.8,3.0,1,-0.19999999999999996,0.10507246376811591,-1.0,0.07138890816963972
2025-11-16,COL,NYI,-251,205,4,1,1,New York Islanders highest moneyline this season,statmuse,0.7150997150997151,0.32786885245901637,0.6856387980833819,1.3984063745019921,3.05,24.0,0.6666666666666666,1.0,3.875,2.375,1.5,5.4,2.2,3.0,24.0,0.5,0.8,3.2083333333333335,3.375,-0.16666666666666666,3.4,2.4,2.0,1,0.19999999999999996,1.6666666666666667,1.0,0.1856387980833819
2025-11-16,NYR,DET,-140,117,1,2,0,Detroit Red Wings highest moneyline this season,statmuse,0.5833333333333334,0.4608294930875576,0.5586612725266643,1.7142857142857144,2.17,25.0,0.48,0.8,2.72,2.76,-0.04,3.8,2.6,1.0,26.0,0.5769230769230769,0.2,3.1153846153846154,3.076923076923077,0.038461538461538464,2.4,3.6,1.0,1,0.6000000000000001,-0.07846153846153847,0.0,0.05866127252666431
2025-11-16,PIT,NSH,-132,110,4,0,1,Pittsburgh Penguins lowest moneyline this season,statmuse,0.5689655172413793,0.47619047619047616,0.5443833464257659,1.7575757575757576,2.1,25.0,0.56,0.2,3.16,2.68,0.48,2.4,2.8,2.0,25.0,0.36,0.2,2.68,3.28,-0.6,2.4,3.6,2.0,1,0.0,1.08,0.0,0.04438334642576591
2025-11-17,BOS,CAR,170,-205,1,3,0,Boston Bruins highest moneyline this season,statmuse,0.37037037037037035,0.6721311475409836,0.35527082119976705,2.7,1.4878048780487805,26.0,0.6153846153846154,0.8,3.3846153846153846,3.1923076923076925,0.19230769230769232,3.8,3.0,2.0,24.0,0.5416666666666666,0.6,3.5,3.0833333333333335,0.4166666666666667,3.8,3.6,2.0,0,0.20000000000000007,-0.22435897435897437,0.0,-0.14472917880023295
2025-11-17,BUF,EDM,133,-158,5,1,1,Buffalo Sabres highest moneyline this season,statmuse,0.4291845493562232,0.6124031007751938,0.41204842367521644,2.33,1.6329113924050633,24.0,0.375,0.2,2.9583333333333335,3.4166666666666665,-0.4583333333333333,2.6,4.8,2.0,28.0,0.4642857142857143,0.6,2.9642857142857144,3.1785714285714284,-0.21428571428571427,3.2,4.4,2.0,0,-0.39999999999999997,-0.24404761904761904,0.0,-0.08795157632478356
2025-11-17,CBJ,MTL,-133,113,4,3,1,Columbus Blue Jackets lowest moneyline this season,statmuse,0.5708154506437768,0.4694835680751174,0.5487032481744757,1.7518796992481203,2.13,25.0,0.44,0.4,2.8,3.0,-0.2,3.0,3.2,2.0,24.0,0.5833333333333334,0.2,3.25,3.2083333333333335,0.041666666666666664,2.4,4.2,2.0,1,0.2,-0.24166666666666667,0.0,0.04870324817447569
2025-11-17,FLA,VAN,-273,221,8,5,1,Florida Panthers lowest moneyline this season,statmuse,0.7319034852546917,0.3115264797507788,0.7014399718248981,1.3663003663003663,3.21,25.0,0.48,0.6,2.88,3.08,-0.2,3.2,2.6,2.0,26.0,0.5,0.4,3.3076923076923075,3.230769230769231,0.07692307692307693,4.0,3.8,1.0,1,0.19999999999999996,-0.27692307692307694,1.0,0.20143997182489815
2025-11-18,CHI,CGY,105,-125,5,2,1,Calgary Flames lowest moneyline this season,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8,24.0,0.4583333333333333,0.8,3.0,2.625,0.375,4.0,1.8,3.0,28.0,0.2857142857142857,0.2,2.142857142857143,3.1785714285714284,-1.0357142857142858,1.4,2.6,3.0,0,0.6000000000000001,1.4107142857142858,0.0,-0.03246753246753248
2025-11-18,DAL,NYI,-182,152,2,3,0,Dallas Stars lowest moneyline this season,statmuse,0.6453900709219859,0.3968253968253968,0.6192482177576151,1.5494505494505495,2.52,25.0,0.68,1.0,3.32,2.72,0.6,4.4,1.6,3.0,25.0,0.48,0.8,3.12,3.4,-0.28,3.2,2.2,2.0,1,0.19999999999999996,0.88,1.0,0.11924821775761507
2025-11-18,DET,SEA,-169,142,4,2,1,Detroit Red Wings lowest moneyline this season,statmuse,0.6282527881040892,0.4132231404958678,0.6032331337207587,1.5917159763313609,2.42,27.0,0.5925925925925926,0.4,3.074074074074074,3.0,0.07407407407407407,2.8,3.6,2.0,24.0,0.5,0.6,2.75,2.75,0.0,3.0,2.2,3.0,1,-0.19999999999999996,0.07407407407407407,-1.0,0.10323313372075871
2025-11-18,SJS,UTA,115,-135,3,2,1,San Jose Sharks lowest moneyline this season,statmuse,0.46511627906976744,0.574468085106383,0.447405997144217,2.15,1.7407407407407407,25.0,0.4,0.6,2.88,3.2,-0.32,1.6,1.8,3.0,26.0,0.46153846153846156,0.2,2.923076923076923,3.1923076923076925,-0.2692307692307692,2.6,3.6,1.0,0,0.39999999999999997,-0.05076923076923079,2.0,-0.05259400285578297
2025-11-18,TBL,NJD,-162,136,5,1,1,New Jersey Devils highest moneyline this season,statmuse,0.6183206106870229,0.423728813559322,0.593369754159424,1.617283950617284,2.3600000000000003,25.0,0.6,0.6,3.08,3.0,0.08,3.4,3.8,2.0,25.0,0.64,0.8,3.28,2.84,0.44,3.0,2.4,3.0,1,-0.20000000000000007,-0.36,-1.0,0.09336975415942395
2025-11-18,WPG,CBJ,-174,145,5,2,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.635036496350365,0.40816326530612246,0.6087391118092246,1.5747126436781609,2.45,24.0,0.5416666666666666,0.4,3.0833333333333335,2.875,0.20833333333333334,2.8,3.4,3.0,26.0,0.46153846153846156,0.6,2.8461538461538463,3.0,-0.15384615384615385,3.2,3.0,1.0,1,-0.19999999999999996,0.3621794871794872,2.0,0.10873911180922458
2025-11-19,ANA,BOS,-179,149,4,3,1,Anaheim Ducks lowest moneyline this season,statmuse,0.6415770609318996,0.40160642570281124,0.6150184211615681,1.558659217877095,2.49,26.0,0.6153846153846154,0.4,3.6153846153846154,3.0384615384615383,0.5769230769230769,2.2,3.0,2.0,27.0,0.5925925925925926,0.6,3.2962962962962963,3.185185185185185,0.1111111111111111,3.4,3.2,2.0,1,-0.19999999999999996,0.46581196581196577,0.0,0.11501842116156813
2025-11-19,BUF,CGY,-155,130,2,6,0,Buffalo Sabres lowest moneyline this season,statmuse,0.6078431372549019,0.43478260869565216,0.5829926410466066,1.6451612903225805,2.3,25.0,0.4,0.4,3.04,3.32,-0.28,3.6,4.4,2.0,29.0,0.27586206896551724,0.2,2.1379310344827585,3.2413793103448274,-1.103448275862069,1.8,2.8,1.0,1,0.2,0.8234482758620689,1.0,0.08299264104660664
2025-11-19,MIN,CAR,148,-178,4,3,1,Minnesota Wild highest moneyline this season,statmuse,0.4032258064516129,0.6402877697841727,0.38641165350828416,2.48,1.5617977528089888,26.0,0.46153846153846156,0.8,2.6923076923076925,3.0384615384615383,-0.34615384615384615,2.6,1.2,3.0,25.0,0.56,0.6,3.48,3.0,0.48,3.2,3.2,2.0,0,0.20000000000000007,-0.8261538461538461,1.0,-0.11358834649171584
2025-11-19,WSH,EDM,-119,-101,7,4,1,Edmonton Oilers highest moneyline this season,statmuse,0.54337899543379,0.5024875621890548,0.5195490681610843,1.8403361344537816,1.99009900990099,25.0,0.56,0.4,2.92,2.44,0.48,2.6,2.8,2.0,29.0,0.4482758620689655,0.6,2.896551724137931,3.2413793103448274,-0.3448275862068966,3.2,3.6,2.0,1,-0.19999999999999996,0.8248275862068966,0.0,0.01954906816108426
2025-11-20,CHI,SEA,-116,-104,2,3,0,Chicago Blackhawks lowest moneyline this season,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617,25.0,0.48,0.8,3.08,2.6,0.48,4.0,1.8,2.0,25.0,0.48,0.4,2.72,2.8,-0.08,2.6,2.4,2.0,1,0.4,0.5599999999999999,0.0,0.013007284079084247
2025-11-20,COL,NYR,-197,164,6,3,1,New York Rangers highest moneyline this season,statmuse,0.6632996632996633,0.3787878787878788,0.6365105008077545,1.5076142131979695,2.6399999999999997,25.0,0.68,1.0,3.88,2.32,1.56,5.6,2.0,4.0,27.0,0.4444444444444444,0.6,2.6296296296296298,2.740740740740741,-0.1111111111111111,3.6,2.4,2.0,1,0.4,1.6711111111111112,2.0,0.1365105008077545
2025-11-20,FLA,NJD,-152,127,1,0,1,Florida Panthers lowest moneyline this season,statmuse,0.6031746031746031,0.44052863436123346,0.5779177274554469,1.6578947368421053,2.27,26.0,0.5,0.6,3.076923076923077,3.1538461538461537,-0.07692307692307693,3.8,3.2,3.0,26.0,0.6153846153846154,0.6,3.1923076923076925,2.923076923076923,0.2692307692307692,2.4,2.8,2.0,1,0.0,-0.34615384615384615,1.0,0.0779177274554469
2025-11-20,MTL,WSH,-132,112,4,8,0,Washington Capitals highest moneyline this season,statmuse,0.5689655172413793,0.4716981132075472,0.5467333541731791,1.7575757575757576,2.12,25.0,0.56,0.2,3.24,3.24,0.0,2.4,4.2,3.0,26.0,0.5769230769230769,0.6,3.076923076923077,2.5,0.5769230769230769,3.6,3.0,1.0,1,-0.39999999999999997,-0.5769230769230769,2.0,0.04673335417317914
2025-11-20,PHI,STL,-127,107,3,2,1,Philadelphia Flyers lowest moneyline this season,statmuse,0.5594713656387665,0.4830917874396135,0.5366306721917165,1.7874015748031495,2.0700000000000003,25.0,0.48,0.4,2.8,3.0,-0.2,2.6,3.2,5.0,26.0,0.3076923076923077,0.2,2.8076923076923075,3.6153846153846154,-0.8076923076923077,2.8,3.8,2.0,1,0.2,0.6076923076923078,3.0,0.03663067219171645
2025-11-20,SJS,LAK,141,-169,4,3,1,Los Angeles Kings lowest moneyline this season,statmuse,0.4149377593360996,0.6282527881040892,0.3977583581008148,2.41,1.5917159763313609,26.0,0.4230769230769231,0.6,2.8846153846153846,3.1538461538461537,-0.2692307692307692,1.8,2.0,2.0,27.0,0.5555555555555556,0.8,2.8518518518518516,2.6666666666666665,0.18518518518518517,2.8,1.6,3.0,0,-0.20000000000000007,-0.4544159544159544,-1.0,-0.10224164189918522
2025-11-20,TBL,EDM,-170,142,2,1,1,Edmonton Oilers highest moneyline this season,statmuse,0.6296296296296297,0.4132231404958678,0.6037569709421778,1.5882352941176472,2.42,26.0,0.6153846153846154,0.6,3.1538461538461537,2.923076923076923,0.23076923076923078,3.2,3.4,2.0,30.0,0.43333333333333335,0.4,2.933333333333333,3.3666666666666667,-0.43333333333333335,3.0,4.2,1.0,1,0.19999999999999996,0.6641025641025642,1.0,0.10375697094217784
2025-11-20,UTA,VGK,-104,-116,1,4,0,Utah Mammoth highest moneyline this season,statmuse,0.5098039215686274,0.5370370370370371,0.48699271592091564,1.9615384615384617,1.8620689655172413,27.0,0.4444444444444444,0.2,2.888888888888889,3.185185185185185,-0.2962962962962963,2.6,3.0,2.0,26.0,0.46153846153846156,0.4,2.730769230769231,2.8076923076923075,-0.07692307692307693,2.8,2.6,2.0,0,-0.2,-0.21937321937321935,0.0,-0.013007284079084358
2025-11-21,BUF,CHI,-179,150,9,3,1,Buffalo Sabres lowest moneyline this season,statmuse,0.6415770609318996,0.4,0.6159669649002064,1.558659217877095,2.5,26.0,0.38461538461538464,0.4,3.0,3.423076923076923,-0.4230769230769231,3.4,4.4,2.0,26.0,0.46153846153846156,0.6,3.0384615384615383,2.6153846153846154,0.4230769230769231,3.6,2.4,1.0,1,-0.19999999999999996,-0.8461538461538461,1.0,0.11596696490020642
2025-11-21,LAK,BOS,-186,156,1,2,0,Boston Bruins highest moneyline this season,statmuse,0.6503496503496503,0.390625,0.6247507085126481,1.5376344086021505,2.56,28.0,0.5357142857142857,0.6,2.857142857142857,2.7142857142857144,0.14285714285714285,2.8,2.0,1.0,28.0,0.5714285714285714,0.4,3.2857142857142856,3.2142857142857144,0.07142857142857142,3.0,3.4,2.0,1,0.19999999999999996,0.07142857142857142,-1.0,0.12475070851264813
2025-11-21,WPG,CAR,137,-163,3,4,0,Winnipeg Jets highest moneyline this season,statmuse,0.4219409282700422,0.6197718631178707,0.40504535583927553,2.37,1.6134969325153374,25.0,0.56,0.6,3.16,2.84,0.32,3.6,3.4,3.0,26.0,0.5384615384615384,0.4,3.4615384615384617,3.0384615384615383,0.4230769230769231,2.8,3.2,2.0,0,0.19999999999999996,-0.10307692307692307,1.0,-0.09495464416072447
2025-11-22,ANA,VGK,135,-160,4,3,1,Anaheim Ducks highest moneyline this season,statmuse,0.425531914893617,0.6153846153846154,0.4088050314465409,2.35,1.625,28.0,0.6071428571428571,0.4,3.5714285714285716,3.0357142857142856,0.5357142857142857,2.4,3.2,2.0,27.0,0.48148148148148145,0.6,2.7777777777777777,2.740740740740741,0.037037037037037035,3.2,2.2,2.0,0,-0.19999999999999996,0.49867724867724866,0.0,-0.0911949685534591
2025-11-22,DET,CBJ,-126,106,4,3,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.5575221238938053,0.4854368932038835,0.5345580360820495,1.7936507936507935,2.06,29.0,0.5862068965517241,0.6,3.0,3.0344827586206895,-0.034482758620689655,3.2,3.2,2.0,28.0,0.4642857142857143,0.6,2.8214285714285716,3.0357142857142856,-0.21428571428571427,3.0,3.2,2.0,1,0.0,0.17980295566502463,0.0,0.03455803608204955
2025-11-22,FLA,EDM,-129,109,3,6,0,Edmonton Oilers highest moneyline this season,statmuse,0.5633187772925764,0.4784688995215311,0.5407232105252603,1.7751937984496124,2.09,27.0,0.5185185185185185,0.8,3.0,3.037037037037037,-0.037037037037037035,3.8,2.6,2.0,31.0,0.41935483870967744,0.2,2.870967741935484,3.3225806451612905,-0.45161290322580644,2.8,4.4,2.0,1,0.6000000000000001,0.4145758661887694,0.0,0.04072321052526029
2025-11-22,MTL,TOR,-141,120,5,2,1,Montreal Canadiens lowest moneyline this season,statmuse,0.5850622406639004,0.45454545454545453,0.5627721335268505,1.7092198581560285,2.2,26.0,0.5384615384615384,0.0,3.269230769230769,3.423076923076923,-0.15384615384615385,2.0,5.4,2.0,27.0,0.4074074074074074,0.2,3.4444444444444446,3.6296296296296298,-0.18518518518518517,2.6,3.4,2.0,1,-0.2,0.03133903133903132,0.0,0.06277213352685052
2025-11-22,NSH,COL,186,-226,0,3,0,Nashville Predators highest moneyline this season,statmuse,0.34965034965034963,0.6932515337423313,0.335266773622938,2.8600000000000003,1.4424778761061947,26.0,0.34615384615384615,0.2,2.576923076923077,3.3076923076923075,-0.7307692307692307,2.0,3.8,6.0,26.0,0.6923076923076923,1.0,3.9615384615384617,2.3461538461538463,1.6153846153846154,5.0,2.4,2.0,0,-0.8,-2.3461538461538463,4.0,-0.164733226377062
2025-11-22,NYI,STL,-135,114,1,2,0,New York Islanders lowest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997,27.0,0.5185185185185185,0.8,3.185185185185185,3.2222222222222223,-0.037037037037037035,3.2,2.2,2.0,27.0,0.2962962962962963,0.2,2.7777777777777777,3.5925925925925926,-0.8148148148148148,2.6,3.6,2.0,1,0.6000000000000001,0.7777777777777777,0.0,0.051441114716549
2025-11-22,PIT,SEA,-125,105,2,3,0,Pittsburgh Penguins lowest moneyline this season,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05,27.0,0.5555555555555556,0.2,3.074074074074074,2.6666666666666665,0.4074074074074074,1.6,2.4,1.0,26.0,0.5,0.6,2.730769230769231,2.769230769230769,-0.038461538461538464,3.0,2.4,2.0,1,-0.39999999999999997,0.4458689458689459,-1.0,0.032467532467532534
2025-11-22,SJS,OTT,141,-169,2,3,0,Ottawa Senators lowest moneyline this season,statmuse,0.4149377593360996,0.6282527881040892,0.3977583581008148,2.41,1.5917159763313609,27.0,0.4444444444444444,0.6,2.925925925925926,3.1481481481481484,-0.2222222222222222,2.0,2.4,2.0,26.0,0.5,0.6,3.0384615384615383,3.3076923076923075,-0.2692307692307692,2.8,2.2,2.0,0,0.0,0.04700854700854701,0.0,-0.10224164189918522
2025-11-22,WSH,TBL,-120,100,3,5,0,Tampa Bay Lightning highest moneyline this season,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0,27.0,0.5925925925925926,0.6,3.259259259259259,2.5555555555555554,0.7037037037037037,4.4,3.6,2.0,27.0,0.6296296296296297,0.6,3.111111111111111,2.8518518518518516,0.25925925925925924,3.0,3.2,2.0,1,0.0,0.4444444444444445,0.0,0.021739130434782594
2025-11-23,BUF,CAR,158,-190,4,1,1,Buffalo Sabres highest moneyline this season,statmuse,0.3875968992248062,0.6551724137931034,0.37169956421430406,2.58,1.526315789473684,27.0,0.4074074074074074,0.6,3.2222222222222223,3.4074074074074074,-0.18518518518518517,4.8,4.0,2.0,27.0,0.5555555555555556,0.6,3.4814814814814814,3.037037037037037,0.4444444444444444,3.4,3.0,2.0,0,0.0,-0.6296296296296295,0.0,-0.12830043578569594
2025-11-23,CHI,COL,182,-222,0,1,0,Chicago Blackhawks highest moneyline this season,statmuse,0.3546099290780142,0.6894409937888198,0.3396481161132442,2.8200000000000003,1.4504504504504505,27.0,0.4444444444444444,0.4,3.037037037037037,2.8518518518518516,0.18518518518518517,3.2,4.0,2.0,27.0,0.7037037037037037,1.0,3.925925925925926,2.259259259259259,1.6666666666666667,4.6,1.6,1.0,0,-0.6,-1.4814814814814816,1.0,-0.1603518838867558
2025-11-23,NYI,SEA,-154,130,1,0,1,New York Islanders lowest moneyline this season,statmuse,0.6062992125984252,0.43478260869565216,0.5823742190069057,1.6493506493506493,2.3,28.0,0.5,0.6,3.107142857142857,3.1785714285714284,-0.07142857142857142,2.6,2.0,1.0,27.0,0.5185185185185185,0.8,2.740740740740741,2.740740740740741,0.0,3.4,2.4,1.0,1,-0.20000000000000007,-0.07142857142857142,0.0,0.08237421900690567
2025-11-23,SJS,BOS,111,-132,3,1,1,Boston Bruins lowest moneyline this season,statmuse,0.47393364928909953,0.5689655172413793,0.45443861161168997,2.1100000000000003,1.7575757575757576,28.0,0.42857142857142855,0.4,2.892857142857143,3.142857142857143,-0.25,2.0,2.8,1.0,29.0,0.5862068965517241,0.4,3.2413793103448274,3.1379310344827585,0.10344827586206896,2.4,3.0,2.0,0,0.0,-0.35344827586206895,-1.0,-0.04556138838831003
2025-11-23,VAN,CGY,-135,114,2,5,0,Vancouver Canucks lowest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997,28.0,0.4642857142857143,0.2,3.3214285714285716,3.4285714285714284,-0.10714285714285714,3.8,4.6,3.0,31.0,0.3225806451612903,0.6,2.2903225806451615,3.161290322580645,-0.8709677419354839,3.2,2.6,1.0,1,-0.39999999999999997,0.7638248847926268,2.0,0.051441114716549
2025-11-23,WPG,MIN,-137,115,0,3,0,Minnesota Wild highest moneyline this season,statmuse,0.5780590717299579,0.46511627906976744,0.5541341360173079,1.72992700729927,2.15,26.0,0.5384615384615384,0.6,3.1538461538461537,2.8846153846153846,0.2692307692307692,4.0,3.4,2.0,28.0,0.5,0.8,2.8214285714285716,2.9285714285714284,-0.10714285714285714,3.0,1.4,2.0,1,-0.20000000000000007,0.37637362637362637,0.0,0.05413413601730788
2025-11-24,LAK,OTT,-163,137,2,1,1,Los Angeles Kings lowest moneyline this season,statmuse,0.6197718631178707,0.4219409282700422,0.5949546441607244,1.6134969325153374,2.37,29.0,0.5172413793103449,0.4,2.793103448275862,2.689655172413793,0.10344827586206896,2.0,2.2,3.0,27.0,0.5185185185185185,0.6,3.037037037037037,3.259259259259259,-0.2222222222222222,2.6,2.2,2.0,1,-0.19999999999999996,0.32567049808429116,1.0,0.09495464416072441
2025-11-24,NJD,DET,-135,114,4,3,1,Detroit Red Wings highest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997,28.0,0.5714285714285714,0.4,3.0714285714285716,2.9642857142857144,0.10714285714285714,2.2,3.4,2.0,30.0,0.6,0.6,3.033333333333333,3.033333333333333,0.0,2.8,3.2,2.0,1,-0.19999999999999996,0.10714285714285714,0.0,0.051441114716549
2025-11-24,NYR,STL,-149,124,3,2,1,New York Rangers lowest moneyline this season,statmuse,0.5983935742971888,0.44642857142857145,0.5727229047978585,1.6711409395973154,2.24,29.0,0.41379310344827586,0.2,2.6206896551724137,2.8620689655172415,-0.2413793103448276,2.0,3.0,2.0,28.0,0.32142857142857145,0.2,2.75,3.5,-0.75,2.4,3.4,2.0,1,0.0,0.5086206896551724,0.0,0.07272290479785848
2025-11-24,TBL,PHI,-173,144,3,0,1,Philadelphia Flyers highest moneyline this season,statmuse,0.6336996336996337,0.4098360655737705,0.6072620554724364,1.5780346820809248,2.44,28.0,0.6428571428571429,0.8,3.1785714285714284,2.857142857142857,0.32142857142857145,3.4,2.4,2.0,27.0,0.5185185185185185,0.6,2.925925925925926,2.962962962962963,-0.037037037037037035,3.4,3.4,2.0,1,0.20000000000000007,0.3584656084656085,0.0,0.10726205547243639
2025-11-24,UTA,VGK,-108,-112,5,1,1,Vegas Golden Knights highest moneyline this season,statmuse,0.5192307692307693,0.5283018867924528,0.4956702459300312,1.925925925925926,1.8928571428571428,29.0,0.4482758620689655,0.2,2.8275862068965516,3.1724137931034484,-0.3448275862068966,2.0,3.0,2.0,28.0,0.4642857142857143,0.6,2.7857142857142856,2.7857142857142856,0.0,3.2,2.2,2.0,0,-0.39999999999999997,-0.3448275862068966,0.0,-0.0043297540699688275
2025-11-24,WSH,CBJ,-175,144,5,1,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.6363636363636364,0.4098360655737705,0.6082621082621081,1.5714285714285714,2.44,28.0,0.5714285714285714,0.6,3.25,2.642857142857143,0.6071428571428571,4.4,3.4,2.0,29.0,0.4482758620689655,0.4,2.8275862068965516,3.0689655172413794,-0.2413793103448276,2.6,3.2,2.0,1,0.19999999999999996,0.8485221674876847,0.0,0.10826210826210814
2025-11-25,EDM,DAL,-136,115,3,8,0,Dallas Stars highest moneyline this season,statmuse,0.576271186440678,0.46511627906976744,0.5533686601059804,1.7352941176470589,2.15,32.0,0.4375,0.4,2.96875,3.3125,-0.34375,3.2,4.0,3.0,28.0,0.6428571428571429,0.6,3.25,2.7142857142857144,0.5357142857142857,4.0,1.8,3.0,1,-0.19999999999999996,-0.8794642857142857,0.0,0.0533686601059804
2025-11-26,ANA,VAN,-158,129,4,5,0,Anaheim Ducks lowest moneyline this season,statmuse,0.6124031007751938,0.4366812227074236,0.5837501210028718,1.6329113924050633,2.29,29.0,0.6206896551724138,0.6,3.586206896551724,3.0344827586206895,0.5517241379310345,2.6,2.6,4.0,29.0,0.4482758620689655,0.2,3.2758620689655173,3.4827586206896552,-0.20689655172413793,3.6,4.6,3.0,1,0.39999999999999997,0.7586206896551724,1.0,0.08375012100287182
2025-11-26,CAR,NYR,-191,158,2,4,0,New York Rangers highest moneyline this season,statmuse,0.6563573883161512,0.3875968992248062,0.6287223455561509,1.5235602094240837,2.58,28.0,0.5357142857142857,0.4,3.392857142857143,3.0714285714285716,0.32142857142857145,2.8,3.2,3.0,30.0,0.43333333333333335,0.2,2.6333333333333333,2.8333333333333335,-0.2,2.2,3.2,2.0,1,0.2,0.5214285714285715,1.0,0.12872234555615092
2025-11-26,CHI,MIN,115,-136,3,4,0,Chicago Blackhawks lowest moneyline this season,statmuse,0.46511627906976744,0.576271186440678,0.4466313398940197,2.15,1.7352941176470589,28.0,0.42857142857142855,0.4,2.9285714285714284,2.7857142857142856,0.14285714285714285,2.6,3.4,3.0,29.0,0.5172413793103449,1.0,2.8275862068965516,2.8275862068965516,0.0,3.4,1.0,3.0,0,-0.6,0.14285714285714285,0.0,-0.05336866010598029
2025-11-26,COL,SJS,-403,308,6,0,1,Colorado Avalanche lowest moneyline this season,statmuse,0.8011928429423459,0.24509803921568626,0.7657457946014419,1.2481389578163773,4.08,28.0,0.7142857142857143,1.0,3.8214285714285716,2.1785714285714284,1.6428571428571428,4.0,1.4,3.0,29.0,0.4482758620689655,0.6,2.896551724137931,3.0689655172413794,-0.1724137931034483,2.6,2.6,3.0,1,0.4,1.8152709359605912,0.0,0.2657457946014419
