bet_number,game_date,season_type,season_type_text,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,display_team,actual_winner,result,skip_reason,skip_reason_label,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,american_odds_text,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after,placed
1,2026-03-19,2,Regular,NYR at CBJ,3-6,home,home,CBJ,CBJ,CBJ,CBJ,WIN,,,70.96,65.78,68.65,2.31,5.18,-219,-219,1.45662100456621,7.37,7.37,73.66689429829229,33.63785127775903,1033.637851277759,True
2,2026-03-19,2,Regular,FLA at EDM,4-0,away,away,FLA,FLA,FLA,FLA,WIN,,,46.96,40.71,42.55,4.4,6.25,135,+135,2.35,7.67,7.67,79.24395560205237,106.9793400627707,1140.6171913405296,True
3,2026-03-19,2,Regular,PHI at LAK,4-3,skip,home,LAK,,LAK,PHI,SKIP,no_positive_kelly,No Positive Kelly,64.44,63.14,65.87,-1.43,1.3,-193,-193,1.5181347150259068,0.0,0.0,0.0,0.0,1140.6171913405296,False
4,2026-03-19,2,Regular,CHI at MIN,2-1,skip,away,CHI,,CHI,CHI,SKIP,no_positive_kelly,No Positive Kelly,36.45,36.91,38.61,-2.16,-0.46,159,+159,2.59,0.0,0.0,0.0,0.0,1140.6171913405296,False
5,2026-03-19,2,Regular,SEA at NSH,1-3,skip,away,SEA,,SEA,NSH,SKIP,no_positive_kelly,No Positive Kelly,48.74,48.05,50.25,-1.51,0.69,-101,-101,1.99009900990099,0.0,0.0,0.0,0.0,1140.6171913405296,False
6,2026-03-19,2,Regular,BUF at SJS,5-0,home,home,SJS,SJS,SJS,BUF,LOSS,,,46.67,43.33,45.25,1.43,3.35,121,+121,2.21,2.6,2.6,29.700093658073346,-29.700093658073346,1110.9170976824562,True
7,2026-03-19,2,Regular,TBL at VAN,6-2,home,home,VAN,VAN,VAN,TBL,LOSS,,,39.53,25.88,27.1,12.43,13.65,269,+269,3.69,17.04,10.0,111.09170976824562,-111.09170976824562,999.8253879142105,True
8,2026-03-19,2,Regular,UTA at VGK,4-0,away,away,UTA,UTA,UTA,UTA,WIN,,,46.98,44.06,46.08,0.89,2.92,117,+117,2.17,1.66,1.66,16.579305666238177,19.397787629498666,1019.2231755437092,True
9,2026-03-20,2,Regular,FLA at CGY,1-4,skip,home,CGY,,CGY,CGY,SKIP,no_positive_kelly,No Positive Kelly,52.98,51.62,54.13,-1.15,1.36,-118,-118,1.847457627118644,0.0,0.0,0.0,0.0,1019.2231755437092,False
10,2026-03-20,2,Regular,COL at CHI,4-1,home,home,CHI,CHI,CHI,COL,LOSS,,,32.73,26.17,27.32,5.41,6.55,266,+266,3.66,7.44,7.44,75.8067525154678,-75.8067525154678,943.4164230282414,True
11,2026-03-20,2,Regular,CAR at TOR,4-3,away,away,CAR,CAR,CAR,CAR,WIN,,,70.36,66.02,69.14,1.22,4.34,-224,-224,1.4464285714285714,3.97,3.97,37.431521889921285,16.710500843714858,960.1269238719563,True
12,2026-03-20,2,Regular,NJD at WSH,1-2,skip,away,NJD,,NJD,WSH,SKIP,no_positive_kelly,No Positive Kelly,47.23,47.21,49.5,-2.28,0.02,102,+102,2.02,0.0,0.0,0.0,0.0,960.1269238719563,False
13,2026-03-21,2,Regular,SEA at CBJ,2-5,home,home,CBJ,CBJ,CBJ,CBJ,WIN,,,67.05,62.2,65.03,2.01,4.85,-186,-186,1.5376344086021505,5.75,5.75,55.19661530333017,29.675599625446324,989.8025234974026,True
14,2026-03-21,2,Regular,TBL at EDM,5-2,away,away,TBL,TBL,TBL,TBL,WIN,,,59.75,55.14,57.45,2.31,4.61,-135,-135,1.7407407407407407,5.42,5.42,53.68316657702707,39.76530857557561,1029.5678320729783,True
15,2026-03-21,2,Regular,BUF at LAK,4-1,skip,home,LAK,,LAK,BUF,SKIP,no_positive_kelly,No Positive Kelly,46.31,45.84,47.85,-1.53,0.47,109,+109,2.09,0.0,0.0,0.0,0.0,1029.5678320729783,False
16,2026-03-21,2,Regular,DAL at MIN,1-2,skip,away,DAL,,DAL,MIN,SKIP,no_positive_kelly,No Positive Kelly,56.88,55.03,57.45,-0.57,1.85,-135,-135,1.7407407407407407,0.0,0.0,0.0,0.0,1029.5678320729783,False
17,2026-03-21,2,Regular,VGK at NSH,1-4,home,home,NSH,NSH,NSH,NSH,WIN,,,52.3,41.64,43.48,8.82,10.66,130,+130,2.3,15.61,10.0,102.95678320729783,133.84381816948715,1163.4116502424654,True
18,2026-03-21,2,Regular,TOR at OTT,2-5,away,away,TOR,TOR,TOR,OTT,LOSS,,,32.61,26.98,28.25,4.36,5.63,254,+254,3.54,6.07,6.07,70.66010036557597,-70.66010036557597,1092.7515498768894,True
19,2026-03-21,2,Regular,WPG at PIT,4-5,away,away,WPG,WPG,WPG,PIT,LOSS,,,43.3,40.87,42.74,0.56,2.43,134,+134,2.34,0.99,0.99,10.771233063456954,-10.771233063456954,1081.9803168134324,True
20,2026-03-21,2,Regular,PHI at SJS,4-1,skip,away,PHI,,PHI,PHI,SKIP,no_positive_kelly,No Positive Kelly,47.49,46.79,49.02,-1.53,0.7,104,+104,2.04,0.0,0.0,0.0,0.0,1081.9803168134324,False
21,2026-03-21,2,Regular,STL at VAN,3-1,home,home,VAN,VAN,VAN,STL,LOSS,,,51.22,42.73,44.64,6.58,8.49,124,+124,2.24,11.88,10.0,108.19803168134325,-108.19803168134325,973.7822851320891,True
22,2026-03-22,2,Regular,TBL at CGY,3-4,home,home,CGY,CGY,CGY,CGY,WIN,,,41.9,39.08,40.98,0.92,2.83,144,+144,2.44,1.56,1.56,15.18080232591938,21.860355349323907,995.642640481413,True
23,2026-03-22,2,Regular,NSH at CHI,3-2,home,home,CHI,CHI,CHI,NSH,LOSS,,,51.98,48.82,51.22,0.76,3.16,-105,-105,1.9523809523809523,1.55,1.55,15.438890708593696,-15.438890708593696,980.2037497728193,True
24,2026-03-22,2,Regular,VGK at DAL,3-2,skip,home,DAL,,DAL,VGK,SKIP,no_positive_kelly,No Positive Kelly,55.58,55.11,57.63,-2.04,0.48,-136,-136,1.7352941176470589,0.0,0.0,0.0,0.0,980.2037497728193,False
25,2026-03-22,2,Regular,LAK at UTA,3-4,skip,away,LAK,,LAK,UTA,SKIP,no_positive_kelly,No Positive Kelly,40.33,38.83,40.65,-0.32,1.5,146,+146,2.46,0.0,0.0,0.0,0.0,980.2037497728193,False
26,2026-03-22,2,Regular,COL at WSH,3-2,home,home,WSH,WSH,WSH,COL,LOSS,,,45.25,40.14,41.84,3.41,5.12,139,+139,2.39,5.87,5.87,57.515851608259204,-57.515851608259204,922.68789816456,True
27,2026-03-23,2,Regular,OTT at NYR,2-1,away,away,OTT,OTT,OTT,OTT,WIN,,,65.99,62.96,65.64,0.35,3.02,-191,-191,1.5235602094240837,1.02,1.02,9.40122206427353,4.922105792813365,927.6100039573734,True
28,2026-03-24,2,Regular,TOR at BOS,4-2,skip,away,TOR,,TOR,TOR,SKIP,no_positive_kelly,No Positive Kelly,35.9,35.38,37.04,-1.14,0.51,170,+170,2.7,0.0,0.0,0.0,0.0,927.6100039573734,False
29,2026-03-24,2,Regular,NJD at DAL,6-4,away,away,NJD,NJD,NJD,NJD,WIN,,,44.72,39.88,41.67,3.05,4.84,140,+140,2.4,5.23,5.23,48.490627936646426,67.88687911130499,995.4968830686784,True
30,2026-03-24,2,Regular,OTT at DET,3-2,skip,home,DET,,DET,OTT,SKIP,no_positive_kelly,No Positive Kelly,56.47,55.3,57.81,-1.34,1.17,-137,-137,1.72992700729927,0.0,0.0,0.0,0.0,995.4968830686784,False
31,2026-03-24,2,Regular,CAR at MTL,2-5,home,home,MTL,MTL,MTL,MTL,WIN,,,54.35,46.46,48.54,5.8,7.89,106,+106,2.06,11.28,10.0,99.54968830686784,105.52266960527992,1101.0195526739583,True
32,2026-03-24,2,Regular,SJS at NSH,3-6,skip,home,NSH,,NSH,NSH,SKIP,no_positive_kelly,No Positive Kelly,56.61,56.2,58.85,-2.24,0.41,-143,-143,1.6993006993006992,0.0,0.0,0.0,0.0,1101.0195526739583,False
33,2026-03-24,2,Regular,CHI at NYI,4-3,away,away,CHI,CHI,CHI,CHI,WIN,,,45.35,39.93,41.67,3.69,5.42,140,+140,2.4,6.32,6.32,69.58718189443202,97.42205465220482,1198.4416073261632,True
34,2026-03-24,2,Regular,CBJ at PHI,3-2,home,home,PHI,PHI,PHI,CBJ,LOSS,,,51.0,44.86,46.73,4.27,6.14,114,+114,2.14,8.01,8.01,96.02242424639547,-96.02242424639547,1102.4191830797677,True
35,2026-03-24,2,Regular,COL at PIT,6-2,skip,home,PIT,,PIT,COL,SKIP,no_positive_kelly,No Positive Kelly,40.84,39.82,41.67,-0.82,1.02,140,+140,2.4,0.0,0.0,0.0,0.0,1102.4191830797677,False
36,2026-03-24,2,Regular,MIN at TBL,3-6,away,away,MIN,MIN,MIN,TBL,LOSS,,,50.06,41.75,43.67,6.39,8.31,129,+129,2.29,11.34,10.0,110.24191830797677,-110.24191830797677,992.1772647717909,True
37,2026-03-24,2,Regular,EDM at UTA,5-2,away,away,EDM,EDM,EDM,EDM,WIN,,,49.15,44.7,46.73,2.42,4.45,114,+114,2.14,4.54,4.54,45.06766170606487,51.377134344913955,1043.5543991167049,True
38,2026-03-24,2,Regular,ANA at VAN,5-3,home,home,VAN,VAN,VAN,ANA,LOSS,,,42.69,37.26,38.91,3.78,5.43,157,+157,2.5700000000000003,6.19,6.19,64.58499908937333,-64.58499908937333,978.9694000273315,True
39,2026-03-24,2,Regular,VGK at WPG,1-4,home,home,WPG,WPG,WPG,WPG,WIN,,,48.55,45.09,47.17,1.38,3.46,112,+112,2.12,2.61,2.61,25.54856716889324,28.61439522916043,1007.583795256492,True
40,2026-03-25,2,Regular,BOS at BUF,4-3,away,away,BOS,BOS,BOS,BOS,WIN,,,38.96,35.26,36.9,2.06,3.69,171,+171,2.71,3.26,3.26,32.84256594898423,56.16078777276303,1063.744583029255,True
41,2026-03-25,2,Regular,NYR at TOR,3-4,home,home,TOR,TOR,TOR,TOR,WIN,,,49.76,45.36,47.39,2.37,4.4,111,+111,2.1100000000000003,4.5,4.5,47.87161068592115,53.13748786137249,1116.8820708906273,True
42,2026-03-26,2,Regular,ANA at CGY,3-2,home,home,CGY,CGY,CGY,ANA,LOSS,,,50.12,45.56,47.62,2.5,4.56,110,+110,2.1,4.77,4.77,53.31913956393585,-53.31913956393585,1063.5629313266916,True
43,2026-03-26,2,Regular,MIN at FLA,3-2,home,home,FLA,FLA,FLA,MIN,LOSS,,,46.99,40.5,42.19,4.79,6.48,137,+137,2.37,8.29,8.29,88.21636067909938,-88.21636067909938,975.3465706475922,True
44,2026-03-26,2,Regular,NJD at NSH,4-2,skip,home,NSH,,NSH,NJD,SKIP,no_positive_kelly,No Positive Kelly,52.73,50.64,53.27,-0.54,2.09,-114,-114,1.8771929824561404,0.0,0.0,0.0,0.0,975.3465706475922,False
45,2026-03-26,2,Regular,DAL at NYI,1-2,skip,home,NYI,,NYI,NYI,SKIP,no_positive_kelly,No Positive Kelly,47.72,47.39,49.5,-1.79,0.32,102,+102,2.02,0.0,0.0,0.0,0.0,975.3465706475922,False
46,2026-03-26,2,Regular,PIT at OTT,4-3,away,away,PIT,PIT,PIT,PIT,WIN,,,47.92,42.49,44.44,3.47,5.43,125,+125,2.25,6.25,6.25,60.940921180213145,76.17615147526644,1051.5227221228586,True
