game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds
2025-10-11,FLA,OTT,-154,127,6,2,1,20252026,Florida Panthers lowest moneyline 2025-26,statmuse,0.6062992125984252,0.44052863436123346,0.5791775738096027,1.6493506493506493,2.27
2025-10-11,MIN,CBJ,-162,136,4,7,0,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.6183206106870229,0.423728813559322,0.593369754159424,1.617283950617284,2.3600000000000003
2025-10-11,PIT,NYR,123,-148,1,6,0,20252026,New York Rangers lowest moneyline 2025-26,statmuse,0.4484304932735426,0.5967741935483871,0.4290360528683136,2.23,1.6756756756756757
2025-10-11,SEA,VGK,157,-190,2,1,1,20252026,Seattle Kraken highest moneyline 2025-26,statmuse,0.38910505836575876,0.6551724137931034,0.3726069638956701,2.5700000000000003,1.526315789473684
2025-10-11,SJS,ANA,109,-131,6,7,0,20252026,Anaheim Ducks lowest moneyline 2025-26,statmuse,0.4784688995215311,0.5670995670995671,0.45761603835258224,2.09,1.7633587786259541
2025-10-11,TBL,NJD,-150,125,3,5,0,20252026,New Jersey Devils highest moneyline 2025-26,statmuse,0.6,0.4444444444444444,0.574468085106383,1.6666666666666665,2.25
2025-10-11,WPG,LAK,-131,110,3,2,1,20252026,Los Angeles Kings highest moneyline 2025-26,statmuse,0.5670995670995671,0.47619047619047616,0.5435684647302904,1.7633587786259541,2.1
2025-10-13,BUF,COL,150,-181,1,3,0,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.4,0.6441281138790036,0.38309475119291064,2.5,1.5524861878453038
2025-10-13,CBJ,NJD,102,-122,2,3,0,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.49504950495049505,0.5495495495495496,0.4739134147382802,2.02,1.819672131147541
2025-10-13,CHI,UTA,138,-164,3,1,1,20252026,Utah Mammoth lowest moneyline 2025-26,statmuse,0.42016806722689076,0.6212121212121212,0.4034723071280108,2.38,1.6097560975609757
2025-10-13,OTT,NSH,-176,148,1,4,0,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.6376811594202898,0.4032258064516129,0.6126207051426006,1.5681818181818183,2.48
2025-10-13,TOR,DET,-165,139,2,3,0,20252026,Detroit Red Wings highest moneyline 2025-26,statmuse,0.6226415094339622,0.41841004184100417,0.5980890270721164,1.606060606060606,2.3899999999999997
2025-10-13,VAN,STL,-121,101,2,5,0,20252026,Vancouver Canucks lowest moneyline 2025-26,statmuse,0.5475113122171946,0.4975124378109453,0.5239223627237674,1.8264462809917354,2.01
2025-10-14,ANA,PIT,-150,125,4,3,1,20252026,Anaheim Ducks lowest moneyline 2025-26,statmuse,0.6,0.4444444444444444,0.574468085106383,1.6666666666666665,2.25
2025-10-14,CGY,VGK,148,-176,2,4,0,20252026,Calgary Flames highest moneyline 2025-26,statmuse,0.4032258064516129,0.6376811594202898,0.3873792948573995,2.48,1.5681818181818183
2025-10-14,DAL,MIN,-199,164,5,2,1,20252026,Dallas Stars lowest moneyline 2025-26,statmuse,0.6655518394648829,0.3787878787878788,0.6372943859478869,1.5025125628140703,2.6399999999999997
2025-10-14,MTL,SEA,-159,132,5,4,1,20252026,Montreal Canadiens lowest moneyline 2025-26,statmuse,0.6138996138996139,0.43103448275862066,0.587500796330509,1.6289308176100628,2.3200000000000003
2025-10-14,SJS,CAR,220,-272,1,5,0,20252026,Carolina Hurricanes lowest moneyline 2025-26,statmuse,0.3125,0.7311827956989247,0.29942047649710235,3.2,1.3676470588235294
2025-10-14,TOR,NSH,-177,148,7,4,1,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.6389891696750902,0.4032258064516129,0.6131068774791889,1.5649717514124295,2.48
2025-10-14,WSH,TBL,-106,-113,3,2,1,20252026,Tampa Bay Lightning highest moneyline 2025-26,statmuse,0.5145631067961165,0.5305164319248826,0.4923674110258199,1.9433962264150944,1.8849557522123894
2025-10-15,DET,FLA,135,-161,4,1,1,20252026,Detroit Red Wings highest moneyline 2025-26,statmuse,0.425531914893617,0.6168582375478927,0.40822710565418,2.35,1.62111801242236
2025-10-15,STL,CHI,-251,205,3,8,0,20252026,Chicago Blackhawks highest moneyline 2025-26,statmuse,0.7150997150997151,0.32786885245901637,0.6856387980833819,1.3984063745019921,3.05
2025-10-15,UTA,CGY,-231,190,3,1,1,20252026,Calgary Flames highest moneyline 2025-26,statmuse,0.6978851963746223,0.3448275862068966,0.669297632131082,1.432900432900433,2.9
2025-10-16,ANA,CAR,163,-197,1,4,0,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.38022813688212925,0.6632996632996633,0.3643679994111224,2.63,1.5076142131979695
2025-10-16,CBJ,COL,138,-164,1,4,0,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.42016806722689076,0.6212121212121212,0.4034723071280108,2.38,1.6097560975609757
2025-10-16,LAK,PIT,-204,168,2,4,0,20252026,Los Angeles Kings lowest moneyline 2025-26,statmuse,0.6710526315789473,0.373134328358209,0.6426556328756818,1.4901960784313726,2.6799999999999997
2025-10-16,MTL,NSH,-144,121,3,2,1,20252026,Montreal Canadiens lowest moneyline 2025-26,statmuse,0.5901639344262295,0.45248868778280543,0.5660216277746158,1.6944444444444444,2.21
2025-10-16,NJD,FLA,-156,131,3,1,1,20252026,Florida Panthers highest moneyline 2025-26,statmuse,0.609375,0.4329004329004329,0.5846583165682393,1.641025641025641,2.31
2025-10-16,NYI,EDM,137,-164,4,2,1,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.4219409282700422,0.6212121212121212,0.40448611877183305,2.37,1.6097560975609757
2025-10-16,OTT,SEA,-160,135,4,3,1,20252026,Ottawa Senators lowest moneyline 2025-26,statmuse,0.6153846153846154,0.425531914893617,0.5911949685534592,1.625,2.35
2025-10-16,PHI,WPG,119,-141,2,5,0,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.45662100456621,0.5850622406639004,0.4383491878717329,2.19,1.7092198581560285
2025-10-16,TOR,NYR,-149,125,2,1,1,20252026,New York Rangers highest moneyline 2025-26,statmuse,0.5983935742971888,0.4444444444444444,0.5738125802310654,1.6711409395973154,2.25
2025-10-16,VGK,BOS,-234,191,6,5,1,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.7005988023952096,0.3436426116838488,0.6709165073797466,1.4273504273504274,2.91
2025-10-17,CHI,VAN,106,-126,2,3,0,20252026,Chicago Blackhawks lowest moneyline 2025-26,statmuse,0.4854368932038835,0.5575221238938053,0.4654419639179504,2.06,1.7936507936507935
2025-10-17,UTA,SJS,-269,217,6,3,1,20252026,San Jose Sharks highest moneyline 2025-26,statmuse,0.7289972899728997,0.31545741324921134,0.6979692730799768,1.3717472118959106,3.17
2025-10-18,BUF,FLA,130,-155,3,0,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.43478260869565216,0.6078431372549019,0.4170073589533933,2.3,1.6451612903225805
2025-10-18,CBJ,TBL,-129,109,3,2,1,20252026,Columbus Blue Jackets lowest moneyline 2025-26,statmuse,0.5633187772925764,0.4784688995215311,0.5407232105252603,1.7751937984496124,2.09
2025-10-18,COL,BOS,-267,215,4,1,1,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.7275204359673024,0.31746031746031744,0.6962046272919167,1.3745318352059925,3.15
2025-10-18,LAK,CAR,115,-136,3,4,0,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.46511627906976744,0.576271186440678,0.4466313398940197,2.15,1.7352941176470589
2025-10-18,NJD,EDM,-104,-115,5,3,1,20252026,Edmonton Oilers highest moneyline 2025-26,statmuse,0.5098039215686274,0.5348837209302325,0.48799650807507633,1.9615384615384617,1.8695652173913042
2025-10-18,OTT,NYI,-136,115,4,5,0,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.576271186440678,0.46511627906976744,0.5533686601059804,1.7352941176470589,2.15
2025-10-18,PHI,MIN,-116,-104,2,1,1,20252026,Philadelphia Flyers lowest moneyline 2025-26,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617
2025-10-18,SJS,PIT,138,-164,0,3,0,20252026,Pittsburgh Penguins lowest moneyline 2025-26,statmuse,0.42016806722689076,0.6212121212121212,0.4034723071280108,2.38,1.6097560975609757
2025-10-18,TOR,SEA,-198,164,3,4,0,20252026,Seattle Kraken highest moneyline 2025-26,statmuse,0.6644295302013423,0.3787878787878788,0.6369041816941223,1.5050505050505052,2.6399999999999997
2025-10-18,VGK,CGY,-245,200,6,1,1,20252026,Calgary Flames highest moneyline 2025-26,statmuse,0.7101449275362319,0.3333333333333333,0.6805555555555556,1.4081632653061225,3.0
2025-10-18,WPG,NSH,-185,153,4,1,1,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.6491228070175439,0.3952569169960474,0.6215390744306487,1.5405405405405406,2.5300000000000002
2025-10-19,CHI,ANA,109,-130,2,1,1,20252026,Chicago Blackhawks lowest moneyline 2025-26,statmuse,0.4784688995215311,0.5652173913043478,0.4584412995814232,2.09,1.7692307692307692
2025-10-19,UTA,BOS,-224,184,3,2,1,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.691358024691358,0.352112676056338,0.6625562406265623,1.4464285714285714,2.84
2025-10-19,WSH,VAN,-164,138,3,4,0,20252026,Washington Capitals lowest moneyline 2025-26,statmuse,0.6212121212121212,0.42016806722689076,0.5965276928719893,1.6097560975609757,2.38
2025-10-20,CGY,WPG,115,-138,1,2,0,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.46511627906976744,0.5798319327731093,0.44510940714419295,2.15,1.7246376811594204
2025-10-20,MTL,BUF,-149,125,4,2,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.5983935742971888,0.4444444444444444,0.5738125802310654,1.6711409395973154,2.25
2025-10-20,NYR,MIN,-160,135,1,3,0,20252026,Minnesota Wild highest moneyline 2025-26,statmuse,0.6153846153846154,0.425531914893617,0.5911949685534592,1.625,2.35
2025-10-20,PHI,SEA,-141,119,5,2,1,20252026,Philadelphia Flyers lowest moneyline 2025-26,statmuse,0.5850622406639004,0.45662100456621,0.5616508121282673,1.7092198581560285,2.19
2025-10-20,VGK,CAR,-112,-108,4,1,1,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.5283018867924528,0.5192307692307693,0.5043297540699688,1.8928571428571428,1.925925925925926
2025-10-21,BOS,FLA,134,-161,3,4,0,20252026,Florida Panthers lowest moneyline 2025-26,statmuse,0.42735042735042733,0.6168582375478927,0.40925769122212813,2.34,1.62111801242236
2025-10-21,DAL,CBJ,-188,156,1,5,0,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.6527777777777778,0.390625,0.6256239600665559,1.5319148936170213,2.56
2025-10-21,NSH,ANA,-138,116,2,5,0,20252026,Nashville Predators lowest moneyline 2025-26,statmuse,0.5798319327731093,0.46296296296296297,0.55603641247575,1.7246376811594204,2.16
2025-10-21,NYI,SJS,-219,180,4,3,1,20252026,New York Islanders lowest moneyline 2025-26,statmuse,0.6865203761755486,0.35714285714285715,0.6577987556318386,1.45662100456621,2.8
2025-10-21,OTT,EDM,111,-132,2,3,0,20252026,Ottawa Senators highest moneyline 2025-26,statmuse,0.47393364928909953,0.5689655172413793,0.45443861161168997,2.1100000000000003,1.7575757575757576
2025-10-21,PIT,VAN,-109,-111,5,1,1,20252026,Vancouver Canucks lowest moneyline 2025-26,statmuse,0.5215311004784688,0.5260663507109005,0.4978354041300489,1.9174311926605505,1.900900900900901
2025-10-21,STL,LAK,-125,105,1,2,0,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2025-10-21,UTA,COL,129,-154,4,3,1,20252026,Colorado Avalanche highest moneyline 2025-26,statmuse,0.4366812227074236,0.6062992125984252,0.41868591962549045,2.29,1.6493506493506493
2025-10-21,WSH,SEA,-286,231,4,1,1,20252026,Seattle Kraken highest moneyline 2025-26,statmuse,0.7409326424870466,0.3021148036253776,0.7103537286329596,1.3496503496503496,3.31
2025-10-22,CGY,MTL,-107,-112,1,2,0,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.5169082125603864,0.5283018867924528,0.49454957704717883,1.9345794392523366,1.8928571428571428
2025-10-23,BOS,ANA,-116,-104,5,7,0,20252026,Boston Bruins lowest moneyline 2025-26,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617
2025-10-23,COL,CAR,-136,114,4,5,0,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.576271186440678,0.4672897196261682,0.5522161505768063,1.7352941176470589,2.1399999999999997
2025-10-23,DAL,LAK,-138,116,2,3,0,20252026,Los Angeles Kings highest moneyline 2025-26,statmuse,0.5798319327731093,0.46296296296296297,0.55603641247575,1.7246376811594204,2.16
2025-10-23,EDM,MTL,-231,189,6,5,1,20252026,Edmonton Oilers lowest moneyline 2025-26,statmuse,0.6978851963746223,0.3460207612456747,0.6685326310097238,1.432900432900433,2.8899999999999997
2025-10-23,FLA,PIT,-198,164,3,5,0,20252026,Florida Panthers lowest moneyline 2025-26,statmuse,0.6644295302013423,0.3787878787878788,0.6369041816941223,1.5050505050505052,2.6399999999999997
2025-10-23,NSH,VAN,-120,100,2,1,1,20252026,Nashville Predators lowest moneyline 2025-26,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0
2025-10-23,NYI,DET,-134,113,7,2,1,20252026,Detroit Red Wings highest moneyline 2025-26,statmuse,0.5726495726495726,0.4694835680751174,0.5494975164606677,1.7462686567164178,2.13
2025-10-23,NYR,SJS,-292,233,5,6,0,20252026,New York Rangers lowest moneyline 2025-26,statmuse,0.7448979591836735,0.3003003003003003,0.7126858014013896,1.3424657534246576,3.33
2025-10-23,STL,UTA,-117,-103,4,7,0,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.5391705069124424,0.5073891625615764,0.5151837230488916,1.8547008547008548,1.970873786407767
2025-10-23,TBL,CHI,-329,260,2,3,0,20252026,Chicago Blackhawks highest moneyline 2025-26,statmuse,0.7668997668997669,0.2777777777777778,0.7341018966158424,1.303951367781155,3.6
2025-10-23,WPG,SEA,-219,180,0,3,0,20252026,Seattle Kraken highest moneyline 2025-26,statmuse,0.6865203761755486,0.35714285714285715,0.6577987556318386,1.45662100456621,2.8
2025-10-24,BUF,TOR,104,-125,5,3,1,20252026,Toronto Maple Leafs lowest moneyline 2025-26,statmuse,0.49019607843137253,0.5555555555555556,0.46874999999999994,2.04,1.8
2025-10-24,NJD,SJS,-377,297,3,1,1,20252026,New Jersey Devils lowest moneyline 2025-26,statmuse,0.790356394129979,0.2518891687657431,0.7583207089259205,1.2652519893899203,3.97
2025-10-24,WPG,CGY,-136,113,5,3,1,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.576271186440678,0.4694835680751174,0.551057677674631,1.7352941176470589,2.13
2025-10-25,BOS,COL,168,-203,3,2,1,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.373134328358209,0.66996699669967,0.35771628258405747,2.6799999999999997,1.4926108374384237
2025-10-25,DAL,CAR,-123,104,3,2,1,20252026,Carolina Hurricanes highest moneyline 2025-26,statmuse,0.5515695067264574,0.49019607843137253,0.5294564483457124,1.8130081300813008,2.04
2025-10-25,NSH,LAK,133,-158,5,4,1,20252026,Los Angeles Kings lowest moneyline 2025-26,statmuse,0.4291845493562232,0.6124031007751938,0.41204842367521644,2.33,1.6329113924050633
2025-10-25,PHI,NYI,-118,-102,4,3,1,20252026,Philadelphia Flyers lowest moneyline 2025-26,statmuse,0.5412844036697247,0.504950495049505,0.5173641257162701,1.847457627118644,1.9803921568627452
2025-10-25,SEA,EDM,146,-175,3,2,1,20252026,Edmonton Oilers lowest moneyline 2025-26,statmuse,0.4065040650406504,0.6363636363636364,0.3897944720056697,2.46,1.5714285714285714
2025-10-25,TBL,ANA,-192,160,4,3,1,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.6575342465753424,0.38461538461538464,0.6309403437815976,1.5208333333333335,2.6
2025-10-25,TOR,BUF,-141,118,4,3,1,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.5850622406639004,0.45871559633027525,0.560523724424669,1.7092198581560285,2.1799999999999997
2025-10-25,VAN,MTL,-108,-111,3,4,0,20252026,Vancouver Canucks lowest moneyline 2025-26,statmuse,0.5192307692307693,0.5260663507109005,0.49673031650536237,1.925925925925926,1.900900900900901
2025-10-25,WSH,OTT,-126,106,1,7,0,20252026,Ottawa Senators highest moneyline 2025-26,statmuse,0.5575221238938053,0.4854368932038835,0.5345580360820495,1.7936507936507935,2.06
2025-10-26,CGY,NYR,113,-134,5,1,1,20252026,New York Rangers lowest moneyline 2025-26,statmuse,0.4694835680751174,0.5726495726495726,0.4505024835393324,2.13,1.7462686567164178
2025-10-26,CHI,LAK,137,-162,1,3,0,20252026,Los Angeles Kings lowest moneyline 2025-26,statmuse,0.4219409282700422,0.6183206106870229,0.40561042821314675,2.37,1.617283950617284
2025-10-26,MIN,SJS,-189,157,5,6,0,20252026,Minnesota Wild lowest moneyline 2025-26,statmuse,0.6539792387543253,0.38910505836575876,0.6269668142449628,1.529100529100529,2.5700000000000003
2025-10-26,NJD,COL,-130,109,4,3,1,20252026,Colorado Avalanche highest moneyline 2025-26,statmuse,0.5652173913043478,0.4784688995215311,0.5415587004185769,1.7692307692307692,2.09
2025-10-26,TBL,VGK,-135,115,2,1,1,20252026,Vegas Golden Knights highest moneyline 2025-26,statmuse,0.574468085106383,0.46511627906976744,0.552594002855783,1.7407407407407407,2.15
2025-10-26,WPG,UTA,-155,130,2,3,0,20252026,Utah Mammoth highest moneyline 2025-26,statmuse,0.6078431372549019,0.43478260869565216,0.5829926410466066,1.6451612903225805,2.3
2025-10-27,OTT,BOS,-174,145,7,2,1,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.635036496350365,0.40816326530612246,0.6087391118092246,1.5747126436781609,2.45
2025-10-27,PIT,STL,-105,-115,6,3,1,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.5121951219512195,0.5348837209302325,0.4891657638136511,1.9523809523809523,1.8695652173913042
2025-10-28,BOS,NYI,127,-153,5,2,1,20252026,New York Islanders lowest moneyline 2025-26,statmuse,0.44052863436123346,0.6047430830039525,0.42144891805900286,2.27,1.65359477124183
2025-10-28,CAR,VGK,-151,126,3,6,0,20252026,Vegas Golden Knights highest moneyline 2025-26,statmuse,0.601593625498008,0.4424778761061947,0.5761996420491,1.6622516556291391,2.26
2025-10-28,CHI,OTT,120,-142,7,3,1,20252026,Chicago Blackhawks lowest moneyline 2025-26,statmuse,0.45454545454545453,0.5867768595041323,0.43650793650793646,2.2,1.704225352112676
2025-10-28,COL,NJD,-178,149,8,4,1,20252026,New Jersey Devils highest moneyline 2025-26,statmuse,0.6402877697841727,0.40160642570281124,0.6145420260114804,1.5617977528089888,2.49
2025-10-28,DAL,WSH,-125,105,1,0,1,20252026,Washington Capitals highest moneyline 2025-26,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2025-10-28,EDM,UTA,-147,123,6,3,1,20252026,Utah Mammoth highest moneyline 2025-26,statmuse,0.5951417004048583,0.4484304932735426,0.5702927924009673,1.6802721088435373,2.23
2025-10-28,FLA,ANA,-182,152,2,3,0,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.6453900709219859,0.3968253968253968,0.6192482177576151,1.5494505494505495,2.52
2025-10-28,NSH,TBL,149,-180,2,5,0,20252026,Nashville Predators highest moneyline 2025-26,statmuse,0.40160642570281124,0.6428571428571429,0.38450975006866245,2.49,1.5555555555555556
2025-10-28,PHI,PIT,-177,148,3,2,1,20252026,Philadelphia Flyers lowest moneyline 2025-26,statmuse,0.6389891696750902,0.4032258064516129,0.6131068774791889,1.5649717514124295,2.48
2025-10-28,SEA,MTL,105,-125,3,4,0,20252026,Seattle Kraken lowest moneyline 2025-26,statmuse,0.4878048780487805,0.5555555555555556,0.4675324675324675,2.05,1.8
2025-10-28,SJS,LAK,178,-216,3,4,0,20252026,Los Angeles Kings lowest moneyline 2025-26,statmuse,0.3597122302158273,0.6835443037974683,0.3447974860335195,2.7800000000000002,1.462962962962963
2025-10-28,TOR,CGY,-181,151,4,3,1,20252026,Calgary Flames highest moneyline 2025-26,statmuse,0.6441281138790036,0.398406374501992,0.6178482544777034,1.5524861878453038,2.51
2025-10-28,VAN,NYR,102,-122,0,2,0,20252026,New York Rangers lowest moneyline 2025-26,statmuse,0.49504950495049505,0.5495495495495496,0.4739134147382802,2.02,1.819672131147541
2025-10-30,BOS,BUF,114,-136,4,3,1,20252026,Buffalo Sabres lowest moneyline 2025-26,statmuse,0.4672897196261682,0.576271186440678,0.44778384942319366,2.1399999999999997,1.7352941176470589
2025-10-30,CAR,NYI,-220,181,6,2,1,20252026,Carolina Hurricanes lowest moneyline 2025-26,statmuse,0.6875,0.35587188612099646,0.6589213387337455,1.4545454545454546,2.81
2025-10-30,EDM,NYR,-157,131,3,4,0,20252026,New York Rangers highest moneyline 2025-26,statmuse,0.6108949416342413,0.4329004329004329,0.5852631239207966,1.6369426751592355,2.31
2025-10-30,LAK,DET,-145,122,3,4,0,20252026,Detroit Red Wings highest moneyline 2025-26,statmuse,0.5918367346938775,0.45045045045045046,0.5678250132298465,1.6896551724137931,2.2199999999999998
2025-10-30,MIN,PIT,-171,143,1,4,0,20252026,Minnesota Wild lowest moneyline 2025-26,statmuse,0.6309963099630996,0.411522633744856,0.605261241315019,1.5847953216374269,2.4299999999999997
2025-10-30,OTT,CGY,-173,144,4,3,1,20252026,Calgary Flames highest moneyline 2025-26,statmuse,0.6336996336996337,0.4098360655737705,0.6072620554724364,1.5780346820809248,2.44
2025-10-30,PHI,NSH,-153,128,4,1,1,20252026,Philadelphia Flyers lowest moneyline 2025-26,statmuse,0.6047430830039525,0.43859649122807015,0.5796224910275156,1.65359477124183,2.2800000000000002
2025-10-30,SJS,NJD,174,-212,5,2,1,20252026,New Jersey Devils lowest moneyline 2025-26,statmuse,0.36496350364963503,0.6794871794871795,0.3494310545650031,2.74,1.4716981132075473
2025-10-30,STL,VAN,-170,142,3,4,0,20252026,St. Louis Blues lowest moneyline 2025-26,statmuse,0.6296296296296297,0.4132231404958678,0.6037569709421778,1.5882352941176472,2.42
2025-10-30,TBL,DAL,-150,125,2,1,1,20252026,Dallas Stars highest moneyline 2025-26,statmuse,0.6,0.4444444444444444,0.574468085106383,1.6666666666666665,2.25
2025-10-30,WPG,CHI,-199,165,6,3,1,20252026,Winnipeg Jets lowest moneyline 2025-26,statmuse,0.6655518394648829,0.37735849056603776,0.6381678465541235,1.5025125628140703,2.65
2025-10-31,ANA,DET,-131,110,5,2,1,20252026,Anaheim Ducks lowest moneyline 2025-26,statmuse,0.5670995670995671,0.47619047619047616,0.5435684647302904,1.7633587786259541,2.1
2025-10-31,VGK,COL,112,-132,2,4,0,20252026,Colorado Avalanche highest moneyline 2025-26,statmuse,0.4716981132075472,0.5689655172413793,0.45326664582682086,2.12,1.7575757575757576
2025-10-31,WSH,NYI,-227,187,1,3,0,20252026,New York Islanders highest moneyline 2025-26,statmuse,0.6941896024464832,0.34843205574912894,0.665811607681223,1.4405286343612334,2.87
2025-11-01,BOS,CAR,160,-195,2,1,1,20252026,Boston Bruins highest moneyline 2025-26,statmuse,0.38461538461538464,0.6610169491525424,0.36783042394014964,2.6,1.5128205128205128
2025-11-01,BUF,WSH,-128,108,4,3,1,20252026,Washington Capitals highest moneyline 2025-26,statmuse,0.5614035087719298,0.4807692307692308,0.5386856587892521,1.78125,2.08
2025-11-01,CBJ,STL,-149,124,3,2,1,20252026,Columbus Blue Jackets lowest moneyline 2025-26,statmuse,0.5983935742971888,0.44642857142857145,0.5727229047978585,1.6711409395973154,2.24
2025-11-01,EDM,CHI,-294,235,3,2,1,20252026,Chicago Blackhawks highest moneyline 2025-26,statmuse,0.7461928934010152,0.29850746268656714,0.7142649938356662,1.3401360544217686,3.35
2025-11-01,FLA,DAL,-142,119,4,3,1,20252026,Dallas Stars highest moneyline 2025-26,statmuse,0.5867768595041323,0.45662100456621,0.5623711526637492,1.704225352112676,2.19
2025-11-01,MIN,VAN,-179,149,5,2,1,20252026,Minnesota Wild lowest moneyline 2025-26,statmuse,0.6415770609318996,0.40160642570281124,0.6150184211615681,1.558659217877095,2.49
2025-11-01,NSH,CGY,-115,-105,4,2,1,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.5348837209302325,0.5121951219512195,0.5108342361863488,1.8695652173913042,1.9523809523809523
2025-11-01,SEA,NYR,116,-137,2,3,0,20252026,New York Rangers lowest moneyline 2025-26,statmuse,0.46296296296296297,0.5780590717299579,0.44471965773474437,2.16,1.72992700729927
2025-11-01,SJS,COL,211,-260,3,2,1,20252026,Colorado Avalanche lowest moneyline 2025-26,statmuse,0.3215434083601286,0.7222222222222222,0.30806092760568204,3.11,1.3846153846153846
2025-11-01,WPG,PIT,-189,164,5,2,1,20252026,Pittsburgh Penguins highest moneyline 2025-26,statmuse,0.6539792387543253,0.3787878787878788,0.6332301132037159,1.529100529100529,2.6399999999999997
2025-11-02,NYI,CBJ,-125,105,3,2,1,20252026,Columbus Blue Jackets highest moneyline 2025-26,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2025-11-02,PHI,CGY,-123,101,1,2,0,20252026,Calgary Flames lowest moneyline 2025-26,statmuse,0.5515695067264574,0.4975124378109453,0.52576398783574,1.8130081300813008,2.01
2025-11-02,SJS,DET,164,-198,2,3,0,20252026,Detroit Red Wings lowest moneyline 2025-26,statmuse,0.3787878787878788,0.6644295302013423,0.3630958183058778,2.6399999999999997,1.5050505050505052
2025-11-02,UTA,TBL,-119,-100,2,4,0,20252026,Tampa Bay Lightning highest moneyline 2025-26,statmuse,0.54337899543379,0.5,0.5207877461706784,1.8403361344537816,2.0
2025-11-03,NSH,VAN,-113,-107,4,5,0,20252026,Nashville Predators lowest moneyline 2025-26,statmuse,0.5305164319248826,0.5169082125603864,0.5064960374171755,1.8849557522123894,1.9345794392523366
2025-11-03,SEA,CHI,-155,129,3,1,1,20252026,Seattle Kraken lowest moneyline 2025-26,statmuse,0.6078431372549019,0.4366812227074236,0.5819329453233871,1.6451612903225805,2.29
2025-11-03,TOR,PIT,-187,155,4,3,1,20252026,Pittsburgh Penguins highest moneyline 2025-26,statmuse,0.6515679442508711,0.39215686274509803,0.6242717811088565,1.53475935828877,2.55
2025-11-04,ANA,FLA,135,-161,7,3,1,20252026,Anaheim Ducks highest moneyline 2025-26,statmuse,0.425531914893617,0.6168582375478927,0.40822710565418,2.35,1.62111801242236
2025-11-04,BUF,UTA,115,-137,1,2,0,20252026,Buffalo Sabres highest moneyline 2025-26,statmuse,0.46511627906976744,0.5780590717299579,0.4458658639826921,2.15,1.72992700729927
2025-11-04,COL,TBL,-145,122,3,2,1,20252026,Colorado Avalanche highest moneyline 2025-26,statmuse,0.5918367346938775,0.45045045045045046,0.5678250132298465,1.6896551724137931,2.2199999999999998
2025-11-04,DAL,EDM,-124,104,4,3,1,20252026,Edmonton Oilers highest moneyline 2025-26,statmuse,0.5535714285714286,0.49019607843137253,0.5303589399530358,1.8064516129032258,2.04
2025-11-04,LAK,WPG,-136,114,3,0,1,20252026,Winnipeg Jets highest moneyline 2025-26,statmuse,0.576271186440678,0.4672897196261682,0.5522161505768063,1.7352941176470589,2.1399999999999997
