game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds
2025-11-22,DET,CBJ,-126,106,4,3,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.5575221238938053,0.4854368932038835,0.5345580360820495,1.7936507936507935,2.06
2025-11-22,FLA,EDM,-129,109,3,6,0,Edmonton Oilers highest moneyline this season,statmuse,0.5633187772925764,0.4784688995215311,0.5407232105252603,1.7751937984496124,2.09
2025-11-22,MTL,TOR,-141,120,5,2,1,Montreal Canadiens lowest moneyline this season,statmuse,0.5850622406639004,0.45454545454545453,0.5627721335268505,1.7092198581560285,2.2
2025-11-22,NSH,COL,186,-226,0,3,0,Nashville Predators highest moneyline this season,statmuse,0.34965034965034963,0.6932515337423313,0.335266773622938,2.8600000000000003,1.4424778761061947
2025-11-22,NYI,STL,-135,114,1,2,0,New York Islanders lowest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997
2025-11-22,PIT,SEA,-125,105,2,3,0,Pittsburgh Penguins lowest moneyline this season,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2025-11-22,SJS,OTT,141,-169,2,3,0,Ottawa Senators lowest moneyline this season,statmuse,0.4149377593360996,0.6282527881040892,0.3977583581008148,2.41,1.5917159763313609
2025-11-22,WSH,TBL,-120,100,3,5,0,Tampa Bay Lightning highest moneyline this season,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0
2025-11-23,BUF,CAR,158,-190,4,1,1,Buffalo Sabres highest moneyline this season,statmuse,0.3875968992248062,0.6551724137931034,0.37169956421430406,2.58,1.526315789473684
2025-11-23,CHI,COL,182,-222,0,1,0,Chicago Blackhawks highest moneyline this season,statmuse,0.3546099290780142,0.6894409937888198,0.3396481161132442,2.8200000000000003,1.4504504504504505
2025-11-23,NYI,SEA,-154,130,1,0,1,New York Islanders lowest moneyline this season,statmuse,0.6062992125984252,0.43478260869565216,0.5823742190069057,1.6493506493506493,2.3
2025-11-23,SJS,BOS,111,-132,3,1,1,Boston Bruins lowest moneyline this season,statmuse,0.47393364928909953,0.5689655172413793,0.45443861161168997,2.1100000000000003,1.7575757575757576
2025-11-23,VAN,CGY,-135,114,2,5,0,Vancouver Canucks lowest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997
2025-11-23,WPG,MIN,-137,115,0,3,0,Minnesota Wild highest moneyline this season,statmuse,0.5780590717299579,0.46511627906976744,0.5541341360173079,1.72992700729927,2.15
2025-11-24,LAK,OTT,-163,137,2,1,1,Los Angeles Kings lowest moneyline this season,statmuse,0.6197718631178707,0.4219409282700422,0.5949546441607244,1.6134969325153374,2.37
2025-11-24,NJD,DET,-135,114,4,3,1,Detroit Red Wings highest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997
2025-11-24,NYR,STL,-149,124,3,2,1,New York Rangers lowest moneyline this season,statmuse,0.5983935742971888,0.44642857142857145,0.5727229047978585,1.6711409395973154,2.24
2025-11-24,TBL,PHI,-173,144,3,0,1,Philadelphia Flyers highest moneyline this season,statmuse,0.6336996336996337,0.4098360655737705,0.6072620554724364,1.5780346820809248,2.44
2025-11-24,UTA,VGK,-108,-112,5,1,1,Vegas Golden Knights highest moneyline this season,statmuse,0.5192307692307693,0.5283018867924528,0.4956702459300312,1.925925925925926,1.8928571428571428
2025-11-24,WSH,CBJ,-175,144,5,1,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.6363636363636364,0.4098360655737705,0.6082621082621081,1.5714285714285714,2.44
2025-11-25,EDM,DAL,-136,115,3,8,0,Dallas Stars highest moneyline this season,statmuse,0.576271186440678,0.46511627906976744,0.5533686601059804,1.7352941176470589,2.15
2025-11-26,ANA,VAN,-158,129,4,5,0,Anaheim Ducks lowest moneyline this season,statmuse,0.6124031007751938,0.4366812227074236,0.5837501210028718,1.6329113924050633,2.29
2025-11-26,CAR,NYR,-191,158,2,4,0,New York Rangers highest moneyline this season,statmuse,0.6563573883161512,0.3875968992248062,0.6287223455561509,1.5235602094240837,2.58
2025-11-26,CHI,MIN,115,-136,3,4,0,Chicago Blackhawks lowest moneyline this season,statmuse,0.46511627906976744,0.576271186440678,0.4466313398940197,2.15,1.7352941176470589
2025-11-26,COL,SJS,-403,308,6,0,1,Colorado Avalanche lowest moneyline this season,statmuse,0.8011928429423459,0.24509803921568626,0.7657457946014419,1.2481389578163773,4.08
2025-11-26,DET,NSH,-161,134,3,6,0,Detroit Red Wings lowest moneyline this season,statmuse,0.6168582375478927,0.42735042735042733,0.5907423087778719,1.62111801242236,2.34
2025-11-26,FLA,PHI,-183,151,2,4,0,Florida Panthers lowest moneyline this season,statmuse,0.6466431095406361,0.398406374501992,0.6187679333988927,1.5464480874316942,2.51
2025-11-26,NJD,STL,-138,115,3,2,1,New Jersey Devils lowest moneyline this season,statmuse,0.5798319327731093,0.46511627906976744,0.554890592855807,1.7246376811594204,2.15
2025-11-26,NYI,BOS,-163,137,1,3,0,Boston Bruins highest moneyline this season,statmuse,0.6197718631178707,0.4219409282700422,0.5949546441607244,1.6134969325153374,2.37
2025-11-26,TBL,CGY,-172,143,5,1,1,Calgary Flames highest moneyline this season,statmuse,0.6323529411764706,0.411522633744856,0.6057742477824802,1.5813953488372094,2.4299999999999997
2025-11-26,UTA,MTL,-143,118,3,4,0,Montreal Canadiens highest moneyline this season,statmuse,0.588477366255144,0.45871559633027525,0.5619569528067202,1.6993006993006992,2.1799999999999997
2025-11-26,VGK,OTT,-184,150,3,4,0,Ottawa Senators highest moneyline this season,statmuse,0.647887323943662,0.4,0.6182795698924732,1.5434782608695652,2.5
2025-11-26,WSH,WPG,-152,126,4,3,1,Washington Capitals lowest moneyline this season,statmuse,0.6031746031746031,0.4424778761061947,0.57684040838259,1.6578947368421053,2.26
2025-11-28,BOS,NYR,147,-178,2,6,0,Boston Bruins highest moneyline this season,statmuse,0.4048582995951417,0.6402877697841727,0.3873700638185213,2.4699999999999998,1.5617977528089888
2025-11-28,CAR,WPG,-203,165,5,1,1,Winnipeg Jets highest moneyline this season,statmuse,0.66996699669967,0.37735849056603776,0.6396932041143945,1.4926108374384237,2.65
2025-11-28,CBJ,PIT,-137,115,3,4,0,Columbus Blue Jackets lowest moneyline this season,statmuse,0.5780590717299579,0.46511627906976744,0.5541341360173079,1.72992700729927,2.15
2025-11-28,CHI,NSH,101,-121,3,4,0,Chicago Blackhawks lowest moneyline this season,statmuse,0.4975124378109453,0.5475113122171946,0.47607763727623276,2.01,1.8264462809917354
2025-11-28,DAL,UTA,-133,112,4,3,1,Utah Mammoth highest moneyline this season,statmuse,0.5708154506437768,0.4716981132075472,0.5475376728289576,1.7518796992481203,2.12
2025-11-28,FLA,CGY,-187,153,3,5,0,Calgary Flames highest moneyline this season,statmuse,0.6515679442508711,0.3952569169960474,0.6224230703450817,1.53475935828877,2.5300000000000002
2025-11-28,MIN,COL,157,-189,3,2,1,Minnesota Wild highest moneyline this season,statmuse,0.38910505836575876,0.6539792387543253,0.37303318575503724,2.5700000000000003,1.529100529100529
2025-11-28,NYI,PHI,-149,123,3,4,0,New York Islanders lowest moneyline this season,statmuse,0.5983935742971888,0.4484304932735426,0.5716276429198135,1.6711409395973154,2.23
2025-11-28,SJS,VAN,-102,-118,3,2,1,San Jose Sharks lowest moneyline this season,statmuse,0.504950495049505,0.5412844036697247,0.4826358742837298,1.9803921568627452,1.847457627118644
2025-11-28,VGK,MTL,-206,167,1,4,0,Montreal Canadiens highest moneyline this season,statmuse,0.673202614379085,0.37453183520599254,0.6425317165486788,1.4854368932038835,2.67
2025-11-28,WSH,TOR,-168,140,4,2,1,Toronto Maple Leafs highest moneyline this season,statmuse,0.6268656716417911,0.4166666666666667,0.600715137067938,1.5952380952380953,2.4
2025-11-29,BOS,DET,130,-155,3,2,1,Detroit Red Wings lowest moneyline this season,statmuse,0.43478260869565216,0.6078431372549019,0.4170073589533933,2.3,1.6451612903225805
2025-11-29,COL,MTL,-264,210,7,2,1,Colorado Avalanche lowest moneyline this season,statmuse,0.7252747252747253,0.3225806451612903,0.6921515561569689,1.378787878787879,3.1
2025-11-29,LAK,VAN,-171,143,2,1,1,Los Angeles Kings lowest moneyline this season,statmuse,0.6309963099630996,0.411522633744856,0.605261241315019,1.5847953216374269,2.4299999999999997
2025-11-29,MIN,BUF,-143,120,2,3,0,Buffalo Sabres highest moneyline this season,statmuse,0.588477366255144,0.45454545454545453,0.5642037302725968,1.6993006993006992,2.2
2025-11-29,NJD,PHI,-140,116,3,5,0,New Jersey Devils lowest moneyline this season,statmuse,0.5833333333333334,0.46296296296296297,0.5575221238938054,1.7142857142857144,2.16
2025-11-29,NYR,TBL,-132,109,1,4,0,New York Rangers lowest moneyline this season,statmuse,0.5689655172413793,0.4784688995215311,0.5431991809088762,1.7575757575757576,2.09
2025-11-29,VGK,SJS,-331,259,4,3,1,San Jose Sharks highest moneyline this season,statmuse,0.7679814385150812,0.2785515320334262,0.7338339642682904,1.3021148036253776,3.59
2025-11-30,CAR,CGY,-256,205,1,0,1,Calgary Flames highest moneyline this season,statmuse,0.7191011235955056,0.32786885245901637,0.6868402533427165,1.390625,3.05
2025-11-30,CHI,ANA,-101,-120,5,3,1,Chicago Blackhawks lowest moneyline this season,statmuse,0.5024875621890548,0.5454545454545454,0.47949935261113513,1.99009900990099,1.8333333333333335
2025-11-30,DAL,OTT,-134,112,6,1,1,Ottawa Senators highest moneyline this season,statmuse,0.5726495726495726,0.4716981132075472,0.548332303891291,1.7462686567164178,2.12
2025-12-01,NJD,CBJ,-150,123,3,5,0,Columbus Blue Jackets highest moneyline this season,statmuse,0.6,0.4484304932735426,0.5722840034217279,1.6666666666666665,2.23
2025-12-01,PHI,PIT,-136,112,1,5,0,Philadelphia Flyers lowest moneyline this season,statmuse,0.576271186440678,0.4716981132075472,0.5498931949954227,1.7352941176470589,2.12
2025-12-01,SJS,UTA,153,-186,6,3,1,Utah Mammoth lowest moneyline this season,statmuse,0.3952569169960474,0.6503496503496503,0.37801686536783946,2.5300000000000002,1.5376344086021505
2025-12-01,STL,ANA,-149,124,1,4,0,Anaheim Ducks highest moneyline this season,statmuse,0.5983935742971888,0.44642857142857145,0.5727229047978585,1.6711409395973154,2.24
2025-12-02,COL,VAN,-360,276,3,1,1,Colorado Avalanche lowest moneyline this season,statmuse,0.782608695652174,0.26595744680851063,0.7463608292898103,1.2777777777777777,3.76
2025-12-02,DET,BOS,-190,158,5,4,1,Boston Bruins highest moneyline this season,statmuse,0.6551724137931034,0.3875968992248062,0.6283004357856959,1.526315789473684,2.58
2025-12-02,EDM,MIN,-148,124,0,1,0,Minnesota Wild highest moneyline this season,statmuse,0.5967741935483871,0.44642857142857145,0.5720596355604638,1.6756756756756757,2.24
2025-12-02,FLA,TOR,-168,139,1,4,0,Florida Panthers lowest moneyline this season,statmuse,0.6268656716417911,0.41841004184100417,0.5997132273867846,1.5952380952380953,2.3899999999999997
2025-12-02,LAK,WSH,-123,102,1,3,0,Washington Capitals highest moneyline this season,statmuse,0.5515695067264574,0.49504950495049505,0.5270012302210156,1.8130081300813008,2.02
2025-12-02,NSH,CGY,-127,105,5,1,1,Nashville Predators lowest moneyline this season,statmuse,0.5594713656387665,0.4878048780487805,0.5342156560993125,1.7874015748031495,2.05
2025-12-02,NYI,TBL,102,-124,2,1,1,Tampa Bay Lightning highest moneyline this season,statmuse,0.49504950495049505,0.5535714285714286,0.47209576799865116,2.02,1.8064516129032258
2025-12-02,VGK,CHI,-276,220,4,3,1,Chicago Blackhawks highest moneyline this season,statmuse,0.7340425531914894,0.3125,0.7013977128335451,1.3623188405797102,3.2
2025-12-03,MTL,WPG,115,-136,3,2,1,Winnipeg Jets lowest moneyline this season,statmuse,0.46511627906976744,0.576271186440678,0.4466313398940197,2.15,1.7352941176470589
2025-12-03,NJD,DAL,-118,-104,0,3,0,Dallas Stars highest moneyline this season,statmuse,0.5412844036697247,0.5098039215686274,0.5149751839808318,1.847457627118644,1.9615384615384617
2025-12-03,PHI,BUF,111,-133,5,2,1,Buffalo Sabres lowest moneyline this season,statmuse,0.47393364928909953,0.5708154506437768,0.4536339388275607,2.1100000000000003,1.7518796992481203
2025-12-03,SJS,WSH,122,-148,1,7,0,Washington Capitals lowest moneyline this season,statmuse,0.45045045045045046,0.5967741935483871,0.4301373664492854,2.2199999999999998,1.6756756756756757
2025-12-04,BOS,STL,119,-142,5,2,1,St. Louis Blues lowest moneyline this season,statmuse,0.45662100456621,0.5867768595041323,0.43762884733625085,2.19,1.704225352112676
2025-12-04,CAR,TOR,-202,165,1,5,0,Toronto Maple Leafs highest moneyline this season,statmuse,0.6688741721854304,0.37735849056603776,0.639316851785501,1.495049504950495,2.65
2025-12-04,CGY,MIN,-101,-119,4,1,1,Calgary Flames lowest moneyline this season,statmuse,0.5024875621890548,0.54337899543379,0.4804509318389157,1.99009900990099,1.8403361344537816
2025-12-04,EDM,SEA,-196,162,9,4,1,Edmonton Oilers lowest moneyline this season,statmuse,0.6621621621621622,0.3816793893129771,0.6343512204763316,1.510204081632653,2.62
2025-12-04,FLA,NSH,-193,158,1,2,0,Florida Panthers lowest moneyline this season,statmuse,0.658703071672355,0.3875968992248062,0.6295547070574253,1.5181347150259068,2.58
2025-12-04,LAK,CHI,-202,167,1,2,0,Chicago Blackhawks highest moneyline this season,statmuse,0.6688741721854304,0.37453183520599254,0.6410488030998168,1.495049504950495,2.67
2025-12-04,NYI,COL,152,-182,6,3,1,New York Islanders highest moneyline this season,statmuse,0.3968253968253968,0.6453900709219859,0.38075178224238493,2.52,1.5494505494505495
2025-12-04,TBL,PIT,-156,131,3,4,0,Pittsburgh Penguins highest moneyline this season,statmuse,0.609375,0.4329004329004329,0.5846583165682393,1.641025641025641,2.31
2025-12-05,DAL,SJS,-281,223,4,1,1,Dallas Stars lowest moneyline this season,statmuse,0.7375328083989501,0.30959752321981426,0.704337164275238,1.3558718861209964,3.23
2025-12-05,NJD,VGK,118,-140,0,3,0,New Jersey Devils highest moneyline this season,statmuse,0.45871559633027525,0.5833333333333334,0.4402054292002935,2.1799999999999997,1.7142857142857144
2025-12-05,VAN,UTA,115,-138,1,4,0,Vancouver Canucks lowest moneyline this season,statmuse,0.46511627906976744,0.5798319327731093,0.44510940714419295,2.15,1.7246376811594204
2025-12-06,CAR,NSH,-228,184,6,3,1,Carolina Hurricanes lowest moneyline this season,statmuse,0.6951219512195121,0.352112676056338,0.6637690667541414,1.4385964912280702,2.84
2025-12-06,CGY,UTA,-135,114,2,0,1,Calgary Flames lowest moneyline this season,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997
2025-12-06,EDM,WPG,-188,156,6,2,1,Edmonton Oilers lowest moneyline this season,statmuse,0.6527777777777778,0.390625,0.6256239600665559,1.5319148936170213,2.56
2025-12-06,FLA,CBJ,-170,141,7,6,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.6296296296296297,0.4149377593360996,0.602765926143887,1.5882352941176472,2.41
2025-12-06,LAK,CHI,-198,164,6,0,1,Los Angeles Kings lowest moneyline this season,statmuse,0.6644295302013423,0.3787878787878788,0.6369041816941223,1.5050505050505052,2.6399999999999997
2025-12-06,NYR,COL,145,-175,2,3,0,New York Rangers highest moneyline this season,statmuse,0.40816326530612246,0.6363636363636364,0.39076376554174075,2.45,1.5714285714285714
2025-12-06,OTT,STL,-150,126,1,2,0,St. Louis Blues highest moneyline this season,statmuse,0.6,0.4424778761061947,0.5755517826825127,1.6666666666666665,2.26
2025-12-06,SEA,DET,-100,-121,3,4,0,Seattle Kraken lowest moneyline this season,statmuse,0.5,0.5475113122171946,0.4773218142548596,2.0,1.8264462809917354
2025-12-06,TBL,NYI,-146,121,0,2,0,New York Islanders highest moneyline this season,statmuse,0.5934959349593496,0.45248868778280543,0.5674040727323885,1.6849315068493151,2.21
2025-12-06,TOR,MTL,-138,116,1,2,0,Toronto Maple Leafs lowest moneyline this season,statmuse,0.5798319327731093,0.46296296296296297,0.55603641247575,1.7246376811594204,2.16
2025-12-06,VAN,MIN,136,-162,4,2,1,Minnesota Wild lowest moneyline this season,statmuse,0.423728813559322,0.6183206106870229,0.4066302458405761,2.3600000000000003,1.617283950617284
2025-12-07,ANA,CHI,-197,161,7,1,1,Anaheim Ducks lowest moneyline this season,statmuse,0.6632996632996633,0.3831417624521073,0.6338621990458227,1.5076142131979695,2.6100000000000003
2025-12-07,CAR,SJS,-339,263,1,4,0,Carolina Hurricanes lowest moneyline this season,statmuse,0.7722095671981777,0.27548209366391185,0.737058044885809,1.294985250737463,3.63
2025-12-07,DAL,PIT,-182,151,3,2,1,Dallas Stars lowest moneyline this season,statmuse,0.6453900709219859,0.398406374501992,0.6183102785522862,1.5494505494505495,2.51
2025-12-07,FLA,NYI,-162,136,4,1,1,Florida Panthers lowest moneyline this season,statmuse,0.6183206106870229,0.423728813559322,0.593369754159424,1.617283950617284,2.3600000000000003
2025-12-07,NYR,VGK,141,-169,2,3,0,New York Rangers highest moneyline this season,statmuse,0.4149377593360996,0.6282527881040892,0.3977583581008148,2.41,1.5917159763313609
2025-12-07,PHI,COL,139,-168,2,3,0,Philadelphia Flyers highest moneyline this season,statmuse,0.41841004184100417,0.6268656716417911,0.40028677261321544,2.3899999999999997,1.5952380952380953
2025-12-07,WSH,CBJ,-188,152,2,0,1,Columbus Blue Jackets highest moneyline this season,statmuse,0.6527777777777778,0.3968253968253968,0.6219281663516067,1.5319148936170213,2.52
2025-12-09,CAR,CBJ,-222,182,4,1,1,Carolina Hurricanes lowest moneyline this season,statmuse,0.6894409937888198,0.3546099290780142,0.6603518838867558,1.4504504504504505,2.8200000000000003
2025-12-09,CGY,BUF,-111,-111,7,4,1,Calgary Flames lowest moneyline this season,statmuse,0.5260663507109005,0.5260663507109005,0.5,1.900900900900901,1.900900900900901
2025-12-09,EDM,BUF,-211,171,3,4,0,Buffalo Sabres highest moneyline this season,statmuse,0.6784565916398714,0.36900369003690037,0.6477158165403655,1.4739336492890995,2.71
2025-12-09,MTL,TBL,-108,-113,1,6,0,Tampa Bay Lightning highest moneyline this season,statmuse,0.5192307692307693,0.5305164319248826,0.494624580717296,1.925925925925926,1.8849557522123894
2025-12-09,NSH,COL,171,-208,4,3,1,Nashville Predators highest moneyline this season,statmuse,0.36900369003690037,0.6753246753246753,0.3533406754772393,2.71,1.4807692307692308
2025-12-09,NYI,VGK,125,-147,5,4,1,New York Islanders highest moneyline this season,statmuse,0.4444444444444444,0.5951417004048583,0.42752055387278237,2.25,1.6802721088435373
2025-12-09,OTT,NJD,-152,127,3,4,0,New Jersey Devils highest moneyline this season,statmuse,0.6031746031746031,0.44052863436123346,0.5779177274554469,1.6578947368421053,2.27
2025-12-09,PHI,SJS,-177,146,4,1,1,Philadelphia Flyers lowest moneyline this season,statmuse,0.6389891696750902,0.4065040650406504,0.6111844136885545,1.5649717514124295,2.46
2025-12-09,STL,BOS,-127,105,2,5,0,St. Louis Blues lowest moneyline this season,statmuse,0.5594713656387665,0.4878048780487805,0.5342156560993125,1.7874015748031495,2.05
2025-12-09,VAN,DET,106,-125,0,4,0,Vancouver Canucks lowest moneyline this season,statmuse,0.4854368932038835,0.5555555555555556,0.46632124352331605,2.06,1.8
2025-12-09,WPG,DAL,122,-147,3,4,0,Winnipeg Jets highest moneyline this season,statmuse,0.45045045045045046,0.5951417004048583,0.43080894408204556,2.2199999999999998,1.6802721088435373
2025-12-10,CGY,DET,-107,-114,3,4,0,Calgary Flames lowest moneyline this season,statmuse,0.5169082125603864,0.5327102803738317,0.49247247075017214,1.9345794392523366,1.8771929824561404
2025-12-10,CHI,NYR,124,-150,3,0,1,Chicago Blackhawks lowest moneyline this season,statmuse,0.44642857142857145,0.6,0.42662116040955633,2.24,1.6666666666666665
2025-12-11,CBJ,OTT,107,-128,3,6,0,Columbus Blue Jackets highest moneyline this season,statmuse,0.4830917874396135,0.5614035087719298,0.4625121713729309,2.0700000000000003,1.78125
2025-12-11,COL,FLA,-238,194,6,2,1,Florida Panthers highest moneyline this season,statmuse,0.7041420118343196,0.3401360544217687,0.6742859345488186,1.4201680672268908,2.94
2025-12-11,EDM,DET,-181,148,4,1,1,Detroit Red Wings highest moneyline this season,statmuse,0.6441281138790036,0.4032258064516129,0.6150052063352881,1.5524861878453038,2.48
2025-12-11,MIN,DAL,113,-134,5,2,1,Minnesota Wild highest moneyline this season,statmuse,0.4694835680751174,0.5726495726495726,0.4505024835393324,2.13,1.7462686567164178
2025-12-11,NJD,TBL,113,-136,4,8,0,New Jersey Devils highest moneyline this season,statmuse,0.4694835680751174,0.576271186440678,0.44894232232536907,2.13,1.7352941176470589
2025-12-11,NSH,STL,-135,112,7,2,1,Nashville Predators lowest moneyline this season,statmuse,0.574468085106383,0.4716981132075472,0.54911742133538,1.7407407407407407,2.12
2025-12-11,PHI,VGK,130,-157,2,3,0,Philadelphia Flyers highest moneyline this season,statmuse,0.43478260869565216,0.6108949416342413,0.4157903251900987,2.3,1.6369426751592355
2025-12-11,PIT,MTL,-132,112,2,4,0,Pittsburgh Penguins lowest moneyline this season,statmuse,0.5689655172413793,0.4716981132075472,0.5467333541731791,1.7575757575757576,2.12
2025-12-11,TOR,SJS,-205,167,2,3,0,San Jose Sharks highest moneyline this season,statmuse,0.6721311475409836,0.37453183520599254,0.6421657769695547,1.4878048780487805,2.67
2025-12-11,VAN,BUF,-106,-115,2,3,0,Vancouver Canucks lowest moneyline this season,statmuse,0.5145631067961165,0.5348837209302325,0.4903184165232359,1.9433962264150944,1.8695652173913042
2025-12-11,WPG,BOS,-152,127,3,6,0,Winnipeg Jets lowest moneyline this season,statmuse,0.6031746031746031,0.44052863436123346,0.5779177274554469,1.6578947368421053,2.27
2025-12-11,WSH,CAR,-106,-116,2,3,0,Carolina Hurricanes highest moneyline this season,statmuse,0.5145631067961165,0.5370370370370371,0.4893144127201231,1.9433962264150944,1.8620689655172413
2025-12-12,STL,CHI,-117,105,3,2,1,Chicago Blackhawks lowest moneyline this season,statmuse,0.5391705069124424,0.4878048780487805,0.5250082083834957,1.8547008547008548,2.05
2025-12-12,UTA,SEA,-194,159,5,3,1,Seattle Kraken highest moneyline this season,statmuse,0.6598639455782312,0.3861003861003861,0.6308665846370188,1.5154639175257731,2.59
2025-12-13,CBJ,VGK,119,-142,2,3,0,Columbus Blue Jackets highest moneyline this season,statmuse,0.45662100456621,0.5867768595041323,0.43762884733625085,2.19,1.704225352112676
2025-12-13,CHI,DET,194,-222,0,4,0,Chicago Blackhawks highest moneyline this season,statmuse,0.3401360544217687,0.6894409937888198,0.3303648376903189,2.94,1.4504504504504505
2025-12-13,COL,NSH,-375,288,4,2,1,Colorado Avalanche lowest moneyline this season,statmuse,0.7894736842105263,0.25773195876288657,0.7538860103626943,1.2666666666666666,3.88
2025-12-13,DAL,FLA,-136,115,0,4,0,Florida Panthers highest moneyline this season,statmuse,0.576271186440678,0.46511627906976744,0.5533686601059804,1.7352941176470589,2.15
2025-12-13,LAK,CGY,-172,142,1,2,0,Calgary Flames highest moneyline this season,statmuse,0.6323529411764706,0.4132231404958678,0.6047890270835755,1.5813953488372094,2.42
2025-12-13,MIN,OTT,-120,-101,3,2,1,Ottawa Senators highest moneyline this season,statmuse,0.5454545454545454,0.5024875621890548,0.5205006473888649,1.8333333333333335,1.99009900990099
2025-12-13,NYI,TBL,111,-131,3,2,1,New York Islanders highest moneyline this season,statmuse,0.47393364928909953,0.5670995670995671,0.4552531483415778,2.1100000000000003,1.7633587786259541
2025-12-13,NYR,MTL,-136,115,5,4,1,New York Rangers lowest moneyline this season,statmuse,0.576271186440678,0.46511627906976744,0.5533686601059804,1.7352941176470589,2.15
2025-12-13,PHI,CAR,151,-181,3,4,0,Philadelphia Flyers highest moneyline this season,statmuse,0.398406374501992,0.6441281138790036,0.38215174552229675,2.51,1.5524861878453038
2025-12-13,PIT,SJS,-181,149,5,6,0,Pittsburgh Penguins lowest moneyline this season,statmuse,0.6441281138790036,0.40160642570281124,0.6159575776626715,1.5524861878453038,2.49
2025-12-14,CAR,PHI,-259,208,3,2,1,Carolina Hurricanes lowest moneyline this season,statmuse,0.7214484679665738,0.3246753246753247,0.6896396707932776,1.3861003861003862,3.08
2025-12-14,NJD,VAN,-125,103,1,2,0,Vancouver Canucks lowest moneyline this season,statmuse,0.5555555555555556,0.49261083743842365,0.5300261096605744,1.8,2.0300000000000002
2025-12-15,DAL,LAK,-133,112,4,1,1,Los Angeles Kings highest moneyline this season,statmuse,0.5708154506437768,0.4716981132075472,0.5475376728289576,1.7518796992481203,2.12
2025-12-15,STL,NSH,-108,-112,2,5,0,Nashville Predators lowest moneyline this season,statmuse,0.5192307692307693,0.5283018867924528,0.4956702459300312,1.925925925925926,1.8928571428571428
2025-12-15,TBL,FLA,-122,101,2,5,0,Tampa Bay Lightning highest moneyline this season,statmuse,0.5495495495495496,0.4975124378109453,0.524849107486837,1.819672131147541,2.01
2025-12-15,WPG,OTT,-134,111,2,3,0,Ottawa Senators highest moneyline this season,statmuse,0.5726495726495726,0.47393364928909953,0.5471610481093006,1.7462686567164178,2.1100000000000003
2025-12-16,CBJ,ANA,-150,124,4,3,1,Anaheim Ducks highest moneyline this season,statmuse,0.6,0.44642857142857145,0.5733788395904437,1.6666666666666665,2.24
2025-12-16,DET,NYI,-128,105,3,2,1,Detroit Red Wings lowest moneyline this season,statmuse,0.5614035087719298,0.4878048780487805,0.5350734094616639,1.78125,2.05
2025-12-16,MIN,WSH,-128,111,5,0,1,Washington Capitals highest moneyline this season,statmuse,0.5614035087719298,0.47393364928909953,0.542242210086733,1.78125,2.1100000000000003
2025-12-16,NYR,VAN,-120,100,0,3,0,Vancouver Canucks lowest moneyline this season,statmuse,0.5454545454545454,0.5,0.5217391304347826,1.8333333333333335,2.0
2025-12-16,SEA,COL,258,-329,3,5,0,Colorado Avalanche lowest moneyline this season,statmuse,0.27932960893854747,0.7668997668997669,0.26698696804869243,3.58,1.303951367781155
2025-12-16,SJS,CGY,128,-155,6,3,1,Calgary Flames lowest moneyline this season,statmuse,0.43859649122807015,0.6078431372549019,0.4191321499013807,2.2800000000000002,1.6451612903225805
2025-12-16,TOR,CHI,-202,166,3,2,1,Chicago Blackhawks highest moneyline this season,statmuse,0.6688741721854304,0.37593984962406013,0.6401849115951008,1.495049504950495,2.66
2025-12-17,DET,UTA,-122,101,1,4,0,Utah Mammoth highest moneyline this season,statmuse,0.5495495495495496,0.4975124378109453,0.524849107486837,1.819672131147541,2.01
2025-12-17,FLA,LAK,-149,124,3,2,1,Los Angeles Kings highest moneyline this season,statmuse,0.5983935742971888,0.44642857142857145,0.5727229047978585,1.6711409395973154,2.24
2025-12-17,NSH,CAR,148,-180,1,4,0,Nashville Predators highest moneyline this season,statmuse,0.4032258064516129,0.6428571428571429,0.38546255506607924,2.48,1.5555555555555556
2025-12-17,STL,WPG,127,-153,1,0,1,St. Louis Blues highest moneyline this season,statmuse,0.44052863436123346,0.6047430830039525,0.42144891805900286,2.27,1.65359477124183
2025-12-17,VGK,NJD,-170,141,1,2,0,New Jersey Devils highest moneyline this season,statmuse,0.6296296296296297,0.4149377593360996,0.602765926143887,1.5882352941176472,2.41
2025-12-18,BUF,PHI,-154,126,5,3,1,Buffalo Sabres lowest moneyline this season,statmuse,0.6062992125984252,0.4424778761061947,0.5781011228489802,1.6493506493506493,2.26
